event_date,user_id,gender,age,os,views,likes
2025-02-21,140984,0,14,iOS,14,5
2025-02-21,79914,1,28,Android,68,15
2025-02-21,16801,1,21,Android,40,14
2025-02-21,67155,0,17,iOS,35,8
2025-02-21,118057,1,47,Android,29,5
2025-02-21,109159,0,22,iOS,16,1
2025-02-21,51587,1,27,Android,15,3
2025-02-21,9628,1,19,Android,33,9
2025-02-21,34707,1,33,iOS,10,4
2025-02-21,73703,1,37,Android,30,9
2025-02-21,130742,1,33,Android,16,5
2025-02-21,167669,1,20,iOS,37,8
2025-02-21,77092,0,22,iOS,24,4
2025-02-21,145497,0,34,iOS,32,6
2025-02-21,51400,0,34,Android,45,7
2025-02-21,16886,0,20,Android,28,5
2025-02-21,74266,0,18,Android,11,6
2025-02-21,16115,1,14,Android,37,2
2025-02-21,34750,1,26,Android,40,12
2025-02-21,118470,1,17,Android,43,9
2025-02-21,9367,1,19,Android,15,5
2025-02-21,25087,1,14,iOS,44,11
2025-02-21,2473,1,18,Android,44,6
2025-02-21,115093,1,28,Android,20,7
2025-02-21,14141,1,30,iOS,63,13
2025-02-21,35452,1,31,iOS,52,11
2025-02-21,118730,1,15,Android,54,12
2025-02-21,160812,1,36,Android,16,5
2025-02-21,158531,0,15,Android,59,18
2025-02-21,137170,1,23,Android,35,2
2025-02-21,108406,1,38,iOS,16,2
2025-02-21,120919,1,24,iOS,14,3
2025-02-21,123405,1,49,Android,12,5
2025-02-21,24093,1,19,Android,33,12
2025-02-21,156984,1,18,iOS,29,9
2025-02-21,74664,1,20,Android,25,7
2025-02-21,160435,0,16,Android,12,3
2025-02-21,150383,1,35,iOS,33,6
2025-02-21,66269,1,37,Android,29,6
2025-02-21,113623,0,22,Android,23,9
2025-02-21,78239,0,27,iOS,66,13
2025-02-21,165859,0,40,iOS,31,5
2025-02-21,115937,0,23,iOS,41,9
2025-02-21,108600,0,21,Android,14,1
2025-02-21,49767,1,26,Android,30,8
2025-02-21,153532,1,26,Android,28,6
2025-02-21,70658,1,21,Android,16,2
2025-02-21,76438,0,19,Android,28,10
2025-02-21,76331,1,25,Android,23,11
2025-02-21,74176,1,21,Android,31,11
2025-02-21,65312,1,57,Android,26,4
2025-02-21,148080,1,22,Android,25,7
2025-02-21,162149,1,16,iOS,19,6
2025-02-21,129911,1,18,iOS,54,10
2025-02-21,143902,1,22,Android,10,4
2025-02-21,52358,0,17,Android,28,7
2025-02-21,145233,1,21,Android,16,0
2025-02-21,115590,1,33,Android,17,4
2025-02-21,80269,0,50,iOS,14,2
2025-02-21,138565,1,56,Android,19,5
2025-02-21,69210,0,19,Android,17,4
2025-02-21,37094,1,21,Android,25,9
2025-02-21,159069,0,24,iOS,14,3
2025-02-21,58568,1,26,Android,21,4
2025-02-21,166196,1,14,Android,65,15
2025-02-21,168002,1,30,Android,30,7
2025-02-21,120381,0,25,iOS,12,1
2025-02-21,76151,0,22,iOS,13,3
2025-02-21,73626,1,23,iOS,34,3
2025-02-21,126159,0,67,iOS,18,5
2025-02-21,113424,1,17,Android,36,3
2025-02-21,32984,0,16,Android,12,2
2025-02-21,68798,0,45,Android,38,9
2025-02-21,50476,0,29,iOS,12,4
2025-02-21,129772,0,23,Android,17,5
2025-02-21,146060,0,34,Android,12,5
2025-02-21,28446,1,35,iOS,13,1
2025-02-21,134981,1,16,iOS,63,10
2025-02-21,153182,0,44,Android,24,4
2025-02-21,72035,1,25,Android,17,2
2025-02-21,68279,0,31,Android,62,16
2025-02-21,156191,1,32,iOS,8,2
2025-02-21,37854,1,37,Android,25,8
2025-02-21,31244,1,19,iOS,14,1
2025-02-21,27002,1,33,iOS,18,4
2025-02-21,121096,0,24,Android,15,3
2025-02-21,110479,0,25,iOS,17,3
2025-02-21,127178,1,45,Android,33,6
2025-02-21,157620,0,33,iOS,50,10
2025-02-21,80168,0,17,Android,15,3
2025-02-21,150444,1,38,Android,43,11
2025-02-21,78049,1,21,Android,54,13
2025-02-21,82428,1,29,iOS,17,7
2025-02-21,142261,1,20,iOS,28,4
2025-02-21,109424,0,42,iOS,11,2
2025-02-21,60636,0,33,Android,13,5
2025-02-21,26243,1,40,iOS,24,1
2025-02-21,157398,0,18,Android,31,11
2025-02-21,21191,1,31,iOS,15,5
2025-02-21,63555,0,18,iOS,29,9
2025-02-21,30737,1,44,Android,25,4
2025-02-21,80688,0,45,Android,29,6
2025-02-21,161934,0,34,Android,34,4
2025-02-21,65947,1,20,Android,24,2
2025-02-21,72579,1,43,Android,14,7
2025-02-21,164078,1,17,Android,28,5
2025-02-21,135479,0,17,iOS,16,2
2025-02-21,23833,0,18,iOS,81,26
2025-02-21,164053,0,20,Android,46,9
2025-02-21,109261,1,19,Android,52,8
2025-02-21,149507,0,16,iOS,35,6
2025-02-21,150902,1,22,Android,42,9
2025-02-21,81775,0,30,iOS,36,8
2025-02-21,25826,0,22,Android,43,10
2025-02-21,82188,1,38,Android,25,11
2025-02-21,61071,1,37,Android,21,1
2025-02-21,73794,0,30,iOS,44,10
2025-02-21,155549,1,24,Android,17,2
2025-02-21,69259,1,27,iOS,11,1
2025-02-21,156904,1,20,iOS,42,9
2025-02-21,163275,0,17,Android,21,3
2025-02-21,137809,0,17,iOS,26,7
2025-02-21,153531,1,23,iOS,47,14
2025-02-21,167821,0,24,Android,25,11
2025-02-21,145506,0,23,iOS,55,13
2025-02-21,128462,0,22,Android,64,8
2025-02-21,162466,1,22,Android,13,4
2025-02-21,125661,1,31,Android,16,3
2025-02-21,77638,1,52,Android,31,5
2025-02-21,74380,1,20,Android,33,11
2025-02-21,123308,1,45,iOS,37,7
2025-02-21,154524,0,31,Android,31,13
2025-02-21,893,1,25,iOS,15,4
2025-02-21,15007,1,19,Android,23,4
2025-02-21,153380,0,32,Android,45,5
2025-02-21,139733,1,20,Android,12,4
2025-02-21,144333,1,21,Android,9,0
2025-02-21,7483,1,19,Android,36,6
2025-02-21,72322,1,27,Android,39,9
2025-02-21,123747,1,16,iOS,22,8
2025-02-21,24314,0,38,iOS,35,6
2025-02-21,147902,1,20,Android,32,10
2025-02-21,137503,0,14,Android,46,9
2025-02-21,157834,0,18,iOS,41,13
2025-02-21,136550,1,25,Android,21,1
2025-02-21,151692,0,15,Android,14,0
2025-02-21,71772,0,17,Android,37,6
2025-02-21,66551,1,25,Android,25,3
2025-02-21,137737,0,78,Android,33,13
2025-02-21,130235,0,45,iOS,43,20
2025-02-21,129214,1,34,Android,29,5
2025-02-21,80240,1,29,Android,48,12
2025-02-21,78168,1,33,iOS,46,4
2025-02-21,1428,0,31,Android,28,7
2025-02-21,127729,0,33,Android,24,4
2025-02-21,132014,1,17,Android,25,12
2025-02-21,72821,0,39,Android,9,6
2025-02-21,167898,1,25,Android,19,5
2025-02-21,80848,0,22,Android,46,12
2025-02-21,64906,1,45,Android,33,10
2025-02-21,142791,0,25,Android,33,7
2025-02-21,55271,1,31,Android,32,13
2025-02-21,143470,1,21,iOS,42,9
2025-02-21,3502,1,21,Android,10,3
2025-02-21,149183,0,27,Android,23,8
2025-02-21,134681,1,34,Android,9,2
2025-02-21,4399,0,49,Android,14,3
2025-02-21,11369,0,35,Android,32,3
2025-02-21,131285,1,17,iOS,31,3
2025-02-21,2015,1,20,iOS,14,6
2025-02-21,76169,1,31,Android,70,17
2025-02-21,141573,0,21,Android,16,2
2025-02-21,159608,1,19,Android,24,5
2025-02-21,67493,1,19,Android,43,18
2025-02-21,60142,1,21,iOS,85,13
2025-02-21,121052,1,42,Android,74,25
2025-02-21,165550,1,23,Android,24,2
2025-02-21,12769,1,36,Android,38,5
2025-02-21,150298,0,26,iOS,34,6
2025-02-21,115112,1,25,Android,61,11
2025-02-21,120335,0,30,iOS,48,5
2025-02-21,139930,0,40,Android,54,6
2025-02-21,130514,0,17,Android,34,8
2025-02-21,122440,0,31,Android,64,10
2025-02-21,155946,0,29,iOS,28,6
2025-02-21,108046,0,35,iOS,17,6
2025-02-21,134599,0,41,Android,17,3
2025-02-21,156596,1,29,Android,26,5
2025-02-21,75976,0,22,Android,12,4
2025-02-21,123101,1,26,iOS,35,5
2025-02-21,38772,1,33,Android,18,8
2025-02-21,75414,0,52,Android,45,15
2025-02-21,166805,1,27,Android,24,5
2025-02-21,132079,1,47,iOS,24,2
2025-02-21,36784,0,55,Android,64,18
2025-02-21,114860,1,39,iOS,17,2
2025-02-21,116103,1,34,iOS,16,2
2025-02-21,17925,0,41,iOS,55,13
2025-02-21,141438,0,40,Android,26,6
2025-02-21,72592,1,31,Android,22,5
2025-02-21,70244,1,49,Android,17,6
2025-02-21,129760,1,49,iOS,16,3
2025-02-21,164701,1,20,iOS,16,4
2025-02-21,166761,1,25,Android,6,1
2025-02-21,66176,0,21,iOS,40,6
2025-02-21,80061,0,17,iOS,86,13
2025-02-21,25121,0,34,Android,9,3
2025-02-21,127739,0,17,Android,12,3
2025-02-21,78922,1,32,Android,17,6
2025-02-21,38162,1,28,Android,16,2
2025-02-21,77603,1,18,Android,21,4
2025-02-21,76157,1,14,Android,23,2
2025-02-21,140770,0,27,Android,81,12
2025-02-21,129559,1,40,Android,36,5
2025-02-21,9499,1,49,iOS,35,11
2025-02-21,36276,1,20,iOS,12,1
2025-02-21,140548,0,26,iOS,12,4
2025-02-21,138225,1,35,Android,26,6
2025-02-21,80725,0,18,iOS,19,3
2025-02-21,115438,1,24,iOS,13,3
2025-02-21,61932,1,50,Android,26,10
2025-02-21,76341,0,23,iOS,25,6
2025-02-21,166932,1,23,Android,28,7
2025-02-21,152092,1,35,Android,27,7
2025-02-21,70945,0,40,Android,34,3
2025-02-21,69828,0,26,iOS,56,11
2025-02-21,78668,1,18,Android,12,2
2025-02-21,140774,0,23,Android,19,3
2025-02-21,8990,0,35,Android,18,2
2025-02-21,133198,1,17,iOS,45,7
2025-02-21,52310,1,34,Android,13,4
2025-02-21,146647,1,32,Android,8,2
2025-02-21,70765,1,15,Android,15,4
2025-02-21,167683,1,39,Android,21,3
2025-02-21,4403,1,43,Android,40,9
2025-02-21,50119,0,21,Android,26,5
2025-02-21,81510,1,22,iOS,29,7
2025-02-21,150532,0,42,Android,53,11
2025-02-21,113294,1,38,Android,34,11
2025-02-21,78161,1,19,Android,37,5
2025-02-21,142018,0,22,iOS,12,1
2025-02-21,157442,1,22,iOS,10,4
2025-02-21,80856,0,20,iOS,11,2
2025-02-21,77619,0,23,Android,34,9
2025-02-21,81195,0,22,Android,64,11
2025-02-21,81575,0,29,iOS,10,2
2025-02-21,80880,0,23,Android,24,6
2025-02-21,11587,1,36,iOS,40,14
2025-02-21,121491,1,52,Android,46,10
2025-02-21,27406,0,17,Android,85,21
2025-02-21,159657,1,15,iOS,28,3
2025-02-21,130117,1,43,Android,25,4
2025-02-21,120256,1,57,Android,13,3
2025-02-21,69723,1,18,Android,18,4
2025-02-21,70259,1,28,iOS,21,9
2025-02-21,65137,0,26,Android,61,20
2025-02-21,31102,1,20,iOS,59,10
2025-02-21,80977,0,26,Android,22,6
2025-02-21,70680,1,15,Android,70,14
2025-02-21,127852,1,22,iOS,21,6
2025-02-21,112624,1,22,iOS,46,3
2025-02-21,107883,0,29,Android,37,12
2025-02-21,32023,1,23,Android,48,15
2025-02-21,69413,0,19,iOS,42,13
2025-02-21,151752,0,25,Android,39,12
2025-02-21,165654,0,17,iOS,52,7
2025-02-21,75778,0,21,iOS,49,16
2025-02-21,163489,1,17,Android,17,4
2025-02-21,77652,0,46,iOS,8,3
2025-02-21,149037,1,29,Android,29,3
2025-02-21,73108,1,15,Android,44,8
2025-02-21,156041,1,29,Android,23,5
2025-02-21,153081,0,27,Android,44,11
2025-02-21,138895,0,21,Android,72,16
2025-02-21,109450,1,22,Android,32,8
2025-02-21,78847,0,36,Android,51,20
2025-02-21,131906,0,22,Android,29,7
2025-02-21,153699,1,36,Android,36,9
2025-02-21,161940,1,39,iOS,25,4
2025-02-21,153348,0,18,iOS,26,4
2025-02-21,138372,0,29,Android,27,3
2025-02-21,114458,0,27,Android,20,5
2025-02-21,118770,0,20,Android,56,17
2025-02-21,81635,1,20,Android,32,7
2025-02-21,75754,1,52,Android,23,2
2025-02-21,82215,1,38,Android,27,7
2025-02-21,138090,1,36,Android,14,3
2025-02-21,165587,1,20,iOS,30,5
2025-02-21,131925,0,46,Android,35,7
2025-02-21,16836,1,16,iOS,90,17
2025-02-21,53297,0,18,Android,24,4
2025-02-21,76389,0,16,Android,38,6
2025-02-21,137786,0,28,iOS,16,1
2025-02-21,73499,1,43,Android,32,11
2025-02-21,14920,1,17,Android,5,1
2025-02-21,134882,0,29,Android,21,4
2025-02-21,50067,1,16,iOS,12,2
2025-02-21,128818,1,15,iOS,12,6
2025-02-21,75963,1,26,Android,16,8
2025-02-21,156339,1,23,iOS,33,5
2025-02-21,70139,0,17,Android,13,1
2025-02-21,70665,1,24,Android,47,9
2025-02-21,56891,1,17,iOS,27,6
2025-02-21,81897,1,37,Android,43,12
2025-02-21,34074,0,17,Android,20,3
2025-02-21,115398,0,21,Android,34,5
2025-02-21,23199,1,14,iOS,25,5
2025-02-21,73635,0,28,Android,86,13
2025-02-21,166421,0,25,Android,13,2
2025-02-21,80069,1,38,Android,44,10
2025-02-21,141390,0,15,Android,36,10
2025-02-21,165179,1,19,iOS,33,7
2025-02-21,30231,1,33,Android,53,12
2025-02-21,69408,0,19,Android,67,20
2025-02-21,141009,0,25,iOS,48,9
2025-02-21,150287,1,21,Android,6,3
2025-02-21,110316,0,21,Android,48,9
2025-02-21,156472,1,30,iOS,38,15
2025-02-21,162851,1,27,Android,52,17
2025-02-21,141706,1,27,Android,29,7
2025-02-21,73847,0,34,Android,36,2
2025-02-21,134366,0,27,iOS,23,2
2025-02-21,73518,0,18,Android,35,8
2025-02-21,156142,1,24,Android,32,6
2025-02-21,72564,1,19,iOS,18,2
2025-02-21,110242,1,16,Android,33,5
2025-02-21,64475,0,31,Android,12,5
2025-02-21,118523,0,38,iOS,34,5
2025-02-21,26780,0,20,iOS,30,9
2025-02-21,117091,1,28,Android,47,8
2025-02-21,10920,0,31,iOS,49,9
2025-02-21,165774,1,15,iOS,57,14
2025-02-21,148714,0,19,Android,27,1
2025-02-21,4113,0,43,Android,15,4
2025-02-21,152462,0,24,iOS,38,8
2025-02-21,166137,0,52,Android,14,4
2025-02-21,60573,1,17,iOS,44,11
2025-02-21,135005,0,21,iOS,10,6
2025-02-21,138967,1,25,Android,27,10
2025-02-21,73204,1,20,Android,62,14
2025-02-21,79628,0,33,iOS,11,4
2025-02-21,30000,0,21,Android,50,14
2025-02-21,73645,0,32,Android,32,10
2025-02-21,164518,1,17,Android,21,3
2025-02-21,78986,1,26,Android,20,5
2025-02-21,58546,1,27,Android,71,18
2025-02-21,38591,1,27,Android,24,9
2025-02-21,21347,0,23,Android,13,2
2025-02-21,18898,1,18,iOS,18,2
2025-02-21,158143,1,39,Android,16,6
2025-02-21,77849,1,23,Android,10,3
2025-02-21,19441,1,30,Android,32,6
2025-02-21,111369,1,20,iOS,47,7
2025-02-21,113354,1,60,Android,32,15
2025-02-21,31765,0,26,Android,16,8
2025-02-21,113538,0,23,Android,22,5
2025-02-21,79691,1,21,Android,12,3
2025-02-21,5448,1,14,Android,38,6
2025-02-21,118302,1,30,Android,25,5
2025-02-21,118683,1,57,iOS,12,3
2025-02-21,80233,1,21,Android,31,5
2025-02-21,82647,0,28,Android,10,3
2025-02-21,139411,0,15,Android,50,12
2025-02-21,22749,0,22,Android,11,2
2025-02-21,78400,0,35,Android,24,7
2025-02-21,141254,0,19,Android,6,1
2025-02-21,80206,0,39,iOS,19,4
2025-02-21,78769,0,14,Android,9,1
2025-02-21,144402,1,21,Android,8,2
2025-02-21,164049,0,20,Android,55,16
2025-02-21,58414,0,18,iOS,27,5
2025-02-21,156633,1,36,Android,12,1
2025-02-21,156123,0,15,iOS,40,14
2025-02-21,56048,0,34,Android,46,17
2025-02-21,33496,1,26,iOS,46,7
2025-02-21,111178,1,34,Android,16,2
2025-02-21,9186,1,14,Android,46,8
2025-02-21,111989,0,23,iOS,6,1
2025-02-21,80237,1,25,Android,49,9
2025-02-21,58185,1,22,Android,43,8
2025-02-21,167932,0,24,Android,20,5
2025-02-21,151074,0,64,Android,49,9
2025-02-21,23842,0,35,iOS,30,5
2025-02-21,138453,0,28,Android,93,14
2025-02-21,35670,1,25,Android,31,4
2025-02-21,64869,1,23,Android,40,5
2025-02-21,63118,1,27,Android,26,5
2025-02-21,159217,1,20,Android,24,9
2025-02-21,78297,0,15,Android,10,2
2025-02-21,128332,0,25,Android,21,5
2025-02-21,79264,1,38,Android,13,2
2025-02-21,148579,0,19,iOS,21,5
2025-02-21,155259,0,38,iOS,16,7
2025-02-21,65695,0,15,iOS,78,15
2025-02-21,130921,1,49,Android,61,13
2025-02-21,63443,1,23,iOS,30,2
2025-02-21,117731,0,26,Android,18,5
2025-02-21,61590,0,17,Android,20,2
2025-02-21,62089,0,51,Android,22,7
2025-02-21,75142,1,34,iOS,25,4
2025-02-21,77886,0,16,iOS,35,4
2025-02-21,73962,1,37,Android,49,7
2025-02-21,67608,1,33,iOS,47,6
2025-02-21,63551,1,29,iOS,11,2
2025-02-21,152770,0,35,iOS,58,9
2025-02-21,69967,1,19,iOS,13,3
2025-02-21,125257,1,17,Android,30,4
2025-02-21,158632,1,22,Android,27,3
2025-02-21,139135,1,38,Android,45,15
2025-02-21,160012,0,18,Android,44,10
2025-02-21,82838,0,37,iOS,42,11
2025-02-21,74627,1,20,Android,56,11
2025-02-21,78235,1,21,Android,30,5
2025-02-21,81370,1,21,Android,19,1
2025-02-21,150366,1,20,Android,68,23
2025-02-21,136309,1,24,iOS,77,19
2025-02-21,76909,0,19,Android,39,9
2025-02-21,80226,1,20,Android,47,12
2025-02-21,163929,0,39,Android,16,4
2025-02-21,142179,1,25,iOS,35,6
2025-02-21,156254,1,27,Android,31,12
2025-02-21,145521,0,20,Android,16,6
2025-02-21,82987,1,33,Android,30,6
2025-02-21,155137,1,28,iOS,55,22
2025-02-21,26520,0,31,Android,16,5
2025-02-21,58696,0,24,Android,53,12
2025-02-21,18219,1,25,Android,44,8
2025-02-21,142063,0,26,Android,36,15
2025-02-21,7207,1,39,Android,23,3
2025-02-21,128106,1,21,Android,15,3
2025-02-21,109350,1,36,Android,17,2
2025-02-21,81870,0,43,iOS,29,6
2025-02-21,149910,0,23,Android,52,14
2025-02-21,77477,1,16,Android,40,3
2025-02-21,159142,0,21,Android,14,2
2025-02-21,138978,1,15,Android,54,12
2025-02-21,50706,1,15,Android,7,4
2025-02-21,115985,1,37,Android,49,10
2025-02-21,79103,0,53,Android,44,14
2025-02-21,109477,1,22,Android,14,3
2025-02-21,107179,1,21,Android,39,6
2025-02-21,55307,0,31,iOS,47,4
2025-02-21,9502,0,51,Android,15,3
2025-02-21,129372,1,55,Android,21,5
2025-02-21,80387,0,33,iOS,43,3
2025-02-21,3347,0,19,Android,26,7
2025-02-21,116661,0,34,Android,31,9
2025-02-21,106478,1,21,Android,72,15
2025-02-21,149260,1,32,Android,31,6
2025-02-21,38597,1,23,iOS,18,1
2025-02-21,74666,0,20,Android,47,16
2025-02-21,106951,1,25,Android,38,6
2025-02-21,110917,1,39,Android,12,2
2025-02-21,128352,1,36,Android,15,2
2025-02-21,82141,1,18,iOS,19,7
2025-02-21,116863,0,26,iOS,22,9
2025-02-21,126235,1,27,Android,49,9
2025-02-21,79874,1,14,Android,41,11
2025-02-21,79228,0,29,iOS,65,11
2025-02-21,120762,0,18,Android,46,8
2025-02-21,118562,0,18,iOS,23,5
2025-02-21,67230,0,27,Android,14,4
2025-02-21,131333,0,23,Android,10,2
2025-02-21,81736,0,30,iOS,46,11
2025-02-21,77287,1,24,iOS,28,4
2025-02-21,34092,0,21,Android,50,13
2025-02-21,81162,0,37,iOS,34,7
2025-02-21,79318,1,31,iOS,52,9
2025-02-21,144711,0,21,iOS,17,7
2025-02-21,107917,1,38,Android,32,4
2025-02-21,117495,1,25,iOS,16,2
2025-02-21,162364,1,32,Android,23,3
2025-02-21,25552,0,66,Android,29,4
2025-02-21,143306,1,39,iOS,57,10
2025-02-21,143338,1,16,Android,38,9
2025-02-21,7051,0,32,iOS,61,12
2025-02-21,150554,1,40,iOS,52,14
2025-02-21,69281,1,44,Android,13,3
2025-02-21,148420,1,28,Android,23,7
2025-02-21,76762,0,20,iOS,26,7
2025-02-21,151898,1,18,Android,11,1
2025-02-21,75499,0,43,Android,9,2
2025-02-21,3550,1,36,Android,6,4
2025-02-21,146702,1,19,Android,59,9
2025-02-21,141862,1,33,Android,41,6
2025-02-21,152870,1,19,iOS,30,9
2025-02-21,163093,1,30,Android,21,4
2025-02-21,55793,0,27,Android,62,18
2025-02-21,78377,0,26,Android,111,19
2025-02-21,131517,1,32,Android,27,7
2025-02-21,114797,0,48,Android,36,8
2025-02-21,157138,0,26,Android,38,11
2025-02-21,130891,0,48,Android,18,3
2025-02-21,116266,1,30,iOS,15,5
2025-02-21,17047,1,21,Android,14,6
2025-02-21,6230,0,29,Android,47,8
2025-02-21,128034,0,55,iOS,19,6
2025-02-21,75680,1,18,Android,19,4
2025-02-21,30276,1,23,iOS,38,5
2025-02-21,71173,1,17,iOS,31,9
2025-02-21,148856,0,40,Android,32,2
2025-02-21,137510,0,20,Android,45,13
2025-02-21,107066,0,18,Android,37,4
2025-02-21,24684,1,17,iOS,44,8
2025-02-21,13933,1,16,iOS,24,7
2025-02-21,80191,1,38,iOS,46,11
2025-02-21,70370,0,35,iOS,41,13
2025-02-21,108632,0,29,Android,20,11
2025-02-21,146183,1,26,iOS,36,4
2025-02-21,128982,1,22,Android,13,5
2025-02-21,151938,1,14,Android,40,7
2025-02-21,1266,1,22,Android,36,9
2025-02-21,109933,0,19,Android,60,12
2025-02-21,123881,1,20,Android,47,8
2025-02-21,48507,0,23,Android,67,19
2025-02-21,16427,1,23,Android,45,5
2025-02-21,8254,1,22,Android,33,11
2025-02-21,132569,1,49,Android,39,6
2025-02-21,70748,0,37,Android,29,5
2025-02-21,135986,0,24,iOS,47,12
2025-02-21,126934,1,21,Android,12,4
2025-02-21,80497,0,24,Android,36,12
2025-02-21,143152,1,47,Android,26,2
2025-02-21,130788,0,14,Android,37,13
2025-02-21,157700,1,51,Android,38,10
2025-02-21,58931,1,28,Android,15,3
2025-02-21,4148,0,34,iOS,54,10
2025-02-21,138540,1,18,Android,11,3
2025-02-21,151615,0,25,iOS,47,7
2025-02-21,75178,0,27,Android,14,3
2025-02-21,64134,1,48,Android,15,5
2025-02-21,138519,0,23,Android,24,12
2025-02-21,106315,1,26,Android,70,14
2025-02-21,877,0,35,Android,45,7
2025-02-21,82980,0,24,iOS,19,4
2025-02-21,116690,1,23,Android,51,10
2025-02-21,112747,1,54,Android,20,9
2025-02-21,131236,0,21,Android,37,4
2025-02-21,80199,0,29,iOS,25,5
2025-02-21,64490,1,22,iOS,13,2
2025-02-21,159040,1,49,Android,43,7
2025-02-21,107856,0,27,iOS,24,3
2025-02-21,142753,1,17,Android,25,10
2025-02-21,113705,1,26,Android,21,8
2025-02-21,143172,1,30,Android,32,7
2025-02-21,80583,1,19,Android,26,8
2025-02-21,126406,1,67,iOS,12,4
2025-02-21,83020,0,20,Android,31,6
2025-02-21,124585,1,26,Android,21,6
2025-02-21,55787,0,23,iOS,34,13
2025-02-21,37889,1,17,iOS,48,6
2025-02-21,73298,1,28,iOS,54,8
2025-02-21,121615,1,17,iOS,36,11
2025-02-21,51486,1,32,Android,25,6
2025-02-21,121647,0,17,Android,16,5
2025-02-21,124455,0,59,iOS,13,1
2025-02-21,119120,1,27,iOS,14,1
2025-02-21,3020,0,23,iOS,33,8
2025-02-21,81629,0,47,iOS,43,10
2025-02-21,78001,0,31,iOS,53,12
2025-02-21,130591,0,14,iOS,35,5
2025-02-21,21836,1,18,iOS,9,3
2025-02-21,78575,0,28,Android,14,4
2025-02-21,151633,0,34,Android,30,5
2025-02-21,57195,0,34,Android,26,10
2025-02-21,157582,0,35,Android,53,13
2025-02-21,137599,1,41,Android,15,2
2025-02-21,37987,1,42,iOS,28,6
2025-02-21,15458,1,35,Android,12,1
2025-02-21,16007,1,44,Android,23,9
2025-02-21,9154,0,32,iOS,20,2
2025-02-21,145322,1,26,Android,8,1
2025-02-21,22253,1,35,Android,13,5
2025-02-21,46491,0,18,Android,16,3
2025-02-21,157143,1,23,Android,18,4
2025-02-21,122092,0,36,Android,51,11
2025-02-21,150534,1,17,iOS,13,6
2025-02-21,29134,1,29,Android,26,7
2025-02-21,50426,0,30,Android,30,10
