event_date,user_id,age,gender,os,messages_sent,messages_received,users_received,users_sent
2025-02-21,118315,30,0,Android,5,2,1,5
2025-02-21,129336,49,0,Android,6,0,0,2
2025-02-21,6943,44,1,Android,2,0,0,2
2025-02-21,125087,34,1,Android,2,13,1,2
2025-02-21,127756,34,0,Android,8,11,1,2
2025-02-21,8954,23,1,Android,11,10,1,11
2025-02-21,129356,18,1,iOS,4,11,1,4
2025-02-21,22090,38,1,Android,8,2,1,2
2025-02-21,7714,19,1,Android,4,0,0,4
2025-02-21,123681,21,1,iOS,6,18,1,6
2025-02-21,16863,20,0,Android,5,10,1,5
2025-02-21,122154,28,1,Android,8,0,0,8
2025-02-21,107520,20,0,Android,6,0,0,6
2025-02-21,1941,25,1,iOS,8,10,1,7
2025-02-21,22652,22,1,Android,11,10,1,11
2025-02-21,119855,17,1,iOS,7,4,1,7
2025-02-21,111484,18,0,Android,9,6,1,9
2025-02-21,125253,25,1,Android,7,2,1,7
2025-02-21,117460,50,1,Android,4,0,0,2
2025-02-21,121528,17,0,iOS,5,0,0,5
2025-02-21,2545,17,1,Android,2,3,1,2
2025-02-21,116829,27,1,iOS,7,12,1,7
2025-02-21,126142,25,1,Android,2,2,1,2
2025-02-21,129108,25,0,Android,21,19,1,21
2025-02-21,14555,27,1,iOS,8,7,1,8
2025-02-21,10590,28,1,Android,3,3,1,3
2025-02-21,12019,32,0,Android,8,13,1,7
2025-02-21,121484,23,1,Android,3,4,1,3
2025-02-21,128468,18,1,iOS,4,4,1,4
2025-02-21,16527,21,0,iOS,7,18,1,5
2025-02-21,19081,21,1,Android,4,6,1,4
2025-02-21,128601,23,1,Android,7,12,1,7
2025-02-21,126218,51,1,Android,9,0,0,4
2025-02-21,125004,36,1,iOS,6,12,1,2
2025-02-21,10282,18,0,Android,10,20,1,8
2025-02-21,128914,20,1,Android,3,0,0,3
2025-02-21,123668,21,0,Android,5,6,1,5
2025-02-21,112905,17,1,iOS,19,22,1,17
2025-02-21,125086,42,0,Android,8,1,1,2
2025-02-21,18152,34,1,iOS,9,4,1,2
2025-02-21,20946,39,0,Android,2,0,0,1
2025-02-21,116284,20,0,iOS,7,20,1,7
2025-02-21,127233,15,1,iOS,7,7,1,5
2025-02-21,128809,33,0,iOS,9,1,1,5
2025-02-21,122081,40,1,Android,6,0,0,2
2025-02-21,22377,25,0,Android,9,18,1,9
2025-02-21,119250,14,1,Android,5,0,0,3
2025-02-21,15894,37,1,iOS,8,3,1,2
2025-02-21,124820,30,1,Android,5,1,1,4
2025-02-21,18456,35,1,iOS,9,2,1,2
2025-02-21,16719,22,1,iOS,9,5,1,9
2025-02-21,17073,20,0,iOS,5,1,1,5
2025-02-21,15754,22,1,Android,3,0,0,3
2025-02-21,14115,18,0,iOS,7,18,1,7
2025-02-21,110233,29,1,Android,3,0,0,3
2025-02-21,125440,29,1,Android,2,4,1,2
2025-02-21,20441,26,1,Android,5,16,1,5
2025-02-21,109671,15,1,Android,4,3,1,4
2025-02-21,115807,31,0,Android,9,6,1,8
2025-02-21,126775,25,0,iOS,9,9,1,8
2025-02-21,110088,25,0,iOS,4,1,1,4
2025-02-21,111511,56,0,Android,4,0,0,2
2025-02-21,119522,18,0,Android,9,9,1,9
2025-02-21,15336,27,0,Android,8,10,1,8
2025-02-21,124020,33,1,Android,9,2,1,8
2025-02-21,110119,18,0,iOS,4,0,0,4
2025-02-21,107443,31,1,iOS,7,0,0,6
2025-02-21,108790,25,1,Android,6,0,0,6
2025-02-21,111985,16,0,iOS,14,0,0,12
2025-02-21,17473,19,1,iOS,19,10,1,19
2025-02-21,120754,15,1,Android,5,0,0,2
2025-02-21,117395,18,0,iOS,4,6,1,4
2025-02-21,129366,50,1,Android,5,0,0,2
2025-02-21,16291,21,0,iOS,4,0,0,4
2025-02-21,114735,18,1,Android,3,0,0,3
2025-02-21,16131,26,1,iOS,5,0,0,5
2025-02-21,109847,22,0,Android,4,0,0,4
2025-02-21,117316,21,1,iOS,15,12,1,14
2025-02-21,9540,21,1,iOS,5,10,1,5
2025-02-21,110767,32,1,Android,10,0,0,9
2025-02-21,111165,57,1,iOS,6,0,0,2
2025-02-21,4849,29,1,Android,26,7,1,25
2025-02-21,124762,22,1,iOS,8,0,0,8
2025-02-21,123587,26,1,iOS,7,6,1,7
2025-02-21,125292,21,0,Android,9,9,1,9
2025-02-21,125501,32,1,iOS,4,5,1,4
2025-02-21,13088,43,0,iOS,7,0,0,2
2025-02-21,12164,23,1,iOS,4,13,1,3
2025-02-21,118159,25,1,iOS,8,16,1,8
2025-02-21,23222,30,0,iOS,2,1,1,2
2025-02-21,122996,14,1,Android,5,0,0,3
2025-02-21,122997,49,0,Android,6,0,0,2
2025-02-21,23348,21,1,Android,7,13,1,7
2025-02-21,10944,39,1,Android,7,0,0,2
2025-02-21,114091,24,1,iOS,6,3,1,6
2025-02-21,16321,23,1,iOS,2,0,0,2
2025-02-21,23199,14,1,iOS,10,1,1,6
2025-02-21,126310,23,1,Android,5,10,1,5
2025-02-21,107165,35,0,Android,9,0,0,2
2025-02-21,19874,28,0,iOS,8,9,1,8
2025-02-21,128854,16,1,Android,2,0,0,2
2025-02-21,121116,22,0,Android,3,7,1,3
2025-02-21,15354,26,1,iOS,2,14,1,2
2025-02-21,20431,20,1,Android,2,2,1,2
2025-02-21,108740,14,1,Android,8,0,0,3
2025-02-21,15992,38,1,iOS,5,7,1,2
2025-02-21,122582,18,0,Android,3,2,1,3
2025-02-21,10015,15,1,Android,5,4,1,5
2025-02-21,22044,58,1,Android,9,0,0,2
2025-02-21,122247,39,1,iOS,5,3,1,2
2025-02-21,127777,22,0,iOS,11,6,1,11
2025-02-21,22684,25,0,Android,20,0,0,19
2025-02-21,121640,31,1,Android,4,9,1,4
2025-02-21,108299,19,0,Android,5,18,1,5
2025-02-21,125484,33,0,iOS,2,0,0,2
2025-02-21,121724,15,1,Android,6,0,0,5
2025-02-21,125188,40,1,Android,6,0,0,2
2025-02-21,124911,36,0,iOS,5,5,1,2
2025-02-21,122467,36,0,iOS,2,3,1,1
2025-02-21,15739,22,0,Android,6,10,1,6
2025-02-21,124851,27,1,iOS,7,13,1,7
2025-02-21,21647,18,1,iOS,2,3,1,2
2025-02-21,127877,24,1,Android,11,4,1,10
2025-02-21,14139,21,1,Android,6,12,1,6
2025-02-21,120323,17,0,Android,8,1,1,8
2025-02-21,116434,22,1,iOS,7,0,0,7
2025-02-21,124549,36,1,Android,5,3,1,2
2025-02-21,117870,22,1,Android,15,29,1,15
2025-02-21,13515,35,1,Android,16,9,1,4
2025-02-21,10563,18,1,Android,16,7,1,15
2025-02-21,15685,22,0,iOS,11,0,0,11
2025-02-21,128983,23,0,Android,2,2,1,2
2025-02-21,111815,25,0,Android,11,18,1,11
2025-02-21,126699,22,1,Android,16,18,1,15
2025-02-21,16521,22,1,Android,2,1,1,2
2025-02-21,21966,37,1,Android,3,0,0,2
2025-02-21,116295,29,0,iOS,22,13,1,19
2025-02-21,19029,14,0,Android,7,5,1,2
2025-02-21,118532,32,1,Android,8,2,1,7
2025-02-21,18710,40,1,Android,4,0,0,2
2025-02-21,124078,22,0,Android,4,0,0,4
2025-02-21,7913,22,0,iOS,4,5,1,4
2025-02-21,123547,32,0,iOS,7,6,1,6
2025-02-21,129076,23,1,Android,7,4,1,6
2025-02-21,122510,31,0,Android,13,14,1,10
2025-02-21,7292,43,0,Android,4,0,0,2
2025-02-21,127811,39,0,Android,1,1,1,1
2025-02-21,1003,19,1,Android,7,9,1,7
2025-02-21,23118,37,1,iOS,5,0,0,2
2025-02-21,126098,18,0,iOS,8,8,1,7
2025-02-21,118011,19,0,Android,6,4,1,6
2025-02-21,122213,23,0,Android,2,7,1,2
2025-02-21,230,36,0,Android,5,2,1,2
2025-02-21,16198,54,0,Android,2,0,0,2
2025-02-21,114602,27,1,iOS,13,5,1,13
2025-02-21,110746,19,0,Android,4,0,0,4
2025-02-21,121587,21,1,Android,4,6,1,4
2025-02-21,21922,19,0,Android,9,5,1,9
2025-02-21,126438,18,0,iOS,6,1,1,6
2025-02-21,5044,18,1,Android,8,12,1,8
2025-02-21,13403,22,0,iOS,8,16,1,8
2025-02-21,107687,30,0,iOS,2,0,0,2
2025-02-21,108286,20,1,Android,6,0,0,6
2025-02-21,117570,35,1,Android,6,4,1,2
2025-02-21,120847,25,1,Android,4,0,0,4
2025-02-21,120016,24,0,Android,4,15,1,4
2025-02-21,118201,54,0,Android,4,0,0,2
2025-02-21,21303,32,1,Android,10,0,0,9
2025-02-21,128591,23,1,Android,4,7,1,4
2025-02-21,121859,14,0,Android,3,0,0,2
2025-02-21,20761,34,0,iOS,7,2,1,2
2025-02-21,3101,19,1,iOS,13,11,1,13
2025-02-21,128502,26,1,Android,3,2,1,3
2025-02-21,118452,15,0,Android,10,8,1,8
2025-02-21,15255,23,1,Android,6,2,1,6
2025-02-21,16425,29,1,iOS,2,9,1,2
2025-02-21,117094,20,0,Android,5,8,1,4
2025-02-21,20133,16,1,Android,9,4,1,7
2025-02-21,3296,33,1,Android,8,1,1,5
2025-02-21,16776,51,1,iOS,4,0,0,2
2025-02-21,117069,35,1,Android,3,2,1,2
2025-02-21,22945,21,1,Android,11,0,0,11
2025-02-21,119514,31,1,Android,5,11,1,5
2025-02-21,19852,21,1,Android,3,10,1,3
2025-02-21,17032,21,0,Android,5,6,1,5
2025-02-21,2578,36,0,Android,6,1,1,2
2025-02-21,123386,24,0,iOS,3,11,1,3
2025-02-21,23176,40,0,Android,7,0,0,2
2025-02-21,10035,32,1,iOS,7,1,1,7
2025-02-21,22766,29,1,Android,6,3,1,6
2025-02-21,118840,33,0,Android,0,4,1,0
2025-02-21,113729,18,0,iOS,2,7,1,2
2025-02-21,16692,35,1,Android,7,2,1,2
2025-02-21,122206,27,1,iOS,5,0,0,5
2025-02-21,18959,43,1,Android,7,0,0,2
2025-02-21,16955,14,1,iOS,14,4,1,5
2025-02-21,14429,24,0,Android,11,5,1,10
2025-02-21,111382,38,1,iOS,4,0,0,2
2025-02-21,117750,18,1,iOS,8,11,1,8
2025-02-21,20820,19,0,iOS,3,2,1,3
2025-02-21,110261,19,0,Android,8,7,1,8
2025-02-21,128684,29,0,Android,7,17,1,6
2025-02-21,120179,26,1,iOS,8,8,1,8
2025-02-21,122589,23,0,iOS,5,2,1,5
2025-02-21,122741,20,1,Android,3,23,1,3
2025-02-21,19717,15,1,iOS,3,2,1,2
2025-02-21,128196,18,0,Android,5,16,1,5
2025-02-21,128188,17,1,Android,5,11,1,5
2025-02-21,111017,46,0,iOS,5,0,0,4
2025-02-21,19362,22,1,Android,4,0,0,4
2025-02-21,15772,25,1,Android,3,5,1,3
2025-02-21,22592,27,1,iOS,7,12,1,7
2025-02-21,121068,46,1,iOS,10,0,0,9
2025-02-21,22999,20,0,Android,1,7,1,1
2025-02-21,22668,31,0,Android,10,10,1,9
2025-02-21,15326,20,1,Android,7,25,1,7
2025-02-21,19683,42,1,Android,5,0,0,2
2025-02-21,15976,25,1,iOS,5,3,1,5
2025-02-21,23047,27,0,Android,4,5,1,4
2025-02-21,14721,15,1,Android,2,4,1,2
2025-02-21,108913,30,1,iOS,8,0,0,8
2025-02-21,128663,26,0,Android,7,8,1,7
2025-02-21,15464,28,1,iOS,12,23,1,12
2025-02-21,124297,39,0,iOS,3,3,1,2
2025-02-21,122632,30,0,iOS,9,4,1,7
2025-02-21,126367,22,1,iOS,10,0,0,9
2025-02-21,109666,21,0,iOS,4,9,1,4
2025-02-21,20284,25,1,Android,3,1,1,3
2025-02-21,14270,33,1,Android,6,6,1,4
2025-02-21,17621,21,0,Android,1,0,0,1
2025-02-21,127356,37,1,iOS,12,6,1,4
2025-02-21,125872,18,1,iOS,7,5,1,7
2025-02-21,123321,25,1,Android,8,0,0,8
2025-02-21,19120,17,1,Android,1,4,1,1
2025-02-21,7240,27,1,iOS,5,5,1,5
2025-02-21,22114,20,0,Android,14,15,1,13
2025-02-21,127113,21,0,iOS,4,0,0,4
2025-02-21,121998,34,1,Android,7,1,1,1
2025-02-21,18820,67,0,Android,4,0,0,2
2025-02-21,107350,28,1,iOS,5,10,1,5
2025-02-21,22033,19,1,iOS,7,16,1,7
2025-02-21,11272,34,1,Android,11,6,1,2
2025-02-21,22369,28,0,Android,4,5,1,4
2025-02-21,127749,47,1,Android,8,0,0,2
2025-02-21,111615,24,1,Android,11,13,1,11
2025-02-21,22500,16,1,Android,5,0,0,5
2025-02-21,118233,18,1,Android,8,0,0,8
2025-02-21,18412,23,1,Android,9,0,0,7
2025-02-21,122321,21,1,Android,16,0,0,15
2025-02-21,122950,33,0,Android,9,0,0,3
2025-02-21,127695,19,1,Android,9,6,1,8
2025-02-21,21663,45,0,iOS,4,0,0,2
2025-02-21,13272,21,0,Android,6,4,1,6
2025-02-21,124502,20,1,iOS,2,0,0,2
2025-02-21,22555,55,0,iOS,6,0,0,2
2025-02-21,18540,36,1,Android,1,0,0,1
2025-02-21,117763,26,0,iOS,9,0,0,9
2025-02-21,22867,16,1,Android,6,1,1,6
2025-02-21,107560,38,0,Android,4,1,1,2
2025-02-21,123920,33,1,iOS,6,3,1,6
2025-02-21,2422,26,1,iOS,2,9,1,2
2025-02-21,14595,39,0,Android,4,0,0,2
2025-02-21,23281,16,0,iOS,7,15,1,7
2025-02-21,122150,28,0,Android,7,8,1,6
2025-02-21,128906,18,1,iOS,4,9,1,4
2025-02-21,124182,23,0,Android,4,9,1,4
2025-02-21,19382,20,1,Android,8,2,1,8
2025-02-21,120451,27,0,iOS,6,11,1,6
2025-02-21,128648,22,0,Android,3,0,0,3
2025-02-21,116126,66,1,Android,1,0,0,1
2025-02-21,129340,30,0,Android,9,20,1,8
2025-02-21,13043,15,1,iOS,9,2,1,8
2025-02-21,121645,19,1,Android,11,10,1,10
2025-02-21,128038,17,1,Android,2,8,1,2
2025-02-21,116087,51,1,Android,7,0,0,2
2025-02-21,124416,20,0,iOS,7,2,1,7
2025-02-21,15666,34,1,Android,11,6,1,5
2025-02-21,7267,40,0,Android,4,0,0,2
2025-02-21,121008,34,1,Android,4,3,1,3
2025-02-21,127465,25,1,iOS,7,3,1,6
2025-02-21,21963,26,0,iOS,6,6,1,5
2025-02-21,5629,41,1,Android,4,0,0,1
2025-02-21,117404,28,1,Android,6,9,1,6
2025-02-21,231,26,1,Android,3,1,1,3
2025-02-21,7043,19,1,Android,7,9,1,7
2025-02-21,117489,21,1,Android,2,13,1,2
2025-02-21,22164,21,0,Android,7,1,1,7
2025-02-21,129416,29,1,Android,5,1,1,5
2025-02-21,109480,44,0,Android,8,0,0,2
2025-02-21,9463,30,1,Android,4,8,1,4
2025-02-21,113318,19,0,iOS,4,10,1,4
2025-02-21,119945,18,0,Android,2,7,1,2
2025-02-21,18296,26,0,Android,7,4,1,7
2025-02-21,22903,21,1,Android,2,5,1,2
2025-02-21,11427,35,1,Android,4,7,1,1
2025-02-21,118603,36,1,Android,6,3,1,2
2025-02-21,22097,23,1,Android,3,0,0,3
2025-02-21,108118,39,0,Android,2,0,0,2
2025-02-21,1497,22,1,Android,2,8,1,2
2025-02-21,2129,15,0,Android,2,0,0,1
2025-02-21,3039,33,1,Android,4,2,1,2
2025-02-21,128950,39,1,Android,1,0,0,1
2025-02-21,129225,15,0,iOS,9,0,0,2
2025-02-21,124268,18,0,iOS,3,11,1,3
2025-02-21,124671,23,0,iOS,10,9,1,7
2025-02-21,9807,25,1,Android,3,0,0,3
2025-02-21,7966,22,1,Android,1,8,1,1
2025-02-21,118876,32,0,iOS,10,2,1,9
2025-02-21,129102,23,0,Android,4,0,0,4
2025-02-21,128812,20,0,iOS,8,18,1,7
2025-02-21,14820,53,1,Android,4,0,0,2
2025-02-21,129072,15,0,Android,12,0,0,2
2025-02-21,19090,25,1,iOS,8,0,0,8
2025-02-21,127941,23,1,Android,4,6,1,4
2025-02-21,109968,32,1,Android,5,0,0,1
2025-02-21,128040,14,0,Android,15,0,0,2
2025-02-21,111272,18,1,Android,4,8,1,4
2025-02-21,128561,18,1,Android,13,4,1,12
2025-02-21,2911,19,0,iOS,13,11,1,13
2025-02-21,3852,16,1,Android,9,288,1,9
2025-02-21,15197,21,1,iOS,6,2,1,6
2025-02-21,108579,25,0,iOS,5,1,1,5
2025-02-21,126955,31,1,iOS,2,6,1,2
2025-02-21,109680,26,1,Android,12,16,1,9
2025-02-21,121961,48,1,Android,8,0,0,2
2025-02-21,107460,33,1,iOS,8,2,1,3
2025-02-21,111743,20,1,Android,5,2,1,4
2025-02-21,14466,27,0,Android,1,1,1,1
2025-02-21,120045,46,0,Android,6,0,0,5
2025-02-21,4808,42,0,iOS,7,0,0,2
2025-02-21,14154,21,0,Android,6,13,1,6
2025-02-21,8456,48,1,Android,7,0,0,2
2025-02-21,117423,31,1,Android,9,4,1,7
2025-02-21,23174,14,0,Android,2,4,1,1
2025-02-21,128249,37,1,Android,1,1,1,1
2025-02-21,5945,40,1,Android,5,0,0,2
2025-02-21,2841,26,0,iOS,6,3,1,6
2025-02-21,109983,28,1,Android,7,4,1,7
2025-02-21,10851,20,0,Android,6,6,1,6
2025-02-21,121368,40,1,iOS,4,0,0,2
2025-02-21,12849,26,0,Android,9,4,1,9
2025-02-21,9858,21,0,iOS,3,0,0,3
2025-02-21,128099,22,0,iOS,2,3,1,2
2025-02-21,19913,23,1,Android,5,2,1,5
2025-02-21,14923,19,1,Android,7,2,1,7
2025-02-21,109690,22,1,iOS,1,6,1,1
2025-02-21,7455,21,0,Android,4,5,1,4
2025-02-21,23024,34,1,Android,7,0,0,1
2025-02-21,19716,17,0,Android,5,6,1,5
2025-02-21,21655,20,1,Android,2,1,1,2
2025-02-21,2114,41,1,Android,8,3,1,2
2025-02-21,2327,22,1,Android,9,14,1,9
2025-02-21,16600,43,1,iOS,10,0,0,2
2025-02-21,123297,20,1,Android,2,4,1,2
2025-02-21,17050,17,0,Android,8,0,0,8
2025-02-21,10250,36,1,Android,22,0,0,6
2025-02-21,122201,16,0,Android,4,3,1,4
2025-02-21,19276,20,1,Android,5,9,1,5
2025-02-21,109296,16,1,iOS,4,0,0,4
2025-02-21,129322,41,0,Android,12,2,1,2
2025-02-21,23210,19,0,Android,8,6,1,8
2025-02-21,124096,39,0,iOS,6,1,1,2
2025-02-21,122659,49,1,Android,7,0,0,2
2025-02-21,22862,30,0,Android,5,4,1,4
2025-02-21,1470,19,0,iOS,6,0,0,6
2025-02-21,128234,52,0,Android,6,0,0,2
2025-02-21,16308,18,0,iOS,5,6,1,5
2025-02-21,15071,41,0,Android,6,0,0,2
2025-02-21,22915,22,1,Android,1,5,1,1
2025-02-21,16050,25,0,iOS,5,11,1,5
2025-02-21,115139,17,0,Android,10,12,1,9
2025-02-21,118870,17,0,iOS,0,3,1,0
2025-02-21,22162,18,0,Android,8,5,1,7
2025-02-21,16467,19,0,iOS,4,3,1,4
2025-02-21,124129,43,1,Android,5,0,0,2
2025-02-21,122484,41,0,Android,6,0,0,2
2025-02-21,15439,19,1,iOS,5,5,1,5
2025-02-21,14380,23,1,Android,2,11,1,2
2025-02-21,17742,17,0,Android,3,2,1,3
2025-02-21,128924,24,1,Android,5,13,1,5
2025-02-21,22918,27,0,Android,6,5,1,6
2025-02-21,124835,15,0,iOS,4,4,1,4
2025-02-21,129186,23,0,Android,5,11,1,5
2025-02-21,112000,38,0,iOS,3,3,1,2
2025-02-21,21151,52,1,Android,4,0,0,1
2025-02-21,16323,39,1,Android,6,1,1,2
2025-02-21,123240,29,0,iOS,8,156,1,8
2025-02-21,116248,26,0,Android,9,16,1,9
2025-02-21,110605,17,1,iOS,5,3,1,5
2025-02-21,114645,33,1,iOS,5,4,1,5
2025-02-21,12964,17,1,Android,11,13,1,11
2025-02-21,118716,20,1,Android,4,5,1,4
2025-02-21,120568,22,1,Android,9,21,1,9
2025-02-21,115400,14,0,iOS,5,4,1,1
2025-02-21,3996,18,0,iOS,4,3,1,4
2025-02-21,123630,28,0,iOS,3,0,0,3
2025-02-21,22376,30,1,Android,6,17,1,6
2025-02-21,122271,24,0,Android,3,10,1,3
2025-02-21,120985,23,1,Android,9,0,0,7
2025-02-21,17830,16,1,iOS,3,8,1,3
2025-02-21,19602,22,0,iOS,9,2,1,9
2025-02-21,22824,42,1,iOS,5,0,0,2
2025-02-21,22172,17,1,Android,4,6,1,4
2025-02-21,22997,22,0,Android,6,0,0,6
2025-02-21,6293,49,1,Android,9,0,0,2
2025-02-21,129047,22,1,iOS,4,9,1,4
2025-02-21,9853,55,0,Android,1,0,0,1
2025-02-21,19813,50,1,Android,7,0,0,2
2025-02-21,116275,20,1,Android,2,6,1,1
2025-02-21,109059,47,0,Android,7,0,0,2
2025-02-21,117909,27,1,iOS,4,11,1,4
2025-02-21,20270,37,1,Android,3,17,1,1
2025-02-21,120324,17,0,Android,5,10,1,5
2025-02-21,14227,34,1,iOS,5,4,1,1
2025-02-21,129013,20,0,Android,2,5,1,2
2025-02-21,8064,25,0,iOS,8,9,1,8
2025-02-21,117595,39,1,Android,19,1,1,4
2025-02-21,114033,19,0,Android,10,0,0,10
2025-02-21,3290,51,0,Android,12,2,1,2
2025-02-21,10143,42,0,Android,4,0,0,2
2025-02-21,21253,32,0,iOS,4,0,0,2
2025-02-21,128523,19,1,Android,14,10,1,14
2025-02-21,17641,29,1,Android,12,5,1,11
2025-02-21,7578,19,1,iOS,2,0,0,2
2025-02-21,117353,23,1,Android,2,6,1,2
2025-02-21,126537,26,1,Android,4,19,1,4
2025-02-21,5565,14,1,Android,9,0,0,3
2025-02-21,12252,19,1,Android,9,15,1,8
2025-02-21,128436,34,1,Android,9,6,1,1
2025-02-21,21560,14,1,Android,5,0,0,4
2025-02-21,126778,25,0,Android,6,14,1,5
2025-02-21,575,31,0,Android,9,7,1,9
2025-02-21,127862,32,1,Android,2,1,1,2
2025-02-21,126670,22,0,Android,5,12,1,5
2025-02-21,126657,29,1,Android,2,0,0,2
2025-02-21,117414,17,1,Android,5,3,1,5
2025-02-21,20729,44,1,iOS,1,0,0,1
2025-02-21,18961,39,1,iOS,9,1,1,2
2025-02-21,977,17,0,Android,5,1,1,5
2025-02-21,124458,30,0,iOS,6,4,1,6
2025-02-21,125328,17,0,Android,9,15,1,9
2025-02-21,111932,16,0,Android,3,2,1,3
2025-02-21,122433,14,1,iOS,1,0,0,1
2025-02-21,115684,19,1,iOS,7,6,1,7
2025-02-21,116313,35,1,iOS,3,5,1,2
2025-02-21,22566,26,1,Android,2,0,0,2
2025-02-21,21824,19,0,Android,6,7,1,6
2025-02-21,126135,33,1,Android,4,4,1,4
2025-02-21,122648,17,1,Android,8,9,1,8
2025-02-21,118533,18,1,Android,6,8,1,6
2025-02-21,9263,30,0,Android,8,11,1,8
2025-02-21,128151,36,1,Android,6,0,0,2
2025-02-21,108534,34,1,iOS,7,3,1,2
2025-02-21,121688,62,1,Android,6,0,0,2
2025-02-21,128820,38,0,Android,2,0,0,1
2025-02-21,117878,51,1,Android,10,0,0,2
2025-02-21,125144,60,1,Android,9,0,0,2
2025-02-21,126580,18,1,iOS,12,0,0,11
2025-02-21,122600,27,0,Android,3,8,1,3
2025-02-21,23401,22,0,Android,5,7,1,5
2025-02-21,125453,42,0,iOS,5,0,0,2
2025-02-21,129182,23,0,iOS,10,15,1,10
2025-02-21,125442,18,1,Android,9,0,0,9
2025-02-21,125122,51,0,Android,8,0,0,2
2025-02-21,117059,26,0,Android,12,6,1,12
2025-02-21,123950,45,1,Android,5,0,0,2
2025-02-21,22281,20,1,Android,8,1,1,8
2025-02-21,930,47,1,iOS,8,1,1,2
2025-02-21,17509,17,1,Android,10,22,1,7
2025-02-21,9942,34,0,iOS,5,4,1,3
2025-02-21,128623,20,0,Android,10,0,0,8
2025-02-21,20981,22,0,iOS,3,7,1,3
2025-02-21,119552,41,1,Android,6,2,1,2
2025-02-21,12465,55,0,Android,8,0,0,2
2025-02-21,1314,18,0,Android,5,7,1,5
2025-02-21,123024,27,0,Android,5,2,1,5
2025-02-21,115430,32,1,Android,11,10,1,10
2025-02-21,22049,37,1,Android,2,0,0,1
2025-02-21,111304,26,0,iOS,1,8,1,1
2025-02-21,18658,29,1,Android,8,7,1,8
2025-02-21,22734,21,1,iOS,1,3,1,1
2025-02-21,14445,23,0,iOS,6,5,1,6
2025-02-21,116780,23,1,iOS,4,7,1,4
2025-02-21,110295,36,1,Android,4,0,0,2
2025-02-21,118619,14,1,iOS,10,1,1,3
2025-02-21,1283,16,1,iOS,1,0,0,1
2025-02-21,129087,41,1,iOS,5,0,0,2
2025-02-21,117498,25,1,Android,7,11,1,6
2025-02-21,116642,16,0,iOS,5,0,0,5
2025-02-21,125069,29,0,Android,7,5,1,7
2025-02-21,123210,19,0,iOS,3,8,1,3
2025-02-21,121345,22,1,iOS,7,10,1,4
2025-02-21,15808,32,1,iOS,8,1,1,6
2025-02-21,115035,34,1,iOS,9,32,1,4
2025-02-21,124570,18,1,Android,6,4,1,5
2025-02-21,123315,19,0,Android,10,4,1,10
