event_date,user_id,gender,age,os,views,likes
2025-02-20,111693,1,22,Android,8,1
2025-02-20,107739,1,19,iOS,31,6
2025-02-20,76314,0,26,Android,63,23
2025-02-20,24092,1,20,Android,29,5
2025-02-20,115448,1,23,Android,69,8
2025-02-20,76651,0,23,Android,46,14
2025-02-20,79831,0,25,Android,46,13
2025-02-20,128604,1,34,Android,26,6
2025-02-20,107503,1,19,iOS,29,15
2025-02-20,78890,0,34,Android,33,8
2025-02-20,2959,1,24,iOS,19,5
2025-02-20,155630,1,22,iOS,16,3
2025-02-20,108699,1,51,Android,18,3
2025-02-20,55089,1,22,Android,14,2
2025-02-20,81874,1,19,iOS,41,5
2025-02-20,15963,0,41,Android,15,3
2025-02-20,133540,0,15,Android,66,18
2025-02-20,152405,0,26,iOS,72,30
2025-02-20,71497,0,19,Android,86,14
2025-02-20,33855,1,53,Android,18,4
2025-02-20,145355,1,21,Android,52,9
2025-02-20,161800,0,27,iOS,13,3
2025-02-20,163357,0,16,Android,81,14
2025-02-20,39033,0,22,iOS,55,5
2025-02-20,131960,1,24,Android,16,1
2025-02-20,143943,0,29,Android,34,4
2025-02-20,119706,1,19,Android,16,4
2025-02-20,141813,1,35,iOS,40,6
2025-02-20,79893,0,35,Android,45,8
2025-02-20,57292,1,26,iOS,39,12
2025-02-20,80454,0,23,iOS,33,4
2025-02-20,49969,0,29,Android,21,6
2025-02-20,64113,1,22,Android,27,8
2025-02-20,115915,1,62,Android,37,8
2025-02-20,4157,1,17,iOS,48,10
2025-02-20,131829,1,23,Android,43,12
2025-02-20,67879,1,19,iOS,15,2
2025-02-20,121276,0,38,iOS,13,5
2025-02-20,120815,0,19,iOS,12,9
2025-02-20,107445,0,27,Android,16,3
2025-02-20,148863,0,19,Android,12,2
2025-02-20,114825,1,18,Android,12,3
2025-02-20,162878,1,41,Android,31,10
2025-02-20,80397,0,31,Android,37,6
2025-02-20,81792,1,38,Android,9,4
2025-02-20,134313,1,22,Android,115,15
2025-02-20,142814,0,24,iOS,27,4
2025-02-20,75567,1,29,iOS,28,4
2025-02-20,78580,0,30,Android,29,3
2025-02-20,31081,0,26,Android,21,4
2025-02-20,168407,1,18,Android,18,3
2025-02-20,158152,0,17,Android,31,4
2025-02-20,145729,1,16,iOS,48,12
2025-02-20,113594,0,21,Android,18,4
2025-02-20,68485,0,32,Android,14,4
2025-02-20,13896,1,20,iOS,12,2
2025-02-20,77574,1,26,iOS,51,6
2025-02-20,120515,0,26,iOS,17,6
2025-02-20,128724,1,17,Android,7,1
2025-02-20,123867,0,22,Android,35,8
2025-02-20,115302,1,45,Android,36,7
2025-02-20,108302,1,16,iOS,37,9
2025-02-20,120154,0,15,iOS,20,5
2025-02-20,149353,0,19,Android,107,19
2025-02-20,162534,0,19,iOS,68,9
2025-02-20,155905,1,20,Android,16,6
2025-02-20,165282,0,25,Android,34,5
2025-02-20,132804,1,20,Android,36,6
2025-02-20,110025,1,31,iOS,28,5
2025-02-20,159111,0,19,Android,15,1
2025-02-20,72179,1,26,iOS,31,7
2025-02-20,156809,0,16,Android,57,19
2025-02-20,54356,1,56,Android,13,3
2025-02-20,114553,0,40,Android,39,5
2025-02-20,57748,1,27,Android,31,6
2025-02-20,66364,1,24,Android,69,11
2025-02-20,120116,1,18,Android,34,7
2025-02-20,146717,0,50,Android,16,3
2025-02-20,135055,0,19,Android,27,8
2025-02-20,141310,0,17,Android,16,3
2025-02-20,143613,1,46,iOS,11,4
2025-02-20,143937,0,27,iOS,16,6
2025-02-20,73822,1,24,Android,41,9
2025-02-20,137980,1,54,Android,20,5
2025-02-20,107075,0,30,iOS,13,5
2025-02-20,29931,1,16,Android,28,4
2025-02-20,71289,0,27,iOS,43,8
2025-02-20,147374,0,34,Android,48,6
2025-02-20,80180,1,20,iOS,16,3
2025-02-20,79650,1,22,Android,24,7
2025-02-20,138202,1,21,Android,30,7
2025-02-20,67926,1,26,iOS,51,13
2025-02-20,162307,0,19,Android,13,4
2025-02-20,122976,0,20,Android,52,8
2025-02-20,129995,1,28,Android,12,0
2025-02-20,111592,0,56,Android,27,7
2025-02-20,164342,1,19,Android,11,3
2025-02-20,30841,1,18,Android,31,9
2025-02-20,79572,1,37,Android,18,6
2025-02-20,151602,1,26,iOS,11,4
2025-02-20,30417,0,25,iOS,37,8
2025-02-20,131454,0,17,Android,9,3
2025-02-20,70181,0,15,Android,15,5
2025-02-20,135497,1,22,iOS,46,12
2025-02-20,3840,0,20,Android,10,2
2025-02-20,81453,1,36,Android,12,6
2025-02-20,148060,1,23,iOS,25,6
2025-02-20,37673,1,33,iOS,33,6
2025-02-20,132895,1,69,Android,51,12
2025-02-20,165169,1,34,Android,19,5
2025-02-20,13959,0,24,Android,18,4
2025-02-20,109330,0,22,Android,32,7
2025-02-20,125404,1,41,iOS,27,9
2025-02-20,114902,1,16,iOS,36,12
2025-02-20,130409,0,39,iOS,90,18
2025-02-20,77974,1,26,iOS,18,3
2025-02-20,77222,1,30,iOS,24,4
2025-02-20,164820,0,27,Android,66,25
2025-02-20,81922,0,32,iOS,23,4
2025-02-20,131512,1,39,Android,18,3
2025-02-20,154555,1,21,Android,19,5
2025-02-20,22499,0,15,iOS,34,5
2025-02-20,78025,0,18,Android,10,2
2025-02-20,118958,1,42,iOS,9,4
2025-02-20,141204,1,21,Android,58,14
2025-02-20,164454,0,18,iOS,31,11
2025-02-20,117429,1,17,Android,10,3
2025-02-20,108180,1,16,Android,44,9
2025-02-20,13920,0,19,iOS,67,14
2025-02-20,166633,1,14,Android,30,7
2025-02-20,58019,1,21,iOS,34,9
2025-02-20,49707,1,37,Android,53,17
2025-02-20,58155,1,20,Android,29,7
2025-02-20,127690,1,18,Android,41,7
2025-02-20,135664,1,38,iOS,19,1
2025-02-20,113048,1,31,iOS,10,2
2025-02-20,152434,0,16,Android,22,10
2025-02-20,55681,0,28,Android,24,6
2025-02-20,66407,1,41,Android,38,8
2025-02-20,14544,0,24,Android,16,7
2025-02-20,166001,1,18,Android,53,7
2025-02-20,34808,1,21,Android,12,1
2025-02-20,147488,1,25,Android,9,5
2025-02-20,76858,1,40,Android,66,19
2025-02-20,127082,0,25,Android,72,9
2025-02-20,125702,0,22,Android,29,6
2025-02-20,163956,1,17,Android,25,3
2025-02-20,57180,0,50,Android,38,3
2025-02-20,79343,0,34,iOS,67,9
2025-02-20,35380,1,26,Android,13,4
2025-02-20,70281,0,43,iOS,56,11
2025-02-20,119974,0,25,Android,36,8
2025-02-20,12392,1,17,Android,64,16
2025-02-20,77783,1,53,Android,17,1
2025-02-20,107900,1,45,iOS,68,24
2025-02-20,54144,0,42,iOS,63,28
2025-02-20,113868,0,22,Android,15,2
2025-02-20,81144,0,47,Android,18,5
2025-02-20,167169,1,47,iOS,14,3
2025-02-20,15771,0,23,Android,7,1
2025-02-20,155090,0,19,Android,68,15
2025-02-20,76141,1,27,iOS,12,1
2025-02-20,131595,1,18,iOS,49,5
2025-02-20,70565,0,46,Android,31,8
2025-02-20,49685,0,29,Android,15,3
2025-02-20,22661,1,32,Android,15,1
2025-02-20,116728,0,16,iOS,37,8
2025-02-20,73943,0,20,iOS,68,10
2025-02-20,31380,1,14,Android,18,2
2025-02-20,124488,0,26,Android,68,20
2025-02-20,122012,1,19,Android,59,10
2025-02-20,164145,0,15,iOS,27,3
2025-02-20,109972,1,38,Android,54,8
2025-02-20,110390,0,14,Android,27,4
2025-02-20,157892,1,32,Android,38,12
2025-02-20,157883,1,16,Android,31,18
2025-02-20,156146,0,52,Android,27,7
2025-02-20,131645,1,37,iOS,17,3
2025-02-20,127704,1,23,Android,15,3
2025-02-20,107948,0,15,Android,44,6
2025-02-20,127098,1,22,iOS,42,9
2025-02-20,156998,1,21,iOS,32,3
2025-02-20,147999,1,25,iOS,12,5
2025-02-20,57562,0,27,iOS,28,8
2025-02-20,63152,0,25,Android,65,14
2025-02-20,152961,1,32,Android,22,3
2025-02-20,119161,0,28,Android,27,12
2025-02-20,1931,0,21,iOS,31,8
2025-02-20,927,1,23,Android,99,28
2025-02-20,24137,1,25,Android,51,5
2025-02-20,27091,0,28,Android,30,6
2025-02-20,150734,0,22,Android,20,3
2025-02-20,165631,0,15,Android,10,5
2025-02-20,30459,0,16,Android,20,5
2025-02-20,164682,0,33,Android,33,6
2025-02-20,159937,1,30,Android,55,13
2025-02-20,166051,0,28,iOS,38,8
2025-02-20,23117,0,35,Android,9,2
2025-02-20,80951,1,22,iOS,24,1
2025-02-20,163700,1,38,iOS,14,5
2025-02-20,66236,0,22,Android,17,3
2025-02-20,157168,1,33,Android,38,8
2025-02-20,128915,1,24,Android,27,7
2025-02-20,157022,0,20,iOS,36,9
2025-02-20,129903,0,18,Android,6,1
2025-02-20,47854,0,24,Android,18,5
2025-02-20,57291,0,42,Android,26,4
2025-02-20,131964,0,20,iOS,30,6
2025-02-20,116378,1,21,iOS,11,1
2025-02-20,106604,0,29,iOS,22,7
2025-02-20,128569,0,16,iOS,11,3
2025-02-20,164005,0,31,Android,40,9
2025-02-20,126893,0,35,Android,57,11
2025-02-20,79953,0,57,Android,11,1
2025-02-20,109800,1,20,iOS,14,4
2025-02-20,1270,1,21,iOS,28,6
2025-02-20,162470,1,44,Android,36,6
2025-02-20,76114,0,23,Android,18,5
2025-02-20,140578,0,23,Android,39,10
2025-02-20,77381,1,17,Android,12,1
2025-02-20,120726,1,21,Android,28,6
2025-02-20,122047,0,35,Android,77,15
2025-02-20,58618,1,19,iOS,12,2
2025-02-20,128988,0,44,Android,25,6
2025-02-20,77753,1,27,iOS,32,7
2025-02-20,132522,0,20,Android,35,12
2025-02-20,163684,1,33,Android,32,9
2025-02-20,115016,1,20,Android,46,13
2025-02-20,80510,1,31,Android,13,3
2025-02-20,152404,1,29,Android,35,10
2025-02-20,130428,1,25,Android,42,12
2025-02-20,55376,1,19,Android,37,17
2025-02-20,144378,0,57,Android,30,8
2025-02-20,148687,0,41,iOS,20,12
2025-02-20,31544,0,18,Android,10,1
2025-02-20,81409,0,25,Android,36,18
2025-02-20,57976,0,24,Android,48,5
2025-02-20,79867,0,20,iOS,42,5
2025-02-20,5721,1,43,Android,47,15
2025-02-20,79552,1,15,Android,10,1
2025-02-20,16761,1,25,iOS,54,6
2025-02-20,140497,0,25,Android,25,3
2025-02-20,121922,0,16,Android,11,2
2025-02-20,37963,0,22,Android,27,5
2025-02-20,69560,1,19,Android,62,21
2025-02-20,78708,1,16,Android,37,6
2025-02-20,109563,0,15,Android,10,1
2025-02-20,78603,1,32,Android,46,5
2025-02-20,119549,0,34,iOS,37,8
2025-02-20,128433,0,45,iOS,12,1
2025-02-20,166908,1,20,Android,44,9
2025-02-20,70047,1,19,Android,26,7
2025-02-20,35436,0,22,Android,11,2
2025-02-20,113413,0,19,Android,30,6
2025-02-20,78405,1,22,iOS,29,8
2025-02-20,25207,1,36,Android,33,3
2025-02-20,4445,1,21,iOS,14,4
2025-02-20,154557,0,22,iOS,38,6
2025-02-20,147272,1,42,iOS,42,5
2025-02-20,50468,0,22,Android,30,11
2025-02-20,108550,1,23,Android,20,3
2025-02-20,57809,1,18,iOS,32,6
2025-02-20,129838,0,21,iOS,15,7
2025-02-20,137890,0,15,iOS,32,9
2025-02-20,17419,0,22,iOS,13,1
2025-02-20,162108,0,23,iOS,58,8
2025-02-20,53860,1,15,Android,36,15
2025-02-20,147978,1,33,Android,34,8
2025-02-20,70777,1,19,Android,32,4
2025-02-20,72465,0,27,Android,28,4
2025-02-20,149318,1,48,Android,38,6
2025-02-20,20383,1,22,Android,15,4
2025-02-20,142413,0,20,iOS,14,3
2025-02-20,52621,0,43,Android,55,12
2025-02-20,3491,0,46,Android,22,5
2025-02-20,50155,1,30,Android,14,1
2025-02-20,23023,1,26,iOS,29,6
2025-02-20,7457,0,16,Android,10,3
2025-02-20,108980,0,17,Android,77,11
2025-02-20,159420,1,18,Android,7,2
2025-02-20,108456,1,41,Android,43,13
2025-02-20,64695,1,19,Android,28,3
2025-02-20,153554,0,22,iOS,25,1
2025-02-20,121066,1,20,Android,78,11
2025-02-20,164568,1,38,Android,9,4
2025-02-20,114241,1,39,iOS,37,11
2025-02-20,78618,0,20,Android,13,6
2025-02-20,59713,0,43,Android,39,11
2025-02-20,145600,0,24,Android,35,6
2025-02-20,121901,1,37,Android,40,11
2025-02-20,127693,0,20,iOS,20,3
2025-02-20,76581,1,30,Android,28,7
2025-02-20,157924,1,33,Android,59,12
2025-02-20,64485,1,17,Android,29,6
2025-02-20,119891,1,26,Android,16,3
2025-02-20,142053,0,31,iOS,117,21
2025-02-20,51804,0,27,Android,32,10
2025-02-20,116481,0,19,Android,40,12
2025-02-20,26272,0,21,iOS,27,5
2025-02-20,32116,1,23,iOS,86,23
2025-02-20,162743,0,25,Android,21,3
2025-02-20,157166,0,24,Android,17,4
2025-02-20,121727,1,39,Android,54,13
2025-02-20,127064,0,29,Android,15,3
2025-02-20,118710,1,23,Android,17,4
2025-02-20,22134,1,41,iOS,16,3
2025-02-20,33520,1,18,Android,70,17
2025-02-20,152499,0,27,Android,53,12
2025-02-20,116721,0,14,Android,38,7
2025-02-20,152334,1,17,Android,21,9
2025-02-20,166268,0,30,Android,12,5
2025-02-20,13669,1,43,Android,32,5
2025-02-20,65488,1,30,Android,21,3
2025-02-20,72478,0,22,Android,74,15
2025-02-20,79247,1,16,Android,30,7
2025-02-20,64832,1,25,iOS,43,9
2025-02-20,124195,1,43,Android,41,13
2025-02-20,136864,1,51,iOS,22,2
2025-02-20,140968,1,44,Android,12,1
2025-02-20,129259,1,21,Android,46,6
2025-02-20,17688,0,26,iOS,34,8
2025-02-20,152330,1,29,Android,41,13
2025-02-20,157639,1,17,Android,80,14
2025-02-20,32252,1,27,Android,14,2
2025-02-20,75127,1,35,Android,22,6
2025-02-20,70711,0,22,Android,50,8
2025-02-20,115534,0,17,Android,15,3
2025-02-20,158926,1,25,iOS,17,3
2025-02-20,167718,0,14,Android,10,5
2025-02-20,164398,1,20,Android,30,9
2025-02-20,71690,0,52,Android,33,7
2025-02-20,31795,0,14,Android,13,7
2025-02-20,81760,0,20,iOS,15,4
2025-02-20,72962,1,16,Android,22,3
2025-02-20,120773,1,17,iOS,53,10
2025-02-20,117406,1,28,iOS,20,3
2025-02-20,114713,1,24,Android,30,4
2025-02-20,29745,0,19,Android,30,3
2025-02-20,156717,1,18,Android,16,4
2025-02-20,64098,1,46,Android,83,26
2025-02-20,76087,1,18,Android,55,10
2025-02-20,151014,1,20,iOS,47,7
2025-02-20,150936,1,30,iOS,42,7
2025-02-20,3107,0,15,Android,43,7
2025-02-20,61720,1,21,Android,18,1
2025-02-20,29188,0,21,Android,104,14
2025-02-20,19813,1,50,Android,47,13
2025-02-20,113384,1,25,iOS,8,2
2025-02-20,78786,1,56,Android,15,2
2025-02-20,80438,1,22,Android,18,5
2025-02-20,81308,1,26,Android,22,4
2025-02-20,143044,1,22,Android,54,11
2025-02-20,157160,1,35,iOS,29,10
2025-02-20,124519,0,22,Android,41,8
2025-02-20,60938,0,45,Android,21,2
2025-02-20,77624,0,32,Android,14,2
2025-02-20,81784,1,36,Android,37,9
2025-02-20,148533,1,23,Android,56,11
2025-02-20,133274,0,15,iOS,14,0
2025-02-20,107753,1,16,iOS,49,8
2025-02-20,51090,1,32,iOS,23,9
2025-02-20,34662,1,14,iOS,30,7
2025-02-20,138282,1,21,Android,41,10
2025-02-20,122361,0,23,Android,28,9
2025-02-20,13271,1,19,Android,30,8
2025-02-20,65035,0,33,Android,32,8
2025-02-20,155242,1,24,iOS,34,7
2025-02-20,78470,0,24,iOS,21,3
2025-02-20,12297,1,23,iOS,51,11
2025-02-20,159598,1,35,iOS,19,4
2025-02-20,148364,1,14,iOS,16,5
2025-02-20,159450,1,38,Android,61,17
2025-02-20,74312,1,20,Android,38,6
2025-02-20,78815,0,40,iOS,53,19
2025-02-20,72388,1,24,Android,12,3
2025-02-20,79389,0,58,iOS,103,15
2025-02-20,124273,0,23,Android,50,8
2025-02-20,115063,1,27,iOS,45,12
2025-02-20,77088,0,28,Android,54,12
2025-02-20,31877,0,36,iOS,41,5
2025-02-20,162236,0,17,Android,9,1
2025-02-20,139854,1,29,iOS,47,10
2025-02-20,128244,0,40,iOS,14,4
2025-02-20,63848,1,22,Android,13,2
2025-02-20,17443,0,27,Android,14,3
2025-02-20,156876,1,24,Android,32,7
2025-02-20,16754,0,53,iOS,52,9
2025-02-20,1885,1,24,iOS,16,2
2025-02-20,31024,1,21,iOS,17,4
2025-02-20,77501,0,60,Android,42,10
2025-02-20,81415,1,21,Android,68,11
2025-02-20,61907,0,18,iOS,26,8
2025-02-20,165147,1,19,Android,17,1
2025-02-20,115239,0,41,Android,58,14
2025-02-20,120242,1,17,Android,58,12
2025-02-20,163077,0,33,Android,66,10
2025-02-20,79769,0,43,iOS,36,10
2025-02-20,10497,1,26,iOS,16,2
2025-02-20,165018,0,17,iOS,10,1
2025-02-20,123600,0,26,Android,36,7
2025-02-20,78160,1,20,Android,33,7
2025-02-20,163672,1,25,Android,65,7
2025-02-20,115126,0,22,Android,37,9
2025-02-20,55641,0,19,Android,56,16
2025-02-20,132182,0,32,iOS,10,2
2025-02-20,13556,1,29,Android,18,6
2025-02-20,70655,0,34,Android,29,4
2025-02-20,81194,0,17,Android,51,9
2025-02-20,163383,0,18,iOS,34,5
2025-02-20,76751,1,21,Android,36,8
2025-02-20,130249,1,34,Android,21,5
2025-02-20,22215,0,24,Android,45,6
2025-02-20,52264,1,21,Android,33,8
2025-02-20,13952,1,41,iOS,38,14
2025-02-20,78094,0,37,iOS,33,7
2025-02-20,132876,0,36,iOS,11,2
2025-02-20,79492,1,25,Android,35,5
2025-02-20,142136,0,27,iOS,23,12
2025-02-20,11315,0,25,Android,20,4
2025-02-20,78626,0,44,Android,41,4
2025-02-20,27121,1,17,Android,10,5
2025-02-20,61965,1,34,iOS,34,6
2025-02-20,71685,1,22,Android,70,8
2025-02-20,107106,0,24,Android,34,6
2025-02-20,133018,1,21,Android,33,5
2025-02-20,10034,1,49,Android,46,6
2025-02-20,167789,0,25,Android,17,4
2025-02-20,56297,0,17,Android,27,2
2025-02-20,137722,0,50,Android,24,4
2025-02-20,9555,1,18,Android,30,10
2025-02-20,4296,0,40,iOS,40,8
2025-02-20,23212,0,37,Android,34,9
2025-02-20,149314,0,19,Android,16,2
2025-02-20,13239,0,39,Android,16,2
2025-02-20,142552,0,19,iOS,9,1
2025-02-20,56584,1,36,Android,42,6
2025-02-20,148022,1,21,Android,20,3
2025-02-20,22204,1,17,iOS,41,4
2025-02-20,166937,1,15,iOS,38,12
2025-02-20,49396,1,29,iOS,28,8
2025-02-20,73844,1,41,Android,44,3
2025-02-20,157317,1,37,Android,46,6
2025-02-20,25915,0,26,iOS,66,11
2025-02-20,136707,0,24,iOS,15,4
2025-02-20,76986,1,21,iOS,31,8
2025-02-20,152237,1,31,iOS,16,2
2025-02-20,81392,1,22,iOS,36,8
2025-02-20,131564,1,18,iOS,10,2
2025-02-20,153543,1,21,iOS,31,11
2025-02-20,146414,1,19,iOS,25,6
2025-02-20,141622,1,57,Android,16,2
2025-02-20,131928,1,25,Android,20,5
2025-02-20,71213,0,19,iOS,19,2
2025-02-20,145195,0,21,iOS,39,10
2025-02-20,70373,1,26,Android,31,10
2025-02-20,125700,0,18,iOS,43,8
2025-02-20,137043,0,19,Android,15,5
2025-02-20,141552,0,14,Android,68,14
2025-02-20,166453,0,43,iOS,28,4
2025-02-20,143057,0,34,Android,18,3
2025-02-20,71616,1,17,iOS,70,17
2025-02-20,133243,0,31,Android,61,18
2025-02-20,1735,1,32,Android,40,8
2025-02-20,80595,1,20,iOS,46,8
2025-02-20,111130,0,21,iOS,37,12
2025-02-20,26241,1,32,iOS,77,16
2025-02-20,52820,0,17,Android,15,3
2025-02-20,53802,1,37,Android,40,13
2025-02-20,132697,0,31,Android,19,2
2025-02-20,61989,1,24,Android,19,0
2025-02-20,50136,1,39,Android,29,5
2025-02-20,10656,0,21,Android,16,6
2025-02-20,67966,1,22,Android,53,10
2025-02-20,107386,0,16,iOS,31,6
2025-02-20,24213,1,22,iOS,17,0
2025-02-20,116594,1,19,Android,50,6
2025-02-20,106833,1,56,iOS,40,7
2025-02-20,108514,1,15,Android,76,12
2025-02-20,118073,1,49,iOS,58,12
2025-02-20,8115,1,19,Android,30,4
2025-02-20,109888,0,25,Android,31,8
2025-02-20,82000,0,29,Android,25,7
2025-02-20,3175,0,21,Android,55,17
2025-02-20,19165,0,20,Android,9,2
2025-02-20,79853,0,14,Android,49,9
2025-02-20,144352,0,16,iOS,58,8
2025-02-20,145241,0,19,Android,48,9
2025-02-20,122556,0,52,Android,32,6
2025-02-20,24404,1,28,Android,13,3
2025-02-20,153094,1,26,Android,38,7
2025-02-20,35471,0,26,iOS,35,11
2025-02-20,107182,0,38,iOS,20,1
2025-02-20,74810,1,26,Android,35,7
2025-02-20,164045,0,27,Android,14,0
2025-02-20,135423,0,48,Android,29,2
2025-02-20,65915,1,41,iOS,45,10
2025-02-20,37209,1,40,Android,29,8
2025-02-20,65854,0,17,Android,15,2
2025-02-20,33667,0,19,Android,37,6
2025-02-20,137195,1,36,Android,27,8
2025-02-20,75907,1,20,Android,61,7
2025-02-20,78203,1,28,iOS,28,4
2025-02-20,15186,0,31,Android,49,7
2025-02-20,161769,1,29,Android,47,6
2025-02-20,76302,1,19,Android,47,12
2025-02-20,155178,0,25,Android,35,5
2025-02-20,4212,1,20,Android,29,4
2025-02-20,110519,0,19,Android,29,5
2025-02-20,68487,0,19,iOS,33,3
2025-02-20,12592,0,16,Android,29,7
2025-02-20,152119,1,27,iOS,77,12
2025-02-20,69385,0,50,iOS,36,7
2025-02-20,33498,1,47,Android,27,11
2025-02-20,120370,0,19,iOS,32,8
2025-02-20,22375,0,36,iOS,23,5
2025-02-20,73483,0,20,Android,35,8
2025-02-20,165082,1,21,Android,51,18
2025-02-20,118870,0,17,iOS,59,13
2025-02-20,108904,0,30,Android,34,10
2025-02-20,157338,1,14,Android,44,12
2025-02-20,113879,0,15,iOS,14,3
2025-02-20,106438,0,18,Android,61,19
2025-02-20,58001,1,22,iOS,7,1
2025-02-20,135821,0,39,Android,22,4
2025-02-20,32566,1,20,Android,52,11
2025-02-20,71473,1,30,Android,35,7
2025-02-20,162939,1,14,Android,29,4
2025-02-20,69662,1,15,Android,37,10
2025-02-20,77316,0,21,Android,62,12
2025-02-20,145742,0,23,iOS,27,7
2025-02-20,64070,1,47,Android,45,13
2025-02-20,134788,1,44,iOS,57,18
2025-02-20,73048,1,16,Android,29,7
2025-02-20,25096,1,24,Android,50,8
2025-02-20,73883,1,31,Android,60,11
2025-02-20,77926,1,17,Android,65,11
2025-02-20,137600,1,43,iOS,48,5
2025-02-20,49986,1,17,Android,27,3
2025-02-20,155087,0,23,Android,15,1
2025-02-20,164320,1,22,Android,16,2
2025-02-20,80622,1,16,iOS,13,4
2025-02-20,77374,1,33,Android,44,8
2025-02-20,166996,1,55,Android,34,8
2025-02-20,80593,1,21,iOS,13,1
2025-02-20,30389,1,25,Android,27,5
2025-02-20,71414,0,24,Android,19,7
2025-02-20,29360,0,18,Android,46,8
2025-02-20,146515,0,21,Android,40,6
2025-02-20,81929,1,32,Android,33,9
2025-02-20,159521,0,20,Android,50,8
2025-02-20,28536,0,33,iOS,28,3
2025-02-20,162577,0,21,iOS,61,12
2025-02-20,133498,1,15,iOS,19,6
2025-02-20,77311,1,20,iOS,14,2
2025-02-20,16578,1,18,iOS,21,4
2025-02-20,163295,1,21,iOS,13,6
2025-02-20,109024,0,45,Android,25,5
2025-02-20,55950,0,21,Android,11,2
2025-02-20,110133,0,17,Android,22,7
2025-02-20,155413,1,17,Android,54,11
2025-02-20,125613,1,24,Android,14,3
2025-02-20,3131,1,21,Android,71,17
2025-02-20,117411,1,20,Android,17,5
2025-02-20,129435,0,18,iOS,37,13
2025-02-20,112985,1,22,Android,56,18
2025-02-20,73798,0,60,iOS,13,1
2025-02-20,122404,0,33,Android,42,5
2025-02-20,121329,0,29,Android,31,2
2025-02-20,22612,1,21,iOS,28,6
2025-02-20,74439,0,22,Android,113,17
2025-02-20,78809,0,25,iOS,73,11
2025-02-20,121560,1,21,Android,3,0
2025-02-20,163375,0,20,Android,16,6
2025-02-20,67670,1,32,iOS,26,4
2025-02-20,156276,1,32,iOS,56,8
2025-02-20,64675,0,22,Android,14,4
2025-02-20,109105,1,18,iOS,43,7
2025-02-20,159316,0,21,Android,37,6
2025-02-20,78796,0,43,Android,31,7
2025-02-20,152015,1,31,Android,31,9
2025-02-20,130794,1,52,Android,78,13
2025-02-20,148951,1,17,Android,32,6
2025-02-20,57651,0,20,Android,24,4
2025-02-20,109230,0,16,Android,43,9
2025-02-20,68245,0,20,Android,32,8
2025-02-20,136628,1,15,Android,28,4
2025-02-20,148646,1,28,Android,39,8
2025-02-20,117376,1,20,Android,30,6
2025-02-20,143475,1,15,Android,11,1
