event_date,user_id,gender,age,os,views,likes
2025-02-24,83875,1,17,Android,34,8
2025-02-24,79101,1,34,iOS,9,2
2025-02-24,126920,0,53,iOS,12,1
2025-02-24,110091,1,20,Android,17,5
2025-02-24,137683,1,15,Android,20,4
2025-02-24,151016,1,31,iOS,60,6
2025-02-24,52028,1,19,Android,29,5
2025-02-24,157952,0,26,iOS,44,9
2025-02-24,158440,0,37,Android,12,2
2025-02-24,139684,1,31,Android,36,9
2025-02-24,85589,1,28,Android,17,3
2025-02-24,142712,1,15,iOS,12,2
2025-02-24,154817,0,23,Android,48,8
2025-02-24,74977,0,25,Android,88,16
2025-02-24,155786,0,42,Android,21,4
2025-02-24,149565,0,20,iOS,11,6
2025-02-24,78382,1,32,Android,12,5
2025-02-24,135385,0,19,iOS,24,8
2025-02-24,58574,1,50,Android,26,9
2025-02-24,76499,1,16,Android,18,3
2025-02-24,71440,1,31,Android,27,3
2025-02-24,10808,1,45,iOS,32,4
2025-02-24,34969,1,33,Android,57,11
2025-02-24,72141,0,19,iOS,30,5
2025-02-24,5435,1,47,iOS,16,5
2025-02-24,151003,1,18,Android,43,11
2025-02-24,135510,0,49,iOS,72,12
2025-02-24,11167,0,19,iOS,29,8
2025-02-24,81817,1,19,Android,16,0
2025-02-24,117026,0,31,Android,22,2
2025-02-24,165597,0,16,Android,54,16
2025-02-24,83218,1,34,Android,14,0
2025-02-24,148771,1,34,Android,28,6
2025-02-24,83040,1,42,iOS,34,6
2025-02-24,120229,1,20,Android,37,11
2025-02-24,28623,0,26,iOS,9,1
2025-02-24,83524,0,26,Android,25,7
2025-02-24,614,0,38,iOS,16,2
2025-02-24,114848,1,36,iOS,25,1
2025-02-24,82058,1,26,iOS,29,6
2025-02-24,162066,1,18,Android,70,14
2025-02-24,80401,0,23,Android,35,6
2025-02-24,80883,1,23,iOS,38,10
2025-02-24,75740,0,20,Android,33,4
2025-02-24,162373,0,27,Android,22,3
2025-02-24,79884,0,22,Android,27,1
2025-02-24,22433,0,16,Android,28,7
2025-02-24,85147,1,20,iOS,10,1
2025-02-24,108460,1,24,Android,40,13
2025-02-24,156557,1,19,Android,53,6
2025-02-24,6534,1,18,iOS,28,13
2025-02-24,135983,0,36,iOS,37,8
2025-02-24,85303,0,25,iOS,50,8
2025-02-24,146581,1,23,iOS,14,1
2025-02-24,80976,0,17,iOS,74,16
2025-02-24,43307,0,23,Android,53,9
2025-02-24,73702,1,19,Android,17,2
2025-02-24,112154,0,32,iOS,33,3
2025-02-24,117075,0,19,Android,58,14
2025-02-24,77589,1,17,Android,36,7
2025-02-24,72979,0,21,iOS,14,5
2025-02-24,85079,0,25,Android,62,13
2025-02-24,111336,1,17,iOS,18,8
2025-02-24,108321,1,22,Android,37,6
2025-02-24,85561,0,17,iOS,45,11
2025-02-24,148403,0,27,Android,29,6
2025-02-24,120236,1,36,iOS,46,14
2025-02-24,81267,1,17,Android,41,10
2025-02-24,80303,1,28,iOS,7,1
2025-02-24,109533,0,28,Android,32,7
2025-02-24,151224,1,19,Android,46,7
2025-02-24,83118,0,24,Android,51,13
2025-02-24,29108,0,50,iOS,42,11
2025-02-24,107842,1,22,Android,80,15
2025-02-24,159348,0,37,Android,38,4
2025-02-24,142649,1,16,Android,24,4
2025-02-24,168379,1,39,Android,16,3
2025-02-24,84685,1,16,Android,24,3
2025-02-24,132495,0,21,Android,20,10
2025-02-24,9427,0,33,Android,34,4
2025-02-24,71795,0,22,Android,21,6
2025-02-24,119865,1,29,iOS,35,9
2025-02-24,109528,0,33,Android,14,2
2025-02-24,161992,0,28,iOS,28,1
2025-02-24,70514,1,39,iOS,61,20
2025-02-24,117140,1,20,Android,60,8
2025-02-24,83293,0,22,Android,27,5
2025-02-24,64293,1,19,iOS,40,9
2025-02-24,136867,0,33,iOS,48,7
2025-02-24,30502,0,30,Android,39,9
2025-02-24,148064,1,31,iOS,28,3
2025-02-24,147290,1,45,Android,56,9
2025-02-24,106505,1,25,Android,29,6
2025-02-24,127023,1,22,iOS,15,7
2025-02-24,67471,0,20,iOS,42,9
2025-02-24,12247,0,27,Android,48,20
2025-02-24,123963,1,34,Android,76,23
2025-02-24,63217,0,24,iOS,16,3
2025-02-24,72081,0,15,Android,38,9
2025-02-24,156565,1,38,Android,31,5
2025-02-24,11460,0,39,Android,44,12
2025-02-24,127368,1,30,Android,38,6
2025-02-24,155075,1,26,Android,16,3
2025-02-24,137978,0,18,iOS,30,8
2025-02-24,63574,0,18,Android,49,10
2025-02-24,148582,1,38,iOS,16,4
2025-02-24,162605,0,18,Android,60,9
2025-02-24,162941,0,51,Android,14,2
2025-02-24,121935,1,32,Android,9,2
2025-02-24,77686,1,31,iOS,26,3
2025-02-24,165575,0,18,iOS,16,6
2025-02-24,51926,0,20,iOS,19,4
2025-02-24,25117,0,32,iOS,58,10
2025-02-24,157400,1,38,iOS,36,6
2025-02-24,72921,0,18,Android,7,2
2025-02-24,14579,1,33,iOS,26,5
2025-02-24,135314,1,23,Android,47,12
2025-02-24,135882,0,18,Android,25,5
2025-02-24,84360,0,28,Android,13,2
2025-02-24,131782,1,23,iOS,16,5
2025-02-24,68293,1,41,Android,45,8
2025-02-24,122662,1,17,Android,29,4
2025-02-24,26853,0,40,Android,76,14
2025-02-24,10784,1,47,Android,6,0
2025-02-24,53890,1,38,Android,77,24
2025-02-24,143460,1,21,Android,34,5
2025-02-24,143345,0,19,Android,73,20
2025-02-24,59794,0,15,iOS,31,9
2025-02-24,3379,0,21,Android,16,3
2025-02-24,110831,1,48,Android,31,9
2025-02-24,31488,0,27,Android,60,9
2025-02-24,125853,1,15,Android,61,20
2025-02-24,78050,0,47,Android,23,6
2025-02-24,51955,1,41,Android,20,10
2025-02-24,77710,1,32,iOS,22,4
2025-02-24,83261,0,42,iOS,26,7
2025-02-24,69097,1,42,iOS,28,2
2025-02-24,132570,1,16,iOS,74,20
2025-02-24,146646,1,26,Android,40,7
2025-02-24,126133,0,53,iOS,23,7
2025-02-24,762,1,19,iOS,39,6
2025-02-24,74634,0,18,Android,9,3
2025-02-24,77680,0,46,iOS,29,3
2025-02-24,82124,1,22,Android,48,8
2025-02-24,59378,0,33,Android,39,7
2025-02-24,32098,1,28,Android,18,4
2025-02-24,131500,0,19,Android,32,14
2025-02-24,129102,0,23,Android,25,4
2025-02-24,157957,1,23,Android,10,2
2025-02-24,108826,1,18,Android,64,9
2025-02-24,144249,1,21,Android,15,3
2025-02-24,153994,1,55,Android,79,10
2025-02-24,156635,0,35,Android,60,13
2025-02-24,30933,1,54,iOS,72,12
2025-02-24,146583,0,18,Android,69,14
2025-02-24,31610,0,22,Android,18,2
2025-02-24,18694,1,19,Android,57,9
2025-02-24,166650,1,47,iOS,47,14
2025-02-24,154820,1,19,iOS,35,3
2025-02-24,68738,0,18,Android,59,13
2025-02-24,22841,0,39,Android,37,10
2025-02-24,84244,1,38,Android,25,3
2025-02-24,163698,1,21,Android,71,16
2025-02-24,137789,0,44,iOS,65,10
2025-02-24,8004,1,33,Android,14,7
2025-02-24,72429,1,41,iOS,14,4
2025-02-24,120438,1,18,Android,23,3
2025-02-24,160588,1,37,Android,15,2
2025-02-24,72137,0,32,Android,24,3
2025-02-24,151231,1,29,iOS,21,3
2025-02-24,85358,0,29,Android,20,5
2025-02-24,75206,1,40,Android,53,7
2025-02-24,65588,0,23,iOS,24,9
2025-02-24,10940,0,21,Android,14,3
2025-02-24,24909,0,37,Android,35,7
2025-02-24,410,1,30,Android,74,21
2025-02-24,123732,1,57,iOS,34,9
2025-02-24,79399,0,24,iOS,60,17
2025-02-24,39094,1,22,iOS,33,7
2025-02-24,122328,0,26,Android,33,12
2025-02-24,145060,0,16,Android,29,6
2025-02-24,164847,1,35,Android,39,6
2025-02-24,15737,0,17,iOS,30,8
2025-02-24,160323,1,41,Android,42,9
2025-02-24,140656,1,22,Android,59,16
2025-02-24,150278,0,31,Android,61,13
2025-02-24,66754,1,21,Android,15,4
2025-02-24,137264,1,43,Android,18,3
2025-02-24,114037,1,44,Android,16,0
2025-02-24,156532,0,15,Android,7,0
2025-02-24,121787,1,44,Android,47,10
2025-02-24,79382,0,34,Android,68,7
2025-02-24,72181,1,59,Android,19,4
2025-02-24,81037,0,18,Android,29,3
2025-02-24,132237,1,20,Android,79,25
2025-02-24,70332,0,21,iOS,52,9
2025-02-24,116667,0,25,Android,39,5
2025-02-24,18403,0,20,Android,54,13
2025-02-24,84059,0,19,Android,84,10
2025-02-24,80558,0,19,iOS,37,6
2025-02-24,17382,1,31,Android,50,5
2025-02-24,25079,1,49,Android,10,0
2025-02-24,154793,0,43,iOS,16,2
2025-02-24,162075,0,19,Android,14,2
2025-02-24,56696,1,21,iOS,37,9
2025-02-24,119951,0,42,iOS,11,5
2025-02-24,37579,1,52,Android,18,6
2025-02-24,71940,1,23,Android,26,6
2025-02-24,83117,1,41,Android,16,2
2025-02-24,130262,0,23,Android,18,8
2025-02-24,32470,1,31,Android,43,9
2025-02-24,78428,0,29,Android,36,7
2025-02-24,123259,0,58,iOS,66,11
2025-02-24,116493,1,18,Android,61,16
2025-02-24,116200,1,29,Android,21,3
2025-02-24,78737,1,43,Android,14,3
2025-02-24,80785,1,21,Android,32,5
2025-02-24,122912,1,16,iOS,65,10
2025-02-24,115106,0,31,iOS,46,13
2025-02-24,31168,0,40,Android,50,12
2025-02-24,135363,1,26,Android,30,5
2025-02-24,122272,0,34,iOS,25,4
2025-02-24,54779,1,36,Android,29,6
2025-02-24,7884,1,28,iOS,46,10
2025-02-24,148847,1,39,Android,102,16
2025-02-24,7832,1,16,iOS,46,5
2025-02-24,107054,1,15,Android,38,9
2025-02-24,137482,0,30,Android,16,3
2025-02-24,148700,0,16,Android,10,3
2025-02-24,52647,1,47,iOS,67,11
2025-02-24,117010,0,56,Android,58,14
2025-02-24,116531,0,42,Android,35,2
2025-02-24,114961,0,20,Android,50,14
2025-02-24,113805,1,23,iOS,42,8
2025-02-24,148877,1,17,iOS,55,11
2025-02-24,84695,1,21,iOS,21,3
2025-02-24,2682,1,19,Android,16,5
2025-02-24,168411,1,16,iOS,22,3
2025-02-24,166041,1,33,iOS,87,17
2025-02-24,17662,0,20,Android,73,12
2025-02-24,150801,1,24,Android,22,7
2025-02-24,10780,1,23,Android,35,8
2025-02-24,50399,0,54,Android,52,10
2025-02-24,150224,1,14,Android,28,4
2025-02-24,113762,1,21,Android,22,5
2025-02-24,133052,0,41,Android,49,15
2025-02-24,114943,1,31,iOS,14,4
2025-02-24,66978,1,18,iOS,37,9
2025-02-24,61254,0,20,Android,16,1
2025-02-24,129456,1,20,Android,14,2
2025-02-24,107468,1,22,Android,9,1
2025-02-24,154313,1,25,iOS,47,6
2025-02-24,74745,1,30,Android,38,10
2025-02-24,79750,0,37,Android,37,10
2025-02-24,84232,1,31,Android,10,2
2025-02-24,114365,0,46,Android,13,4
2025-02-24,58812,1,27,iOS,39,10
2025-02-24,85182,1,35,Android,18,1
2025-02-24,76714,1,28,iOS,49,11
2025-02-24,86597,0,34,iOS,1,0
2025-02-24,85125,1,32,iOS,24,5
2025-02-24,114869,1,27,Android,42,10
2025-02-24,109796,1,39,Android,10,2
2025-02-24,132751,0,19,iOS,47,6
2025-02-24,114372,0,49,Android,13,3
2025-02-24,82653,0,43,Android,33,4
2025-02-24,69451,1,33,Android,36,5
2025-02-24,130783,0,60,Android,19,4
2025-02-24,22028,0,30,Android,66,7
2025-02-24,110996,0,46,Android,8,1
2025-02-24,110328,1,23,Android,15,4
2025-02-24,127172,0,31,iOS,15,2
2025-02-24,85236,1,50,iOS,34,3
2025-02-24,124168,1,22,Android,65,13
2025-02-24,23158,1,27,Android,11,1
2025-02-24,66897,1,30,iOS,53,10
2025-02-24,79500,0,20,Android,107,21
2025-02-24,120244,0,33,iOS,40,9
2025-02-24,158094,0,21,Android,53,5
2025-02-24,50276,1,19,Android,35,8
2025-02-24,53232,1,47,Android,40,5
2025-02-24,65582,1,23,iOS,17,2
2025-02-24,22674,1,37,Android,50,15
2025-02-24,82248,0,24,Android,44,8
2025-02-24,30457,0,14,Android,15,3
2025-02-24,67402,1,46,Android,25,2
2025-02-24,156023,0,20,Android,15,6
2025-02-24,134558,1,31,Android,32,9
2025-02-24,76722,0,24,Android,56,12
2025-02-24,115962,1,25,Android,50,13
2025-02-24,118052,1,23,iOS,13,4
2025-02-24,59910,0,26,Android,29,6
2025-02-24,108584,1,23,Android,27,13
2025-02-24,127765,1,44,iOS,45,7
2025-02-24,21104,1,41,iOS,32,7
2025-02-24,72392,0,25,Android,77,14
2025-02-24,77317,0,21,Android,25,6
2025-02-24,109235,1,25,Android,26,9
2025-02-24,127573,1,36,Android,14,1
2025-02-24,74632,1,18,Android,22,5
2025-02-24,148313,1,17,iOS,39,3
2025-02-24,9398,1,36,Android,69,14
2025-02-24,142485,1,47,Android,26,6
2025-02-24,72154,0,20,Android,16,4
2025-02-24,79548,1,16,Android,11,1
2025-02-24,133966,1,31,Android,17,4
2025-02-24,166782,1,42,Android,31,11
2025-02-24,116561,0,18,Android,13,5
2025-02-24,79779,1,18,iOS,40,12
2025-02-24,157477,0,23,Android,52,8
2025-02-24,157595,1,15,Android,13,0
2025-02-24,74005,1,51,Android,46,12
2025-02-24,7844,1,27,Android,29,10
2025-02-24,2921,1,38,Android,29,9
2025-02-24,149890,0,47,iOS,52,13
2025-02-24,59896,1,28,Android,28,12
2025-02-24,124242,1,22,Android,28,5
2025-02-24,79833,0,24,Android,46,4
2025-02-24,141615,1,32,iOS,38,12
2025-02-24,85345,1,16,iOS,11,1
2025-02-24,78204,0,24,Android,18,4
2025-02-24,65155,1,15,iOS,28,3
2025-02-24,131365,0,39,iOS,14,4
2025-02-24,163763,1,18,Android,20,7
2025-02-24,51030,1,19,Android,37,6
2025-02-24,76304,0,23,Android,16,3
2025-02-24,1859,0,19,Android,39,5
2025-02-24,135946,0,37,iOS,75,16
2025-02-24,107774,0,32,Android,24,4
2025-02-24,137528,0,22,Android,47,11
2025-02-24,152264,0,23,Android,37,6
2025-02-24,36616,0,36,Android,18,4
2025-02-24,23668,1,40,Android,26,8
2025-02-24,123105,1,23,Android,12,1
2025-02-24,18028,1,23,Android,18,2
2025-02-24,134408,0,25,Android,31,8
2025-02-24,76780,0,20,Android,37,8
2025-02-24,81577,1,31,iOS,45,9
2025-02-24,80854,1,22,iOS,22,4
2025-02-24,117497,1,37,Android,16,4
2025-02-24,76999,1,18,iOS,36,10
2025-02-24,62230,1,17,Android,48,8
2025-02-24,26779,1,36,iOS,34,11
2025-02-24,69404,1,15,Android,41,7
2025-02-24,8728,0,28,iOS,9,1
2025-02-24,121233,1,24,Android,18,4
2025-02-24,6907,0,16,Android,15,3
2025-02-24,111288,1,41,iOS,17,3
2025-02-24,57652,0,36,Android,58,13
2025-02-24,119144,1,25,Android,33,2
2025-02-24,68996,1,22,iOS,24,3
2025-02-24,62784,0,21,iOS,40,10
2025-02-24,36491,0,23,Android,50,12
2025-02-24,66194,0,26,Android,21,3
2025-02-24,108993,0,32,Android,32,6
2025-02-24,113150,1,20,Android,14,4
2025-02-24,156081,0,28,iOS,41,3
2025-02-24,119910,0,18,Android,31,4
2025-02-24,62810,0,14,iOS,33,9
2025-02-24,80137,0,38,Android,25,3
2025-02-24,85470,0,22,Android,9,3
2025-02-24,14938,1,19,iOS,12,3
2025-02-24,136047,1,32,Android,10,1
2025-02-24,148818,1,34,Android,26,4
2025-02-24,112061,1,55,Android,33,4
2025-02-24,35109,0,23,Android,37,5
2025-02-24,141887,1,24,iOS,25,3
2025-02-24,162859,1,26,iOS,91,16
2025-02-24,123403,1,21,Android,50,3
2025-02-24,107484,0,31,Android,22,4
2025-02-24,166265,0,18,Android,33,7
2025-02-24,77145,0,50,Android,30,1
2025-02-24,38762,1,26,iOS,44,12
2025-02-24,144751,0,47,Android,15,4
2025-02-24,10076,1,32,iOS,15,7
2025-02-24,155701,1,22,iOS,15,4
2025-02-24,35363,0,48,Android,41,8
2025-02-24,136325,1,15,iOS,30,7
2025-02-24,80209,1,22,iOS,58,19
2025-02-24,80165,1,27,Android,44,11
2025-02-24,148385,0,46,iOS,62,15
2025-02-24,120015,1,50,Android,30,6
2025-02-24,20347,1,16,Android,14,3
2025-02-24,22472,0,26,iOS,50,7
2025-02-24,167130,0,53,Android,17,2
2025-02-24,65160,0,34,Android,55,11
2025-02-24,76609,1,17,iOS,26,2
2025-02-24,165980,0,26,iOS,34,12
2025-02-24,53154,0,49,iOS,46,7
2025-02-24,158889,1,30,iOS,58,12
2025-02-24,85360,1,40,Android,45,11
2025-02-24,109491,0,55,Android,43,10
2025-02-24,80670,0,47,iOS,49,10
2025-02-24,140041,1,25,Android,8,5
2025-02-24,57814,1,47,iOS,77,12
2025-02-24,16170,0,25,Android,17,4
2025-02-24,33031,1,48,iOS,55,14
2025-02-24,167973,1,16,Android,101,30
2025-02-24,8058,0,17,iOS,11,3
2025-02-24,111205,0,19,iOS,31,11
2025-02-24,35007,0,32,Android,13,5
2025-02-24,84033,1,42,Android,16,2
2025-02-24,57137,1,21,Android,19,4
2025-02-24,148558,1,26,Android,32,7
2025-02-24,73294,0,15,Android,52,10
2025-02-24,61934,1,22,Android,52,9
2025-02-24,80778,0,29,Android,32,7
2025-02-24,73479,1,21,Android,35,10
2025-02-24,79225,0,44,iOS,43,14
2025-02-24,35853,0,17,Android,99,17
2025-02-24,77642,0,15,Android,66,7
2025-02-24,76543,0,33,Android,29,4
2025-02-24,83668,0,16,Android,29,3
2025-02-24,64009,0,30,iOS,24,4
2025-02-24,78369,1,66,iOS,15,1
2025-02-24,142898,1,21,Android,15,6
2025-02-24,117679,0,20,Android,66,6
2025-02-24,165905,0,27,Android,43,8
2025-02-24,149220,0,33,Android,27,7
2025-02-24,107558,0,20,iOS,59,7
2025-02-24,1431,1,25,iOS,25,8
2025-02-24,110840,1,19,iOS,31,15
2025-02-24,143017,1,35,iOS,27,6
2025-02-24,126884,1,19,Android,14,2
2025-02-24,84722,1,16,iOS,12,1
2025-02-24,70948,0,18,Android,15,1
2025-02-24,122646,0,25,Android,41,12
2025-02-24,77534,0,38,iOS,32,9
2025-02-24,118129,0,40,Android,25,4
2025-02-24,114383,1,31,Android,37,7
2025-02-24,9368,0,16,iOS,15,0
2025-02-24,141549,1,24,Android,31,6
2025-02-24,18108,0,40,Android,35,5
2025-02-24,16864,0,20,iOS,17,3
2025-02-24,165272,1,16,Android,50,17
2025-02-24,133995,1,30,iOS,56,11
2025-02-24,12798,0,43,Android,13,4
2025-02-24,113062,0,24,Android,80,15
2025-02-24,72568,0,19,Android,35,11
2025-02-24,156933,0,19,Android,13,2
2025-02-24,7793,1,28,iOS,26,4
2025-02-24,79482,1,38,iOS,55,6
2025-02-24,150063,1,23,iOS,36,7
2025-02-24,64460,0,32,Android,49,13
2025-02-24,15464,1,28,iOS,41,13
2025-02-24,62141,0,19,Android,51,5
2025-02-24,61669,1,22,Android,8,1
2025-02-24,108151,1,21,iOS,16,5
2025-02-24,77893,0,15,Android,17,5
2025-02-24,156422,0,14,Android,28,5
2025-02-24,134264,1,21,Android,68,9
2025-02-24,59508,1,41,iOS,14,4
2025-02-24,167897,1,31,Android,16,1
2025-02-24,108334,1,37,iOS,82,13
2025-02-24,137403,1,21,Android,21,8
2025-02-24,18085,1,28,Android,44,7
2025-02-24,120827,0,16,iOS,10,2
2025-02-24,1567,1,44,iOS,14,3
2025-02-24,85274,0,51,Android,27,6
2025-02-24,130045,0,21,Android,14,2
2025-02-24,107897,1,29,iOS,67,21
2025-02-24,129239,1,15,Android,12,1
2025-02-24,153153,0,19,Android,63,14
2025-02-24,83114,1,40,Android,47,11
2025-02-24,127483,0,44,iOS,33,7
2025-02-24,145400,0,40,iOS,1,0
2025-02-24,38365,0,28,Android,15,4
2025-02-24,48969,0,17,Android,33,6
2025-02-24,70983,1,43,Android,14,4
2025-02-24,163297,0,15,iOS,18,4
2025-02-24,162821,0,36,iOS,18,8
2025-02-24,8478,1,29,Android,49,9
2025-02-24,111689,0,23,Android,12,2
2025-02-24,167673,1,27,iOS,54,7
2025-02-24,72002,0,30,Android,25,6
2025-02-24,85336,1,41,Android,9,1
2025-02-24,125166,0,20,Android,17,4
2025-02-24,167796,0,35,iOS,36,8
2025-02-24,18018,0,27,Android,28,3
2025-02-24,70315,1,31,iOS,23,8
2025-02-24,10105,1,54,iOS,23,4
2025-02-24,109141,1,18,Android,26,4
2025-02-24,21483,1,19,Android,9,1
2025-02-24,150687,1,26,Android,14,2
2025-02-24,77345,1,36,Android,22,3
2025-02-24,85662,1,29,iOS,72,16
2025-02-24,149674,1,30,iOS,21,5
2025-02-24,137191,1,21,Android,11,2
2025-02-24,85486,0,34,Android,14,2
2025-02-24,66143,0,29,Android,36,4
2025-02-24,154668,0,17,Android,17,4
2025-02-24,130086,0,21,Android,28,2
2025-02-24,74996,0,17,Android,23,4
2025-02-24,85058,0,18,iOS,37,7
2025-02-24,8575,0,20,iOS,29,6
2025-02-24,76854,1,21,Android,52,11
2025-02-24,157742,0,30,iOS,13,2
2025-02-24,113784,1,28,Android,44,13
2025-02-24,165195,0,19,iOS,37,8
2025-02-24,83790,1,23,Android,25,8
2025-02-24,164173,0,20,Android,48,10
2025-02-24,117016,0,23,Android,22,6
2025-02-24,159836,1,20,Android,60,5
2025-02-24,85030,1,41,Android,31,7
2025-02-24,136027,1,24,Android,88,27
2025-02-24,80382,1,21,Android,51,17
2025-02-24,116969,0,21,iOS,15,2
