event_date,user_id,age,gender,os,messages_sent,messages_received,users_received,users_sent
2025-02-22,24202,33,1,Android,5,0,0,2
2025-02-22,128346,26,0,Android,3,5,1,3
2025-02-22,365,26,1,iOS,3,0,0,3
2025-02-22,109527,18,0,iOS,5,8,1,5
2025-02-22,911,47,1,Android,4,0,0,2
2025-02-22,123206,17,0,iOS,11,1,1,11
2025-02-22,127441,38,1,Android,3,0,0,2
2025-02-22,9428,31,0,iOS,4,0,0,4
2025-02-22,10646,25,1,Android,5,0,0,4
2025-02-22,23504,17,1,Android,7,0,0,7
2025-02-22,21474,28,0,Android,2,5,1,2
2025-02-22,117650,28,0,Android,4,2,1,4
2025-02-22,123290,18,1,Android,7,0,0,7
2025-02-22,130472,51,0,Android,4,0,0,1
2025-02-22,126126,16,1,Android,8,0,0,8
2025-02-22,15836,37,1,iOS,8,1,1,2
2025-02-22,126292,43,1,Android,9,0,0,5
2025-02-22,128164,29,1,Android,2,1,1,2
2025-02-22,126882,22,0,Android,6,0,0,6
2025-02-22,9590,20,0,Android,9,5,1,9
2025-02-22,18920,20,0,Android,4,0,0,4
2025-02-22,129400,20,0,Android,4,1,1,4
2025-02-22,117238,61,1,iOS,3,0,0,1
2025-02-22,110438,18,1,Android,4,1,1,4
2025-02-22,9405,25,1,Android,8,0,0,8
2025-02-22,24080,28,1,iOS,4,1,1,4
2025-02-22,107129,26,1,iOS,2,0,0,2
2025-02-22,123147,24,1,iOS,5,7,1,5
2025-02-22,116602,48,1,Android,11,7,1,3
2025-02-22,13450,18,1,Android,2,0,0,2
2025-02-22,14243,23,1,Android,7,7,1,7
2025-02-22,6943,44,1,Android,1,0,0,1
2025-02-22,129497,25,1,iOS,2,1,1,2
2025-02-22,23726,22,0,Android,6,0,0,6
2025-02-22,125324,30,1,iOS,5,1,1,5
2025-02-22,115843,22,0,Android,4,0,0,4
2025-02-22,10631,47,1,Android,4,0,0,1
2025-02-22,128440,23,1,Android,4,5,1,4
2025-02-22,111312,30,1,Android,5,8,1,4
2025-02-22,130093,18,0,iOS,2,3,1,2
2025-02-22,116133,29,1,Android,6,6,1,6
2025-02-22,117026,31,0,Android,3,1,1,3
2025-02-22,9078,27,0,Android,5,16,1,5
2025-02-22,108313,22,1,Android,3,0,0,3
2025-02-22,129656,15,0,Android,10,3,1,9
2025-02-22,118926,22,1,Android,0,9,1,0
2025-02-22,109100,43,0,Android,3,0,0,1
2025-02-22,129706,68,1,iOS,6,0,0,4
2025-02-22,123681,21,1,iOS,2,4,1,2
2025-02-22,129890,35,0,iOS,4,1,1,2
2025-02-22,16863,20,0,Android,2,1,1,2
2025-02-22,125524,52,0,Android,5,0,0,2
2025-02-22,125572,23,1,Android,5,0,0,5
2025-02-22,23970,21,1,Android,5,7,1,5
2025-02-22,130145,25,0,Android,1,0,0,1
2025-02-22,17908,39,1,Android,3,0,0,2
2025-02-22,115271,15,0,Android,7,0,0,1
2025-02-22,17450,32,1,Android,3,0,0,3
2025-02-22,23519,20,0,Android,0,1,1,0
2025-02-22,124748,22,0,iOS,4,0,0,4
2025-02-22,23955,45,0,Android,3,0,0,1
2025-02-22,125258,18,0,Android,4,0,0,4
2025-02-22,128904,21,1,Android,5,4,1,5
2025-02-22,128217,32,0,iOS,5,0,0,2
2025-02-22,17227,22,0,iOS,2,6,1,2
2025-02-22,18410,34,1,iOS,6,0,0,2
2025-02-22,127945,54,0,iOS,4,0,0,2
2025-02-22,19836,42,0,Android,4,0,0,1
2025-02-22,127140,23,0,Android,3,3,1,3
2025-02-22,111696,16,1,Android,8,1,1,8
2025-02-22,15771,23,0,Android,8,0,0,7
2025-02-22,4786,50,1,Android,6,0,0,2
2025-02-22,119542,16,1,Android,10,2,1,10
2025-02-22,109906,17,1,iOS,3,0,0,3
2025-02-22,107056,18,1,Android,7,0,0,7
2025-02-22,122949,23,0,iOS,2,0,0,2
2025-02-22,21189,21,0,iOS,7,0,0,7
2025-02-22,129379,25,0,iOS,2,4,1,2
2025-02-22,118433,25,0,Android,3,0,0,3
2025-02-22,16220,18,1,Android,12,12,1,10
2025-02-22,10861,22,0,Android,1,4,1,1
2025-02-22,128385,14,0,Android,3,0,0,3
2025-02-22,21285,28,0,Android,7,4,1,7
2025-02-22,126096,16,1,iOS,4,6,1,4
2025-02-22,14948,19,0,iOS,1,3,1,1
2025-02-22,14226,33,1,Android,2,1,1,2
2025-02-22,125066,40,1,Android,2,0,0,2
2025-02-22,7893,26,1,Android,3,8,1,3
2025-02-22,3384,47,0,Android,4,0,0,1
2025-02-22,116782,18,1,Android,7,0,0,6
2025-02-22,130227,19,0,Android,8,4,1,8
2025-02-22,15916,32,1,Android,2,0,0,2
2025-02-22,122516,59,1,Android,2,0,0,1
2025-02-22,127708,31,0,Android,4,0,0,4
2025-02-22,122835,23,1,iOS,2,2,1,2
2025-02-22,24029,15,0,iOS,9,14,1,8
2025-02-22,10266,21,1,Android,6,4,1,6
2025-02-22,126218,51,1,Android,4,0,0,2
2025-02-22,112934,16,1,Android,8,0,0,8
2025-02-22,120610,21,0,Android,5,0,0,5
2025-02-22,10699,42,0,iOS,4,2,1,2
2025-02-22,8189,22,0,iOS,1,6,1,1
2025-02-22,17973,20,1,iOS,4,4,1,4
2025-02-22,127932,29,1,Android,8,16,1,8
2025-02-22,126348,30,0,Android,3,0,0,3
2025-02-22,125086,42,0,Android,11,0,0,2
2025-02-22,241,27,1,Android,2,1,1,2
2025-02-22,10555,48,0,iOS,5,0,0,2
2025-02-22,122855,21,1,iOS,11,9,1,10
2025-02-22,23814,17,1,Android,0,3,1,0
2025-02-22,8866,16,1,iOS,1,0,0,1
2025-02-22,16842,39,0,Android,2,0,0,2
2025-02-22,129793,20,1,Android,2,6,1,2
2025-02-22,18614,37,1,Android,3,2,1,1
2025-02-22,115069,17,0,iOS,1,0,0,1
2025-02-22,118266,19,1,iOS,6,1,1,6
2025-02-22,129207,18,0,Android,2,5,1,2
2025-02-22,16121,57,0,Android,7,0,0,3
2025-02-22,109187,24,0,Android,6,0,0,6
2025-02-22,129180,22,1,iOS,3,8,1,3
2025-02-22,13844,18,0,Android,6,4,1,6
2025-02-22,111172,19,1,Android,7,5,1,7
2025-02-22,116159,24,1,iOS,1,4,1,1
2025-02-22,19236,17,1,Android,2,3,1,2
2025-02-22,21766,50,0,Android,6,0,0,2
2025-02-22,10303,33,1,Android,2,0,0,2
2025-02-22,22685,52,0,Android,6,0,0,2
2025-02-22,123083,21,0,iOS,9,11,1,9
2025-02-22,24258,18,1,Android,6,6,1,6
2025-02-22,6212,27,0,Android,5,0,0,4
2025-02-22,10426,30,1,iOS,8,0,0,7
2025-02-22,23084,53,0,iOS,5,0,0,2
2025-02-22,123295,38,1,Android,2,0,0,1
2025-02-22,22711,15,0,iOS,4,10,1,2
2025-02-22,129906,46,1,Android,2,0,0,2
2025-02-22,115863,20,0,Android,12,18,1,11
2025-02-22,23974,16,1,Android,3,0,0,3
2025-02-22,1761,19,1,Android,7,2,1,7
2025-02-22,123182,17,1,Android,8,11,1,7
2025-02-22,119793,46,0,iOS,4,0,0,3
2025-02-22,127014,53,0,iOS,1,0,0,1
2025-02-22,15336,27,0,Android,8,3,1,8
2025-02-22,107306,52,1,Android,2,0,0,1
2025-02-22,18931,19,0,Android,1,2,1,1
2025-02-22,127829,39,0,Android,1,0,0,1
2025-02-22,120051,24,0,iOS,3,11,1,3
2025-02-22,23625,47,1,Android,3,0,0,2
2025-02-22,23648,26,0,Android,2,0,0,2
2025-02-22,120313,22,0,Android,1,3,1,1
2025-02-22,129800,28,0,iOS,1,0,0,1
2025-02-22,24164,35,1,Android,6,1,1,3
2025-02-22,24253,16,0,Android,1,3,1,1
2025-02-22,129366,50,1,Android,4,0,0,2
2025-02-22,117309,26,1,Android,14,15,1,14
2025-02-22,4082,20,1,Android,2,0,0,2
2025-02-22,8545,18,1,iOS,18,19,1,17
2025-02-22,126186,21,1,Android,4,1,1,4
2025-02-22,9959,23,0,iOS,4,11,1,4
2025-02-22,23317,36,0,Android,8,2,1,3
2025-02-22,22943,21,1,iOS,6,1,1,6
2025-02-22,3652,23,0,Android,1,1,1,1
2025-02-22,17518,43,1,Android,8,1,1,2
2025-02-22,125707,31,0,Android,2,7,1,2
2025-02-22,16728,16,1,iOS,8,4,1,8
2025-02-22,9759,40,1,Android,4,0,0,1
2025-02-22,17064,21,0,Android,1,6,1,1
2025-02-22,8255,26,1,iOS,3,7,1,3
2025-02-22,118344,49,0,Android,2,0,0,1
2025-02-22,128096,36,1,iOS,2,0,0,2
2025-02-22,19529,34,0,Android,2,0,0,2
2025-02-22,22516,22,0,Android,3,0,0,3
2025-02-22,17983,14,1,iOS,1,0,0,1
2025-02-22,115382,15,1,Android,2,0,0,2
2025-02-22,18758,14,1,iOS,1,0,0,1
2025-02-22,24248,19,0,Android,1,4,1,1
2025-02-22,108989,21,1,Android,3,0,0,3
2025-02-22,130020,22,1,Android,9,10,1,9
2025-02-22,119431,17,1,Android,3,9,1,3
2025-02-22,125675,22,0,iOS,7,12,1,7
2025-02-22,127230,33,1,Android,7,2,1,3
2025-02-22,128736,19,0,Android,2,0,0,2
2025-02-22,116652,26,1,Android,3,9,1,3
2025-02-22,125646,21,1,iOS,12,2,1,12
2025-02-22,129886,22,1,Android,4,0,0,4
2025-02-22,129852,26,1,Android,6,0,0,6
2025-02-22,597,59,1,iOS,3,0,0,2
2025-02-22,3700,30,0,Android,8,8,1,7
2025-02-22,112267,19,1,Android,7,12,1,7
2025-02-22,23080,17,0,Android,11,8,1,11
2025-02-22,23348,21,1,Android,2,7,1,2
2025-02-22,24304,25,1,Android,2,2,1,2
2025-02-22,21241,19,0,iOS,4,11,1,4
2025-02-22,119129,32,1,iOS,1,2,1,1
2025-02-22,13672,19,0,Android,1,1,1,1
2025-02-22,115457,14,0,iOS,6,3,1,3
2025-02-22,129731,34,1,Android,5,2,1,1
2025-02-22,130016,42,0,Android,10,0,0,2
2025-02-22,21596,45,0,Android,7,0,0,2
2025-02-22,17114,16,1,Android,7,3,1,4
2025-02-22,126915,30,0,Android,7,1,1,6
2025-02-22,9872,17,1,iOS,4,1,1,3
2025-02-22,16541,16,0,iOS,6,9,1,6
2025-02-22,116883,19,1,Android,3,0,0,3
2025-02-22,9479,34,0,Android,4,0,0,2
2025-02-22,21675,19,0,Android,7,6,1,7
2025-02-22,15992,38,1,iOS,3,1,1,1
2025-02-22,124822,37,1,Android,5,1,1,2
2025-02-22,9189,32,1,Android,1,1,1,1
2025-02-22,128810,22,1,Android,5,2,1,5
2025-02-22,2508,34,0,iOS,2,0,0,1
2025-02-22,128467,32,1,Android,2,3,1,2
2025-02-22,12777,30,0,Android,4,5,1,4
2025-02-22,115070,38,1,Android,3,0,0,2
2025-02-22,13536,26,0,Android,11,4,1,11
2025-02-22,9898,20,1,Android,2,3,1,2
2025-02-22,130471,29,0,Android,4,2,1,4
2025-02-22,130048,38,0,Android,1,0,0,1
2025-02-22,3572,61,1,Android,3,0,0,2
2025-02-22,114776,45,0,Android,1,0,0,1
2025-02-22,12870,15,1,Android,3,3,1,3
2025-02-22,11988,33,1,Android,1,2,1,1
2025-02-22,20551,19,1,iOS,6,1,1,6
2025-02-22,22004,23,1,iOS,3,0,0,3
2025-02-22,126793,19,1,iOS,5,10,1,5
2025-02-22,119397,24,1,iOS,4,11,1,4
2025-02-22,121311,19,0,Android,2,1,1,2
2025-02-22,23951,18,1,Android,2,0,0,2
2025-02-22,18825,22,0,iOS,2,0,0,2
2025-02-22,117866,23,0,iOS,3,17,1,3
2025-02-22,113800,20,1,Android,2,0,0,2
2025-02-22,22274,23,1,Android,4,4,1,4
2025-02-22,18139,28,0,Android,1,2,1,1
2025-02-22,107031,19,0,Android,4,7,1,4
2025-02-22,22861,27,0,Android,1,2,1,1
2025-02-22,10490,26,0,Android,8,2,1,8
2025-02-22,116862,21,1,Android,2,2,1,2
2025-02-22,120175,15,1,iOS,5,7,1,4
2025-02-22,121724,15,1,Android,2,0,0,1
2025-02-22,23290,34,0,Android,5,0,0,2
2025-02-22,113973,19,0,iOS,2,2,1,2
2025-02-22,18700,20,1,iOS,3,7,1,3
2025-02-22,128653,35,0,Android,3,0,0,2
2025-02-22,115669,21,1,Android,4,20,1,4
2025-02-22,2874,17,0,iOS,1,2,1,1
2025-02-22,107444,20,1,Android,8,0,0,8
2025-02-22,7188,28,0,iOS,1,1,1,1
2025-02-22,17195,24,0,iOS,2,3,1,2
2025-02-22,128701,23,1,iOS,5,10,1,5
2025-02-22,3857,17,0,Android,3,0,0,3
2025-02-22,6472,55,1,iOS,2,0,0,2
2025-02-22,128404,18,1,iOS,3,1,1,3
2025-02-22,117039,22,0,Android,1,4,1,1
2025-02-22,10197,30,0,iOS,5,4,1,5
2025-02-22,125869,50,0,Android,1,0,0,1
2025-02-22,21223,23,1,iOS,6,6,1,6
2025-02-22,117586,19,1,Android,5,3,1,5
2025-02-22,111569,39,1,iOS,2,0,0,2
2025-02-22,117870,22,1,Android,1,5,1,1
2025-02-22,23015,28,1,Android,3,0,0,3
2025-02-22,15685,22,0,iOS,1,2,1,1
2025-02-22,10356,33,1,Android,11,1,1,2
2025-02-22,128075,25,1,Android,0,3,1,0
2025-02-22,17949,16,1,iOS,4,0,0,4
2025-02-22,112781,19,1,Android,4,13,1,4
2025-02-22,17482,46,0,Android,1,0,0,1
2025-02-22,109170,22,1,Android,3,2,1,3
2025-02-22,16521,22,1,Android,3,2,1,3
2025-02-22,125401,20,0,iOS,3,15,1,3
2025-02-22,116156,28,1,iOS,8,8,1,8
2025-02-22,114840,52,1,iOS,8,0,0,4
2025-02-22,112837,23,1,Android,2,5,1,2
2025-02-22,12957,21,0,Android,4,6,1,4
2025-02-22,16524,21,1,Android,3,6,1,3
2025-02-22,128704,36,1,Android,3,2,1,2
2025-02-22,115433,17,0,Android,4,0,0,4
2025-02-22,17089,23,1,Android,4,0,0,4
2025-02-22,11638,33,1,iOS,2,3,1,1
2025-02-22,22352,28,1,Android,4,7,1,3
2025-02-22,124078,22,0,Android,3,4,1,2
2025-02-22,18958,21,1,Android,2,7,1,2
2025-02-22,123547,32,0,iOS,7,6,1,6
2025-02-22,23876,15,0,Android,5,10,1,5
2025-02-22,125261,32,1,iOS,1,0,0,1
2025-02-22,128923,47,1,Android,4,0,0,1
2025-02-22,127811,39,0,Android,1,0,0,1
2025-02-22,15680,21,0,iOS,4,20,1,4
2025-02-22,18484,44,1,iOS,2,0,0,1
2025-02-22,23359,21,1,Android,5,4,1,5
2025-02-22,120914,46,0,Android,3,0,0,1
2025-02-22,122993,52,0,Android,1,2,1,1
2025-02-22,127340,20,1,iOS,3,17,1,3
2025-02-22,114354,16,1,Android,4,6,1,3
2025-02-22,124195,43,1,Android,2,0,0,2
2025-02-22,10206,20,0,Android,5,0,0,5
2025-02-22,18386,18,1,Android,8,0,0,8
2025-02-22,21913,35,1,Android,0,2,1,0
2025-02-22,124616,30,0,iOS,5,10,1,5
2025-02-22,18701,37,0,iOS,6,1,1,2
2025-02-22,21218,26,1,iOS,2,9,1,2
2025-02-22,18155,21,1,Android,8,6,1,8
2025-02-22,17023,22,1,iOS,1,3,1,1
2025-02-22,126910,20,0,iOS,6,0,0,6
2025-02-22,123232,28,0,Android,3,6,1,3
2025-02-22,123778,26,0,Android,8,18,1,8
2025-02-22,18428,21,0,iOS,2,6,1,2
2025-02-22,129410,26,1,Android,6,3,1,6
2025-02-22,116671,15,1,iOS,2,0,0,2
2025-02-22,120032,38,1,Android,4,1,1,2
2025-02-22,119452,24,0,Android,4,11,1,4
2025-02-22,9551,38,1,Android,1,0,0,1
2025-02-22,23571,25,1,Android,1,4,1,1
2025-02-22,17009,17,1,Android,3,9,1,3
2025-02-22,125519,22,1,Android,0,1,1,0
2025-02-22,128389,29,0,iOS,5,11,1,5
2025-02-22,128328,21,0,iOS,5,0,0,5
2025-02-22,130468,15,0,iOS,2,9,1,2
2025-02-22,121681,20,1,Android,4,8,1,4
2025-02-22,129989,26,0,iOS,3,2,1,3
2025-02-22,122643,28,1,Android,4,0,0,4
2025-02-22,109975,23,0,Android,2,11,1,2
2025-02-22,23630,32,1,Android,0,4,1,0
2025-02-22,108408,35,1,iOS,1,4,1,1
2025-02-22,1375,17,1,Android,2,0,0,2
2025-02-22,125232,23,1,iOS,5,5,1,5
2025-02-22,119676,21,1,Android,9,9,1,9
2025-02-22,3101,19,1,iOS,3,5,1,3
2025-02-22,119969,56,1,iOS,2,0,0,2
2025-02-22,11380,33,1,iOS,8,3,1,2
2025-02-22,11168,18,0,Android,5,4,1,5
2025-02-22,117094,20,0,Android,1,0,0,1
2025-02-22,2509,25,1,Android,7,0,0,7
2025-02-22,23643,25,0,iOS,0,3,1,0
2025-02-22,24251,68,0,iOS,2,0,0,1
2025-02-22,24040,25,1,iOS,4,6,1,4
2025-02-22,21257,29,1,Android,4,1,1,4
2025-02-22,16776,51,1,iOS,3,0,0,2
2025-02-22,18991,19,1,Android,7,1,1,7
2025-02-22,126601,35,1,Android,1,1,1,1
2025-02-22,118910,26,1,iOS,7,3,1,7
2025-02-22,123704,30,1,iOS,7,0,0,7
2025-02-22,123551,22,1,Android,2,1,1,2
2025-02-22,20227,20,0,Android,2,4,1,2
2025-02-22,7416,18,1,iOS,0,2,1,0
2025-02-22,22898,29,1,iOS,2,3,1,2
2025-02-22,109236,16,1,Android,2,0,0,2
2025-02-22,12368,33,0,Android,8,5,1,2
2025-02-22,112613,18,0,Android,3,0,0,3
2025-02-22,124079,16,1,Android,4,0,0,4
2025-02-22,119183,22,1,iOS,6,13,1,6
2025-02-22,11670,15,1,Android,0,4,1,0
2025-02-22,19781,18,0,iOS,2,10,1,2
2025-02-22,16870,44,1,iOS,9,2,1,2
2025-02-22,122532,29,0,iOS,7,4,1,7
2025-02-22,111153,33,1,Android,4,1,1,3
2025-02-22,128985,34,1,Android,4,2,1,1
2025-02-22,114689,30,0,Android,2,0,0,2
2025-02-22,1007,46,1,Android,3,0,0,2
2025-02-22,17792,19,0,Android,8,3,1,8
2025-02-22,117416,26,1,iOS,1,2,1,1
2025-02-22,17196,14,0,Android,5,0,0,2
2025-02-22,121301,20,0,Android,2,0,0,2
2025-02-22,113537,20,1,Android,1,0,0,1
2025-02-22,24061,22,0,Android,3,5,1,3
2025-02-22,130348,25,1,iOS,4,1,1,4
2025-02-22,114448,20,1,iOS,4,3,1,4
2025-02-22,119158,29,0,iOS,1,3,1,1
2025-02-22,115334,48,0,Android,5,0,0,2
2025-02-22,122105,19,1,Android,7,3,1,7
2025-02-22,1006,34,0,iOS,2,4,1,2
2025-02-22,108917,21,1,iOS,6,9,1,6
2025-02-22,116333,20,1,iOS,2,0,0,2
2025-02-22,10635,24,0,Android,2,7,1,2
2025-02-22,22966,14,0,Android,2,2,1,1
2025-02-22,124865,17,1,iOS,8,2,1,8
2025-02-22,23526,39,1,Android,2,1,1,2
2025-02-22,125766,19,0,iOS,8,5,1,7
2025-02-22,20113,19,0,Android,2,2,1,2
2025-02-22,20220,20,1,Android,3,1,1,3
2025-02-22,129579,31,1,Android,8,9,1,8
2025-02-22,129628,23,1,Android,1,0,0,1
2025-02-22,124462,29,1,Android,4,1,1,4
2025-02-22,15442,23,0,Android,4,6,1,4
2025-02-22,123478,26,1,Android,3,11,1,3
2025-02-22,24184,15,1,Android,5,0,0,1
2025-02-22,124310,33,1,Android,4,0,0,2
2025-02-22,14692,17,1,Android,4,6,1,4
2025-02-22,108673,20,0,iOS,0,1,1,0
2025-02-22,14435,22,0,iOS,3,2,1,3
2025-02-22,123629,24,1,iOS,5,2,1,5
2025-02-22,109442,42,0,Android,3,0,0,2
2025-02-22,8069,49,1,iOS,5,1,1,4
2025-02-22,107813,45,0,Android,4,0,0,2
2025-02-22,120859,26,1,Android,1,0,0,1
2025-02-22,22075,31,0,Android,1,3,1,1
2025-02-22,9387,47,0,Android,2,0,0,1
2025-02-22,128167,18,1,iOS,1,1,1,1
2025-02-22,23471,33,1,iOS,5,0,0,2
2025-02-22,113996,19,1,Android,8,10,1,8
2025-02-22,24007,36,1,iOS,3,1,1,2
2025-02-22,127215,33,0,Android,8,1,1,3
2025-02-22,129028,44,0,iOS,2,0,0,1
2025-02-22,22277,15,0,iOS,8,0,0,8
2025-02-22,114545,14,1,iOS,8,0,0,3
2025-02-22,15772,25,1,Android,0,1,1,0
2025-02-22,117820,18,0,Android,6,1,1,6
2025-02-22,115820,19,1,Android,3,0,0,3
2025-02-22,17542,22,1,Android,4,3,1,4
2025-02-22,13232,38,1,Android,3,0,0,1
2025-02-22,129482,31,0,Android,3,1,1,3
2025-02-22,109726,28,0,iOS,2,5,1,2
2025-02-22,122584,20,0,iOS,1,2,1,1
2025-02-22,114217,29,0,iOS,7,4,1,7
2025-02-22,15406,38,1,Android,2,0,0,1
2025-02-22,122995,18,1,Android,4,7,1,4
2025-02-22,126671,22,1,iOS,3,0,0,3
2025-02-22,1831,22,1,Android,6,0,0,6
2025-02-22,23565,18,0,Android,2,3,1,2
2025-02-22,2975,24,0,Android,5,9,1,5
2025-02-22,23632,33,0,iOS,4,0,0,4
2025-02-22,16335,34,1,iOS,6,1,1,2
2025-02-22,117867,16,1,iOS,3,75,1,3
2025-02-22,10958,18,1,Android,6,2,1,6
2025-02-22,129752,19,1,Android,2,0,0,2
2025-02-22,124809,17,0,Android,5,1,1,5
2025-02-22,115215,24,1,Android,2,5,1,2
2025-02-22,111350,22,1,Android,1,3,1,1
2025-02-22,2763,24,1,Android,3,9,1,3
2025-02-22,129592,55,1,Android,5,0,0,2
2025-02-22,129669,19,1,Android,6,0,0,5
2025-02-22,3053,19,0,Android,4,3,1,4
2025-02-22,17431,24,0,Android,10,0,0,10
2025-02-22,123682,30,0,iOS,7,3,1,6
2025-02-22,23775,22,1,Android,4,2,1,4
2025-02-22,10599,24,1,Android,3,0,0,3
2025-02-22,121984,24,0,Android,2,0,0,1
2025-02-22,12353,22,1,Android,2,3,1,2
2025-02-22,113585,36,1,Android,1,0,0,1
2025-02-22,12823,23,1,iOS,2,63,1,2
2025-02-22,129713,40,1,Android,4,2,1,2
2025-02-22,128286,35,1,iOS,8,7,1,3
2025-02-22,10079,47,0,iOS,5,0,0,1
2025-02-22,119060,27,0,Android,7,8,1,7
2025-02-22,24025,19,0,Android,8,5,1,7
2025-02-22,24022,24,1,Android,3,1,1,3
2025-02-22,5003,27,1,iOS,4,12,1,4
2025-02-22,128002,26,1,Android,5,10,1,5
2025-02-22,129365,24,0,iOS,5,8,1,5
2025-02-22,125323,20,0,Android,8,12,1,8
2025-02-22,130279,16,1,Android,1,2,1,1
2025-02-22,14271,45,0,iOS,9,0,0,3
2025-02-22,7240,27,1,iOS,3,0,0,3
2025-02-22,16192,27,1,Android,3,5,1,2
2025-02-22,22629,28,1,Android,1,3,1,1
2025-02-22,16815,37,1,Android,3,0,0,2
2025-02-22,124969,44,0,Android,2,0,0,1
2025-02-22,19983,22,0,Android,2,1,1,2
2025-02-22,121963,54,1,iOS,2,0,0,1
2025-02-22,128045,17,1,Android,3,10,1,3
2025-02-22,13023,18,0,iOS,1,1,1,1
2025-02-22,23912,23,0,iOS,2,7,1,2
2025-02-22,127749,47,1,Android,8,0,0,2
2025-02-22,109509,18,0,Android,5,126,1,5
2025-02-22,23894,23,0,Android,4,0,0,4
2025-02-22,2182,20,1,Android,5,9,1,5
2025-02-22,23548,34,1,iOS,3,8,1,2
2025-02-22,21919,14,1,Android,6,0,0,5
2025-02-22,115273,21,1,iOS,4,3,1,4
2025-02-22,23825,24,1,Android,3,6,1,3
2025-02-22,22207,27,1,Android,0,7,1,0
2025-02-22,15505,18,1,Android,4,0,0,4
2025-02-22,9220,28,0,Android,6,11,1,6
2025-02-22,121107,33,1,iOS,6,6,1,3
2025-02-22,1511,57,0,Android,2,0,0,2
2025-02-22,107281,19,1,iOS,6,7,1,6
2025-02-22,127759,20,1,iOS,1,0,0,1
2025-02-22,123056,25,1,Android,4,13,1,4
2025-02-22,24186,17,0,Android,2,9,1,2
2025-02-22,129726,30,0,iOS,6,6,1,6
2025-02-22,18515,27,1,iOS,2,5,1,2
2025-02-22,5518,25,1,iOS,3,1,1,3
2025-02-22,22680,32,1,iOS,12,0,0,6
2025-02-22,122678,35,1,iOS,4,1,1,1
2025-02-22,109667,36,1,iOS,9,1,1,2
2025-02-22,121861,26,0,Android,15,14,1,14
2025-02-22,116379,38,1,Android,2,0,0,1
2025-02-22,108172,35,0,iOS,3,5,1,1
2025-02-22,117361,16,1,iOS,7,6,1,7
2025-02-22,2600,23,1,iOS,3,7,1,3
2025-02-22,18219,25,1,Android,0,5,1,0
2025-02-22,14306,16,0,Android,2,0,0,2
2025-02-22,119843,17,1,iOS,8,1,1,8
2025-02-22,14863,18,1,iOS,3,1,1,3
2025-02-22,16975,41,0,iOS,2,0,0,1
2025-02-22,118511,21,1,Android,7,5,1,7
2025-02-22,117354,29,0,Android,4,1,1,4
2025-02-22,23727,58,0,Android,3,0,0,2
2025-02-22,123816,42,0,Android,3,0,0,2
2025-02-22,126800,15,0,Android,6,1,1,6
2025-02-22,20169,20,0,iOS,4,12,1,4
2025-02-22,112836,45,1,iOS,1,0,0,1
2025-02-22,16089,29,0,Android,2,9,1,2
2025-02-22,129570,56,1,Android,5,0,0,2
2025-02-22,129932,19,1,Android,1,6,1,1
2025-02-22,18042,26,0,Android,5,2,1,5
2025-02-22,23627,34,1,Android,7,1,1,2
2025-02-22,9419,65,1,Android,5,0,0,2
2025-02-22,119325,16,1,Android,9,0,0,8
2025-02-22,16049,25,1,Android,2,0,0,2
