event_date,user_id,age,gender,os,messages_sent,messages_received,users_received,users_sent
2025-02-24,128385,14,0,Android,6,0,0,2
2025-02-24,108323,23,1,Android,10,10,1,10
2025-02-24,21564,26,0,Android,4,11,1,4
2025-02-24,12531,23,0,iOS,10,4,1,10
2025-02-24,121484,23,1,Android,9,14,1,9
2025-02-24,110908,50,0,Android,8,0,0,2
2025-02-24,128880,36,1,iOS,2,0,0,1
2025-02-24,116878,29,0,Android,3,10,1,3
2025-02-24,130227,19,0,Android,7,4,1,7
2025-02-24,10854,28,1,iOS,4,6,1,4
2025-02-24,13343,23,1,Android,10,7,1,10
2025-02-24,128601,23,1,Android,2,8,1,2
2025-02-24,18186,59,0,Android,9,0,0,4
2025-02-24,122364,42,1,Android,6,2,1,2
2025-02-24,127708,31,0,Android,5,5,1,5
2025-02-24,14515,17,1,iOS,5,6,1,4
2025-02-24,126596,29,0,Android,2,0,0,2
2025-02-24,7673,28,1,Android,2,0,0,2
2025-02-24,12013,19,0,Android,5,0,0,5
2025-02-24,118276,27,0,Android,8,5,1,8
2025-02-24,10699,42,0,iOS,8,0,0,2
2025-02-24,10575,25,1,iOS,2,0,0,2
2025-02-24,241,27,1,Android,11,6,1,11
2025-02-24,120108,29,0,Android,4,8,1,4
2025-02-24,118008,23,0,Android,1,2,1,1
2025-02-24,122188,27,0,Android,8,0,0,8
2025-02-24,127574,33,1,Android,5,339,1,2
2025-02-24,129677,24,0,Android,6,1,1,6
2025-02-24,4660,17,1,Android,6,5,1,6
2025-02-24,7128,27,0,Android,8,14,1,8
2025-02-24,24027,30,1,Android,3,8,1,3
2025-02-24,129180,22,1,iOS,4,9,1,4
2025-02-24,123060,15,0,Android,18,12,1,5
2025-02-24,121821,16,1,iOS,2,0,0,2
2025-02-24,19236,17,1,Android,17,18,1,13
2025-02-24,124552,20,1,Android,3,6,1,3
2025-02-24,22685,52,0,Android,2,0,0,1
2025-02-24,123083,21,0,iOS,8,15,1,8
2025-02-24,6212,27,0,Android,7,18,1,7
2025-02-24,16454,22,0,iOS,0,6,1,0
2025-02-24,129906,46,1,Android,4,0,0,2
2025-02-24,23837,28,0,iOS,4,20,1,4
2025-02-24,14001,30,1,Android,6,0,0,6
2025-02-24,122920,26,1,Android,4,3,1,4
2025-02-24,107306,52,1,Android,9,0,0,2
2025-02-24,109106,18,1,iOS,7,3,1,7
2025-02-24,123780,19,1,Android,11,1,1,11
2025-02-24,17677,45,1,Android,11,0,0,3
2025-02-24,116306,19,1,Android,6,8,1,6
2025-02-24,109958,18,1,iOS,1,9,1,1
2025-02-24,10222,36,1,Android,2,2,1,2
2025-02-24,24164,35,1,Android,8,0,0,2
2025-02-24,4082,20,1,Android,7,2,1,6
2025-02-24,9959,23,0,iOS,7,5,1,7
2025-02-24,23317,36,0,Android,8,0,0,2
2025-02-24,109115,39,1,iOS,4,0,0,2
2025-02-24,8457,37,0,Android,5,1,1,2
2025-02-24,17518,43,1,Android,9,1,1,4
2025-02-24,110085,16,1,iOS,6,2,1,5
2025-02-24,123981,19,0,Android,2,13,1,2
2025-02-24,9759,40,1,Android,7,4,1,2
2025-02-24,115123,25,0,Android,0,4,1,0
2025-02-24,124103,20,1,Android,2,1,1,2
2025-02-24,9893,38,0,Android,7,0,0,2
2025-02-24,118715,20,1,Android,4,16,1,3
2025-02-24,128736,19,0,Android,1,1,1,1
2025-02-24,113843,32,1,iOS,1,0,0,1
2025-02-24,9391,24,1,iOS,7,13,1,7
2025-02-24,130349,35,1,Android,6,0,0,2
2025-02-24,22973,15,1,Android,6,10,1,2
2025-02-24,129112,24,1,Android,3,0,0,3
2025-02-24,124085,17,0,Android,6,5,1,6
2025-02-24,115457,14,0,iOS,8,0,0,2
2025-02-24,23199,14,1,iOS,10,2,1,4
2025-02-24,116889,17,0,iOS,7,9,1,6
2025-02-24,124845,31,0,iOS,6,0,0,6
2025-02-24,128966,43,1,iOS,6,0,0,2
2025-02-24,22485,20,1,iOS,10,1,1,10
2025-02-24,21643,25,1,iOS,6,0,0,6
2025-02-24,126915,30,0,Android,2,3,1,2
2025-02-24,15855,21,0,Android,3,19,1,3
2025-02-24,15114,51,1,Android,3,0,0,2
2025-02-24,115133,26,1,Android,12,24,1,12
2025-02-24,24221,39,0,Android,4,1,1,2
2025-02-24,14251,19,0,Android,10,0,0,10
2025-02-24,116883,19,1,Android,4,1,1,4
2025-02-24,107438,21,1,Android,6,6,1,6
2025-02-24,11037,50,0,iOS,3,0,0,2
2025-02-24,125633,39,0,iOS,4,1,1,2
2025-02-24,124817,50,1,iOS,10,0,0,2
2025-02-24,124822,37,1,Android,5,0,0,2
2025-02-24,726,38,0,Android,6,2,1,2
2025-02-24,123251,48,0,iOS,5,1,1,2
2025-02-24,2508,34,0,iOS,6,0,0,1
2025-02-24,16638,16,1,Android,4,7,1,4
2025-02-24,9898,20,1,Android,2,0,0,2
2025-02-24,17521,35,1,iOS,8,7,1,3
2025-02-24,20551,19,1,iOS,10,10,1,8
2025-02-24,123111,20,0,iOS,3,9,1,3
2025-02-24,8419,46,1,Android,2,0,0,1
2025-02-24,24143,16,1,iOS,10,1,1,9
2025-02-24,18376,29,1,Android,1,14,1,1
2025-02-24,130150,22,1,Android,7,22,1,7
2025-02-24,116180,22,0,iOS,4,0,0,4
2025-02-24,119397,24,1,iOS,10,10,1,10
2025-02-24,23951,18,1,Android,8,22,1,8
2025-02-24,22274,23,1,Android,3,1,1,3
2025-02-24,115729,28,1,Android,14,19,1,14
2025-02-24,114204,22,0,iOS,4,5,1,4
2025-02-24,129798,17,0,iOS,11,0,0,10
2025-02-24,17980,28,0,Android,7,1,1,6
2025-02-24,116862,21,1,Android,2,0,0,2
2025-02-24,125252,48,0,iOS,1,0,0,1
2025-02-24,9523,23,1,Android,2,9,1,2
2025-02-24,23290,34,0,Android,3,0,0,2
2025-02-24,120175,15,1,iOS,9,0,0,3
2025-02-24,10239,37,0,Android,4,0,0,2
2025-02-24,128782,36,0,Android,9,4,1,3
2025-02-24,23790,24,1,Android,7,4,1,6
2025-02-24,23731,24,1,Android,7,4,1,7
2025-02-24,22970,28,1,Android,4,1,1,4
2025-02-24,128095,34,0,Android,5,2,1,1
2025-02-24,11153,32,0,iOS,3,0,0,1
2025-02-24,123815,23,0,Android,2,2,1,2
2025-02-24,14616,18,1,iOS,5,11,1,5
2025-02-24,15484,34,0,Android,5,9,1,1
2025-02-24,122681,16,0,iOS,4,291,1,4
2025-02-24,123357,54,1,Android,5,0,0,2
2025-02-24,21966,37,1,Android,3,5,1,2
2025-02-24,121866,26,1,iOS,6,3,1,6
2025-02-24,17140,19,0,Android,8,5,1,7
2025-02-24,115433,17,0,Android,5,0,0,5
2025-02-24,129933,26,1,Android,2,3,1,2
2025-02-24,22352,28,1,Android,10,14,1,10
2025-02-24,124078,22,0,Android,12,0,0,10
2025-02-24,123547,32,0,iOS,10,0,0,10
2025-02-24,22263,20,1,iOS,4,5,1,4
2025-02-24,117949,45,1,Android,6,0,0,4
2025-02-24,121007,33,1,Android,3,0,0,3
2025-02-24,23686,28,0,Android,1,3,1,1
2025-02-24,128232,14,1,Android,8,0,0,2
2025-02-24,20641,44,1,iOS,8,0,0,2
2025-02-24,11328,16,1,Android,6,2,1,6
2025-02-24,122071,27,0,iOS,3,7,1,3
2025-02-24,124195,43,1,Android,9,0,0,2
2025-02-24,129486,17,0,iOS,4,0,0,4
2025-02-24,115716,22,1,Android,11,31,1,11
2025-02-24,19424,27,1,Android,2,3,1,2
2025-02-24,8317,33,0,iOS,9,4,1,2
2025-02-24,120719,19,1,Android,7,0,0,7
2025-02-24,123411,14,0,iOS,3,6,1,2
2025-02-24,126487,40,0,Android,8,0,0,4
2025-02-24,19790,18,1,iOS,2,0,0,2
2025-02-24,120032,38,1,Android,11,3,1,2
2025-02-24,15799,47,1,Android,13,0,0,2
2025-02-24,120865,20,0,Android,9,11,1,9
2025-02-24,19196,21,0,iOS,8,11,1,8
2025-02-24,128328,21,0,iOS,5,0,0,4
2025-02-24,128694,23,1,iOS,8,16,1,8
2025-02-24,22889,35,0,iOS,10,9,1,5
2025-02-24,120141,44,0,Android,6,0,0,2
2025-02-24,21873,17,0,Android,10,5,1,8
2025-02-24,116414,25,1,iOS,2,0,0,1
2025-02-24,24161,29,1,iOS,13,1,1,10
2025-02-24,119676,21,1,Android,1,10,1,1
2025-02-24,111125,43,1,Android,9,0,0,2
2025-02-24,121081,33,0,Android,8,0,0,6
2025-02-24,20133,16,1,Android,3,2,1,3
2025-02-24,24159,19,1,Android,3,20,1,3
2025-02-24,128411,19,1,Android,11,10,1,11
2025-02-24,15942,17,0,Android,5,0,0,5
2025-02-24,121525,33,0,iOS,3,13,1,2
2025-02-24,119257,18,1,Android,5,10,1,5
2025-02-24,121156,40,0,iOS,5,0,0,2
2025-02-24,22942,25,1,Android,5,0,0,5
2025-02-24,19519,38,0,iOS,6,0,0,2
2025-02-24,125233,21,1,Android,5,0,0,5
2025-02-24,123551,22,1,Android,15,24,1,14
2025-02-24,119514,31,1,Android,12,11,1,11
2025-02-24,125659,31,1,iOS,11,4,1,8
2025-02-24,114182,19,0,Android,3,4,1,3
2025-02-24,22898,29,1,iOS,8,11,1,7
2025-02-24,16725,15,1,Android,4,1,1,2
2025-02-24,23033,22,1,Android,10,7,1,10
2025-02-24,119267,29,1,Android,13,15,1,13
2025-02-24,20655,28,0,Android,7,0,0,7
2025-02-24,114689,30,0,Android,2,9,1,2
2025-02-24,1007,46,1,Android,10,0,0,2
2025-02-24,15169,25,1,Android,5,0,0,5
2025-02-24,16058,25,1,Android,6,3,1,6
2025-02-24,17196,14,0,Android,12,2,1,4
2025-02-24,17121,22,1,Android,5,8,1,5
2025-02-24,12869,24,1,Android,14,13,1,14
2025-02-24,112390,22,0,Android,9,0,0,9
2025-02-24,130348,25,1,iOS,4,1,1,4
2025-02-24,16720,52,0,Android,8,0,0,2
2025-02-24,119158,29,0,iOS,8,1,1,8
2025-02-24,22135,26,0,iOS,4,6,1,4
2025-02-24,1006,34,0,iOS,8,14,1,2
2025-02-24,124865,17,1,iOS,3,1,1,3
2025-02-24,23564,26,0,Android,6,1,1,6
2025-02-24,17362,25,0,Android,9,4,1,9
2025-02-24,14259,52,0,Android,6,0,0,2
2025-02-24,9993,28,1,Android,15,13,1,14
2025-02-24,15442,23,0,Android,5,5,1,5
2025-02-24,13195,24,1,Android,6,8,1,6
2025-02-24,127054,34,0,iOS,5,0,0,1
2025-02-24,24204,45,1,iOS,2,0,0,2
2025-02-24,109442,42,0,Android,15,0,0,4
2025-02-24,5250,30,0,Android,1,2,1,1
2025-02-24,122623,48,1,iOS,1,0,0,1
2025-02-24,129437,23,1,Android,8,4,1,7
2025-02-24,128188,17,1,Android,9,0,0,9
2025-02-24,128978,40,0,iOS,4,0,0,2
2025-02-24,24007,36,1,iOS,8,26,1,2
2025-02-24,23577,16,1,Android,10,1,1,8
2025-02-24,117820,18,0,Android,5,10,1,5
2025-02-24,122341,25,1,Android,17,10,1,17
2025-02-24,17160,15,1,iOS,5,0,0,5
2025-02-24,109726,28,0,iOS,7,12,1,7
2025-02-24,125596,21,0,Android,10,14,1,10
2025-02-24,121483,23,1,Android,5,10,1,5
2025-02-24,23946,16,1,Android,4,25,1,4
2025-02-24,15743,28,0,Android,2,5,1,2
2025-02-24,114647,16,1,Android,7,6,1,6
2025-02-24,108461,49,1,Android,10,0,0,2
2025-02-24,118340,45,1,Android,4,0,0,2
2025-02-24,2975,24,0,Android,9,11,1,9
2025-02-24,20684,19,1,iOS,7,7,1,7
2025-02-24,129995,28,1,Android,5,10,1,5
2025-02-24,124809,17,0,Android,4,2,1,4
2025-02-24,111350,22,1,Android,7,0,0,6
2025-02-24,129669,19,1,Android,3,1,1,3
2025-02-24,8973,32,0,iOS,10,13,1,10
2025-02-24,117907,47,0,Android,2,0,0,1
2025-02-24,9265,22,1,Android,9,0,0,9
2025-02-24,127217,24,0,iOS,11,10,1,11
2025-02-24,124201,21,0,Android,3,3,1,3
2025-02-24,122932,42,1,Android,22,0,0,6
2025-02-24,107309,52,1,Android,2,0,0,2
2025-02-24,126611,45,1,Android,5,0,0,2
2025-02-24,24022,24,1,Android,8,8,1,8
2025-02-24,130091,20,0,iOS,2,3,1,2
2025-02-24,125323,20,0,Android,3,5,1,3
2025-02-24,126466,26,0,Android,8,0,0,7
2025-02-24,12615,32,0,iOS,7,28,1,7
2025-02-24,121998,34,1,Android,15,7,1,7
2025-02-24,19983,22,0,Android,6,9,1,6
2025-02-24,121963,54,1,iOS,4,0,0,2
2025-02-24,14254,21,1,iOS,1,0,0,1
2025-02-24,22541,24,0,Android,6,10,1,5
2025-02-24,109864,27,0,Android,3,11,1,3
2025-02-24,22033,19,1,iOS,1,2,1,1
2025-02-24,126605,30,1,Android,11,6,1,11
2025-02-24,23153,17,0,iOS,10,6,1,10
2025-02-24,118233,18,1,Android,3,0,0,3
2025-02-24,125841,30,0,Android,7,14,1,7
2025-02-24,22207,27,1,Android,5,2,1,5
2025-02-24,111760,41,1,Android,20,1,1,4
2025-02-24,24084,14,0,Android,7,0,0,2
2025-02-24,121463,16,1,Android,13,7,1,9
2025-02-24,107494,39,1,Android,8,0,0,2
2025-02-24,120842,21,0,Android,7,14,1,6
2025-02-24,24186,17,0,Android,7,5,1,5
2025-02-24,18515,27,1,iOS,8,8,1,8
2025-02-24,122678,35,1,iOS,5,0,0,2
2025-02-24,2600,23,1,iOS,6,12,1,6
2025-02-24,23586,25,1,Android,9,0,0,9
2025-02-24,14863,18,1,iOS,3,0,0,3
2025-02-24,118511,21,1,Android,7,4,1,7
2025-02-24,23001,42,1,iOS,2,0,0,2
2025-02-24,118819,21,0,iOS,7,8,1,7
2025-02-24,112836,45,1,iOS,6,0,0,2
2025-02-24,130151,17,1,Android,4,6,1,4
2025-02-24,122806,17,0,Android,4,0,0,3
2025-02-24,128648,22,0,Android,14,8,1,14
2025-02-24,18228,21,0,Android,17,0,0,16
2025-02-24,9419,65,1,Android,9,0,0,2
2025-02-24,523,17,1,Android,9,0,0,8
2025-02-24,109654,29,1,Android,5,2,1,5
2025-02-24,11498,22,1,Android,7,10,1,7
2025-02-24,23596,20,1,Android,4,2,1,4
2025-02-24,17717,22,1,Android,6,0,0,6
2025-02-24,118300,23,0,Android,6,12,1,6
2025-02-24,18088,20,1,iOS,2,14,1,2
2025-02-24,124894,32,0,Android,6,0,0,6
2025-02-24,130234,39,1,Android,4,0,0,2
2025-02-24,128023,26,1,iOS,6,7,1,5
2025-02-24,125395,32,0,Android,2,7,1,2
2025-02-24,16920,43,1,Android,5,0,0,1
2025-02-24,116827,25,0,Android,8,2,1,8
2025-02-24,9889,34,0,Android,5,0,0,2
2025-02-24,111384,28,1,iOS,7,9,1,7
2025-02-24,7170,15,1,iOS,3,0,0,2
2025-02-24,23781,19,0,iOS,14,0,0,13
2025-02-24,23208,21,1,iOS,8,0,0,8
2025-02-24,114131,16,1,Android,4,12,1,4
2025-02-24,129730,22,1,iOS,11,15,1,10
2025-02-24,21371,19,0,iOS,1,2,1,1
2025-02-24,118536,64,0,Android,5,0,0,2
2025-02-24,19214,55,0,iOS,8,0,0,2
2025-02-24,130427,34,1,Android,4,3,1,2
2025-02-24,116801,43,0,iOS,5,0,0,2
2025-02-24,107993,32,0,iOS,7,1,1,5
2025-02-24,130064,46,0,Android,4,0,0,1
2025-02-24,117619,45,0,Android,4,0,0,2
2025-02-24,111571,50,1,Android,8,0,0,2
2025-02-24,129740,31,0,Android,16,3,1,12
2025-02-24,119893,17,1,iOS,6,4,1,5
2025-02-24,21515,19,1,Android,8,5,1,8
2025-02-24,16408,19,0,iOS,3,1,1,3
2025-02-24,8599,18,1,iOS,12,1,1,10
2025-02-24,130430,18,1,iOS,19,24,1,17
2025-02-24,124719,23,0,Android,2,0,0,2
2025-02-24,129621,34,0,Android,15,12,1,10
2025-02-24,8675,20,0,Android,5,0,0,4
2025-02-24,10201,26,1,Android,8,20,1,8
2025-02-24,109047,24,0,iOS,9,0,0,9
2025-02-24,17541,22,0,iOS,1,4,1,1
2025-02-24,9734,17,0,iOS,2,16,1,2
2025-02-24,1859,19,0,Android,6,2,1,6
2025-02-24,21337,31,0,iOS,7,0,0,7
2025-02-24,125115,44,1,iOS,7,0,0,2
2025-02-24,16825,22,1,iOS,4,13,1,4
2025-02-24,4906,55,0,iOS,7,0,0,2
2025-02-24,14493,23,1,Android,1,2,1,1
2025-02-24,113773,42,1,iOS,4,0,0,1
2025-02-24,114397,20,0,Android,7,16,1,6
2025-02-24,108439,17,0,iOS,7,4,1,7
2025-02-24,116891,24,1,Android,5,8,1,5
2025-02-24,18211,25,0,iOS,6,0,0,6
2025-02-24,121104,24,1,Android,5,0,0,5
2025-02-24,114569,39,1,iOS,3,8,1,2
2025-02-24,14466,27,0,Android,5,9,1,5
2025-02-24,7831,36,1,iOS,2,0,0,1
2025-02-24,3273,17,1,iOS,3,7,1,3
2025-02-24,16849,47,1,Android,3,0,0,3
2025-02-24,18568,29,1,iOS,3,8,1,3
2025-02-24,129501,25,1,Android,13,18,1,13
2025-02-24,114116,28,1,iOS,1,1,1,1
2025-02-24,20482,21,1,Android,9,12,1,9
2025-02-24,127270,42,1,iOS,7,0,0,2
2025-02-24,6133,31,0,Android,1,0,0,1
2025-02-24,121804,20,0,Android,6,21,1,6
2025-02-24,10051,30,1,iOS,1,1,1,1
2025-02-24,20994,16,1,Android,4,0,0,4
2025-02-24,109517,22,1,Android,4,0,0,4
2025-02-24,117376,20,1,Android,8,24,1,7
2025-02-24,121404,20,1,iOS,4,3,1,4
2025-02-24,122778,20,1,iOS,6,3,1,6
2025-02-24,125163,55,1,iOS,5,0,0,2
2025-02-24,10747,38,0,Android,4,0,0,2
2025-02-24,23462,45,0,iOS,7,0,0,1
2025-02-24,119665,29,0,Android,9,4,1,8
2025-02-24,8709,70,1,iOS,11,0,0,2
2025-02-24,17771,28,1,Android,2,5,1,2
2025-02-24,125796,27,0,Android,2,1,1,2
2025-02-24,128092,39,1,Android,3,0,0,1
2025-02-24,128689,25,0,iOS,8,12,1,8
2025-02-24,111839,31,1,iOS,20,18,1,15
2025-02-24,16426,28,1,Android,6,15,1,6
2025-02-24,128626,22,0,Android,14,6,1,13
2025-02-24,108084,18,0,Android,7,0,0,5
2025-02-24,123717,58,0,iOS,5,0,0,2
2025-02-24,18417,25,0,Android,3,10,1,3
2025-02-24,107342,34,1,Android,1,0,0,1
2025-02-24,14237,47,0,iOS,6,0,0,5
2025-02-24,21274,38,0,Android,4,0,0,2
2025-02-24,1470,19,0,iOS,2,1,1,2
2025-02-24,130154,22,0,Android,6,15,1,6
2025-02-24,21201,22,1,iOS,6,6,1,6
2025-02-24,14118,35,0,Android,3,3,1,2
2025-02-24,114136,53,1,Android,4,0,0,2
2025-02-24,121692,33,0,iOS,6,2,1,2
2025-02-24,16050,25,0,iOS,6,0,0,5
2025-02-24,126090,26,1,Android,5,0,0,5
2025-02-24,13106,47,0,iOS,3,0,0,2
2025-02-24,24110,36,1,Android,12,13,1,2
2025-02-24,121066,20,1,Android,5,3,1,4
2025-02-24,10901,34,1,Android,5,7,1,4
2025-02-24,124572,29,0,iOS,7,4,1,7
2025-02-24,121330,34,0,Android,7,0,0,2
2025-02-24,114768,31,1,Android,10,9,1,10
2025-02-24,127095,26,1,Android,9,10,1,9
2025-02-24,110181,34,0,Android,11,0,0,2
2025-02-24,126512,17,0,Android,3,0,0,3
2025-02-24,23716,27,1,iOS,6,10,1,6
2025-02-24,20730,25,1,Android,7,0,0,7
2025-02-24,21151,52,1,Android,14,0,0,2
2025-02-24,128125,22,1,Android,10,1,1,9
2025-02-24,125269,40,0,Android,10,0,0,2
2025-02-24,124158,26,1,iOS,9,20,1,9
2025-02-24,17494,41,0,Android,1,0,0,1
2025-02-24,12782,20,0,iOS,9,0,0,9
2025-02-24,125826,19,1,Android,5,3,1,5
2025-02-24,24035,14,1,Android,9,0,0,1
2025-02-24,23604,25,1,Android,5,5,1,5
2025-02-24,129008,42,1,iOS,7,0,0,2
2025-02-24,18953,27,1,Android,10,15,1,10
2025-02-24,123077,36,1,Android,4,2,1,1
2025-02-24,121956,28,1,Android,5,0,0,5
2025-02-24,115651,16,1,iOS,6,2,1,5
2025-02-24,3159,30,0,Android,10,1,1,7
2025-02-24,6293,49,1,Android,6,0,0,2
2025-02-24,18790,29,1,iOS,10,16,1,9
2025-02-24,23948,29,0,iOS,7,10,1,7
2025-02-24,130019,47,1,Android,7,0,0,2
2025-02-24,130331,17,1,iOS,11,24,1,9
2025-02-24,128776,21,0,Android,9,19,1,8
2025-02-24,119147,32,1,Android,14,6,1,9
2025-02-24,123542,27,0,Android,14,17,1,13
2025-02-24,129013,20,0,Android,4,4,1,4
2025-02-24,127874,24,1,Android,5,9,1,5
2025-02-24,8064,25,0,iOS,3,6,1,3
2025-02-24,117595,39,1,Android,7,0,0,2
2025-02-24,10913,19,1,iOS,10,13,1,10
2025-02-24,116452,29,1,Android,3,6,1,3
2025-02-24,19169,30,1,Android,2,2,1,2
2025-02-24,10804,24,1,iOS,11,13,1,11
2025-02-24,128300,17,1,iOS,6,2,1,6
2025-02-24,124438,16,1,Android,3,5,1,3
2025-02-24,130158,19,1,Android,6,7,1,6
2025-02-24,15875,36,0,Android,5,0,0,2
2025-02-24,129966,21,0,iOS,9,0,0,8
2025-02-24,121633,43,1,Android,4,0,0,2
2025-02-24,130218,31,0,iOS,13,1,1,10
2025-02-24,127200,38,1,Android,9,1,1,2
2025-02-24,126380,15,1,Android,0,2,1,0
2025-02-24,121756,27,0,iOS,4,4,1,4
2025-02-24,109374,14,1,iOS,2,1,1,2
2025-02-24,130124,19,1,Android,5,6,1,5
2025-02-24,128436,34,1,Android,8,4,1,3
2025-02-24,6058,27,1,iOS,2,7,1,2
2025-02-24,20801,21,1,iOS,8,0,0,8
2025-02-24,21560,14,1,Android,0,5,1,0
2025-02-24,23979,16,1,iOS,5,1,1,4
2025-02-24,11108,48,0,Android,3,0,0,2
2025-02-24,122460,24,1,Android,2,8,1,2
2025-02-24,22847,19,1,Android,8,0,0,8
2025-02-24,129831,45,1,iOS,4,0,0,2
2025-02-24,22893,24,0,Android,8,15,1,8
2025-02-24,21437,19,1,Android,6,0,0,6
2025-02-24,125365,28,0,Android,5,0,0,5
2025-02-24,8400,15,1,iOS,1,96,1,1
2025-02-24,111119,16,1,Android,2,0,0,2
2025-02-24,585,21,0,iOS,1,5,1,1
2025-02-24,23761,25,0,Android,7,10,1,7
2025-02-24,8657,29,0,Android,13,6,1,12
2025-02-24,121416,26,0,iOS,8,2,1,8
2025-02-24,21953,35,1,Android,6,2,1,2
2025-02-24,113061,33,1,Android,11,1,1,1
2025-02-24,1940,14,0,iOS,1,2,1,1
2025-02-24,114969,25,0,iOS,5,1,1,5
2025-02-24,22389,18,1,Android,1,0,0,1
2025-02-24,121688,62,1,Android,8,0,0,2
2025-02-24,113547,35,0,iOS,7,7,1,2
2025-02-24,15297,26,1,Android,6,14,1,6
2025-02-24,118331,49,1,Android,5,0,0,2
2025-02-24,116871,18,1,Android,13,0,0,12
2025-02-24,110482,18,0,Android,2,6,1,2
2025-02-24,109132,34,1,iOS,4,0,0,1
2025-02-24,127814,16,1,Android,3,0,0,3
2025-02-24,125652,42,1,Android,5,0,0,2
2025-02-24,23754,16,0,Android,5,8,1,4
2025-02-24,128050,17,0,Android,5,0,0,4
2025-02-24,3706,26,1,iOS,6,20,1,5
2025-02-24,24124,45,1,Android,20,0,0,2
