event_date,user_id,gender,age,os,views,likes
2025-02-19,148895,1,19,iOS,51,8
2025-02-19,133492,1,15,Android,10,2
2025-02-19,80410,0,24,Android,26,8
2025-02-19,79633,1,16,Android,54,10
2025-02-19,30665,1,30,iOS,8,2
2025-02-19,21030,1,23,Android,36,9
2025-02-19,21835,0,28,Android,34,8
2025-02-19,20192,1,20,Android,22,9
2025-02-19,69720,1,30,iOS,14,1
2025-02-19,79345,1,34,Android,6,2
2025-02-19,15772,1,25,Android,18,3
2025-02-19,73296,0,23,Android,12,4
2025-02-19,167229,0,19,Android,35,3
2025-02-19,25679,0,28,Android,48,6
2025-02-19,72536,1,51,Android,18,3
2025-02-19,152313,1,32,Android,10,3
2025-02-19,127628,1,20,Android,32,9
2025-02-19,132954,0,14,iOS,25,5
2025-02-19,161006,0,23,Android,20,3
2025-02-19,131788,0,16,iOS,25,4
2025-02-19,70021,0,21,Android,32,6
2025-02-19,54826,1,15,Android,13,2
2025-02-19,117784,0,18,Android,31,6
2025-02-19,37702,0,22,Android,12,2
2025-02-19,3708,1,39,Android,92,22
2025-02-19,55068,0,37,Android,30,9
2025-02-19,111935,1,54,Android,19,8
2025-02-19,150413,1,19,Android,48,12
2025-02-19,151707,1,17,Android,13,1
2025-02-19,145725,0,25,Android,14,5
2025-02-19,50113,0,28,iOS,49,4
2025-02-19,71199,1,29,Android,13,3
2025-02-19,56334,0,22,Android,10,2
2025-02-19,160093,1,17,iOS,9,3
2025-02-19,1307,1,20,Android,31,7
2025-02-19,130475,1,40,Android,49,7
2025-02-19,155641,0,41,Android,27,5
2025-02-19,138960,0,29,iOS,13,5
2025-02-19,152308,1,54,iOS,43,11
2025-02-19,165649,1,25,Android,26,9
2025-02-19,137177,1,31,Android,31,10
2025-02-19,15976,1,25,iOS,78,20
2025-02-19,161014,0,16,iOS,42,8
2025-02-19,130272,0,17,Android,90,13
2025-02-19,79841,0,44,iOS,49,7
2025-02-19,37494,1,24,iOS,15,3
2025-02-19,108248,1,38,Android,9,1
2025-02-19,155382,0,37,Android,9,4
2025-02-19,159670,1,16,Android,15,2
2025-02-19,71866,1,35,Android,41,7
2025-02-19,80866,0,23,Android,43,9
2025-02-19,113136,1,42,Android,25,8
2025-02-19,34568,0,24,Android,51,11
2025-02-19,116193,0,18,Android,31,8
2025-02-19,16459,1,22,Android,21,4
2025-02-19,7163,0,19,Android,34,16
2025-02-19,157311,0,20,Android,23,8
2025-02-19,129015,0,31,Android,35,14
2025-02-19,144625,0,50,iOS,26,1
2025-02-19,144935,1,15,Android,12,6
2025-02-19,129029,0,36,iOS,12,2
2025-02-19,79236,1,19,iOS,60,14
2025-02-19,23395,0,21,iOS,43,10
2025-02-19,153467,0,20,Android,15,3
2025-02-19,141203,0,27,Android,19,7
2025-02-19,130211,1,25,iOS,8,1
2025-02-19,114774,0,31,Android,15,1
2025-02-19,80736,0,20,Android,9,4
2025-02-19,74213,1,21,iOS,10,1
2025-02-19,143904,0,39,Android,40,9
2025-02-19,115973,0,18,iOS,17,4
2025-02-19,10323,0,37,iOS,29,2
2025-02-19,106728,1,17,iOS,7,2
2025-02-19,163663,1,18,Android,43,7
2025-02-19,120639,0,19,iOS,25,8
2025-02-19,164262,1,42,iOS,45,15
2025-02-19,72509,1,21,Android,14,1
2025-02-19,26248,1,18,Android,75,17
2025-02-19,132132,1,25,Android,54,16
2025-02-19,20844,0,22,Android,42,9
2025-02-19,137557,0,33,Android,11,3
2025-02-19,111284,0,41,Android,24,5
2025-02-19,146190,0,17,iOS,28,3
2025-02-19,120620,1,17,Android,17,3
2025-02-19,151259,1,20,Android,42,8
2025-02-19,151421,0,25,iOS,23,3
2025-02-19,131298,1,25,Android,4,1
2025-02-19,130290,0,20,Android,27,9
2025-02-19,152219,1,24,Android,63,18
2025-02-19,124283,0,20,Android,13,3
2025-02-19,71218,0,17,Android,19,2
2025-02-19,142148,1,44,iOS,20,5
2025-02-19,78875,1,40,Android,26,3
2025-02-19,112451,1,29,Android,13,3
2025-02-19,78647,1,43,Android,42,5
2025-02-19,80500,1,40,iOS,11,1
2025-02-19,139830,0,19,Android,39,6
2025-02-19,139080,1,22,Android,13,5
2025-02-19,67460,1,38,Android,34,8
2025-02-19,126273,1,30,Android,48,11
2025-02-19,78989,0,31,iOS,7,1
2025-02-19,135940,1,22,iOS,14,3
2025-02-19,128721,1,19,Android,11,3
2025-02-19,117210,0,20,iOS,17,3
2025-02-19,152006,0,33,Android,22,2
2025-02-19,141538,1,23,Android,13,2
2025-02-19,23972,0,20,Android,24,4
2025-02-19,21527,1,29,Android,51,8
2025-02-19,73405,0,24,iOS,36,6
2025-02-19,145675,1,20,iOS,50,13
2025-02-19,65572,1,26,Android,15,4
2025-02-19,6908,0,23,iOS,17,4
2025-02-19,139578,1,19,iOS,64,13
2025-02-19,136963,1,26,iOS,9,3
2025-02-19,121388,1,34,iOS,26,3
2025-02-19,30338,1,31,Android,20,5
2025-02-19,805,1,19,Android,35,8
2025-02-19,112502,1,18,iOS,19,6
2025-02-19,72198,0,17,Android,47,12
2025-02-19,21225,0,28,iOS,9,3
2025-02-19,79138,0,15,Android,14,4
2025-02-19,77489,0,16,Android,24,6
2025-02-19,154153,0,33,Android,54,13
2025-02-19,137030,1,20,Android,12,0
2025-02-19,47657,0,15,Android,47,17
2025-02-19,5045,1,20,iOS,12,1
2025-02-19,78008,1,20,iOS,39,9
2025-02-19,168340,1,44,iOS,53,8
2025-02-19,112192,1,14,Android,17,6
2025-02-19,124830,1,23,iOS,22,4
2025-02-19,128692,0,22,Android,30,3
2025-02-19,49833,1,21,Android,98,17
2025-02-19,71316,0,31,Android,13,7
2025-02-19,74620,1,33,iOS,11,2
2025-02-19,7244,1,25,iOS,72,12
2025-02-19,55569,1,20,iOS,37,9
2025-02-19,30314,0,20,Android,49,14
2025-02-19,81038,0,26,iOS,12,6
2025-02-19,156542,0,49,Android,53,9
2025-02-19,62661,0,35,Android,21,3
2025-02-19,65861,0,18,Android,25,5
2025-02-19,115598,0,24,Android,50,12
2025-02-19,18038,1,16,iOS,65,16
2025-02-19,78005,0,18,iOS,35,9
2025-02-19,62651,0,34,Android,14,3
2025-02-19,17719,1,32,Android,51,13
2025-02-19,57436,1,18,iOS,65,10
2025-02-19,135628,1,24,Android,42,3
2025-02-19,122743,1,18,Android,53,12
2025-02-19,80246,1,55,Android,12,1
2025-02-19,79216,0,16,Android,76,10
2025-02-19,143539,1,25,Android,30,6
2025-02-19,157257,0,28,Android,28,6
2025-02-19,5551,1,24,iOS,15,6
2025-02-19,76214,0,19,Android,30,6
2025-02-19,151824,0,18,Android,12,4
2025-02-19,151432,1,32,iOS,43,11
2025-02-19,61985,1,43,Android,10,2
2025-02-19,68864,0,30,Android,49,9
2025-02-19,116660,0,26,Android,12,1
2025-02-19,165963,0,21,Android,54,12
2025-02-19,71936,1,21,Android,54,14
2025-02-19,148116,1,18,iOS,39,6
2025-02-19,162007,1,28,iOS,14,1
2025-02-19,77071,0,35,Android,14,2
2025-02-19,135288,0,49,Android,24,1
2025-02-19,29205,1,18,Android,81,17
2025-02-19,129586,1,17,Android,50,9
2025-02-19,148758,0,33,iOS,9,3
2025-02-19,4039,1,32,Android,71,9
2025-02-19,56575,1,25,Android,66,11
2025-02-19,145868,1,22,Android,46,10
2025-02-19,115440,0,24,Android,56,11
2025-02-19,159353,1,38,Android,32,8
2025-02-19,71328,1,23,Android,80,7
2025-02-19,17963,1,17,Android,69,9
2025-02-19,152267,1,36,Android,61,7
2025-02-19,62672,1,40,iOS,43,13
2025-02-19,35803,1,16,iOS,15,6
2025-02-19,50571,1,42,Android,36,9
2025-02-19,37203,1,39,Android,51,9
2025-02-19,131340,0,20,iOS,41,6
2025-02-19,154989,0,26,iOS,22,8
2025-02-19,166216,1,19,iOS,23,3
2025-02-19,78511,0,28,Android,45,7
2025-02-19,148024,1,33,iOS,11,2
2025-02-19,38382,1,27,Android,20,1
2025-02-19,113075,1,34,Android,17,0
2025-02-19,37990,1,41,Android,21,4
2025-02-19,159694,0,29,Android,47,7
2025-02-19,144417,0,14,iOS,56,10
2025-02-19,124174,1,17,iOS,30,9
2025-02-19,125794,1,33,iOS,59,16
2025-02-19,149106,1,41,Android,44,10
2025-02-19,139333,1,22,Android,31,10
2025-02-19,136469,0,50,iOS,24,3
2025-02-19,157183,1,31,Android,44,15
2025-02-19,15356,0,25,iOS,14,3
2025-02-19,49670,1,28,iOS,42,8
2025-02-19,80391,1,51,Android,9,2
2025-02-19,65085,0,26,Android,17,4
2025-02-19,153455,1,29,Android,31,5
2025-02-19,131496,1,50,Android,14,3
2025-02-19,55947,0,23,Android,40,9
2025-02-19,161580,1,20,iOS,67,10
2025-02-19,77858,0,27,Android,21,2
2025-02-19,128240,1,59,iOS,32,6
2025-02-19,123917,1,36,Android,52,8
2025-02-19,123576,1,15,iOS,29,6
2025-02-19,125931,0,23,iOS,50,12
2025-02-19,162324,0,24,Android,14,6
2025-02-19,21320,0,18,Android,28,6
2025-02-19,165753,1,29,iOS,35,6
2025-02-19,23955,0,45,Android,65,11
2025-02-19,36335,0,46,iOS,14,3
2025-02-19,115531,0,18,iOS,13,5
2025-02-19,77746,1,32,Android,43,2
2025-02-19,74126,1,24,iOS,16,1
2025-02-19,81044,1,26,iOS,41,7
2025-02-19,157747,1,16,Android,27,5
2025-02-19,167963,0,17,iOS,22,5
2025-02-19,166182,0,33,Android,27,2
2025-02-19,159350,0,36,iOS,30,9
2025-02-19,14303,1,16,iOS,37,7
2025-02-19,29435,1,21,Android,51,5
2025-02-19,37199,1,30,Android,9,1
2025-02-19,51869,1,24,iOS,10,3
2025-02-19,165618,1,20,iOS,16,5
2025-02-19,161768,1,19,Android,22,2
2025-02-19,162259,1,18,iOS,9,1
2025-02-19,58385,1,45,Android,32,13
2025-02-19,5927,1,24,Android,34,14
2025-02-19,73878,1,14,Android,21,6
2025-02-19,80163,0,21,Android,26,3
2025-02-19,155152,1,18,Android,31,9
2025-02-19,30515,1,40,Android,16,3
2025-02-19,106793,1,23,Android,34,6
2025-02-19,156333,1,18,iOS,11,2
2025-02-19,60983,0,23,Android,43,9
2025-02-19,123213,1,42,Android,12,2
2025-02-19,80289,1,47,iOS,82,7
2025-02-19,38256,1,33,Android,48,9
2025-02-19,117151,1,47,iOS,24,8
2025-02-19,137626,0,22,Android,44,15
2025-02-19,74690,0,21,Android,32,5
2025-02-19,78287,0,22,iOS,14,2
2025-02-19,119774,0,20,iOS,37,4
2025-02-19,142698,1,48,Android,12,0
2025-02-19,138258,1,18,Android,85,17
2025-02-19,17514,0,16,Android,51,10
2025-02-19,142326,0,22,Android,74,17
2025-02-19,108700,0,49,Android,51,11
2025-02-19,80399,1,32,Android,46,11
2025-02-19,2014,1,26,Android,12,3
2025-02-19,72199,1,16,iOS,50,8
2025-02-19,158855,1,14,Android,16,5
2025-02-19,143721,0,23,Android,59,9
2025-02-19,57557,0,36,iOS,60,19
2025-02-19,62791,1,16,iOS,28,8
2025-02-19,21255,1,38,Android,14,1
2025-02-19,79127,1,33,iOS,61,10
2025-02-19,51845,0,22,Android,29,10
2025-02-19,118228,1,25,Android,93,20
2025-02-19,22710,1,18,iOS,41,9
2025-02-19,73504,0,39,Android,49,11
2025-02-19,161592,1,66,Android,28,9
2025-02-19,18510,0,44,iOS,31,8
2025-02-19,115990,0,29,Android,10,2
2025-02-19,163511,1,17,Android,51,13
2025-02-19,128625,0,29,Android,21,6
2025-02-19,108552,1,20,Android,12,2
2025-02-19,145730,0,37,Android,12,2
2025-02-19,110498,1,24,Android,19,5
2025-02-19,74603,0,26,Android,23,1
2025-02-19,58153,0,43,Android,48,9
2025-02-19,71188,1,16,Android,10,7
2025-02-19,120063,1,23,iOS,13,0
2025-02-19,80957,0,23,Android,17,6
2025-02-19,108655,0,32,iOS,62,11
2025-02-19,161553,0,16,iOS,56,15
2025-02-19,18280,1,20,Android,26,3
2025-02-19,144306,0,21,iOS,14,2
2025-02-19,73996,0,22,Android,10,1
2025-02-19,78711,1,19,iOS,17,3
2025-02-19,122372,0,19,Android,22,4
2025-02-19,78806,1,45,Android,82,12
2025-02-19,125501,1,32,iOS,12,3
2025-02-19,80330,1,35,Android,28,12
2025-02-19,9148,0,23,iOS,51,10
2025-02-19,121236,1,43,Android,34,2
2025-02-19,66684,1,35,iOS,33,13
2025-02-19,123711,0,18,Android,12,6
2025-02-19,130406,0,19,Android,39,12
2025-02-19,25170,1,28,iOS,23,3
2025-02-19,74461,1,16,Android,20,6
2025-02-19,71276,1,36,iOS,13,0
2025-02-19,150143,1,32,Android,63,17
2025-02-19,66571,1,15,Android,22,5
2025-02-19,127356,1,37,iOS,21,7
2025-02-19,29946,0,22,iOS,10,1
2025-02-19,54543,0,20,Android,66,9
2025-02-19,159210,0,21,Android,49,13
2025-02-19,79665,1,16,iOS,19,2
2025-02-19,163902,1,21,iOS,27,6
2025-02-19,34612,1,15,Android,31,9
2025-02-19,112772,1,22,Android,5,0
2025-02-19,120778,1,49,iOS,39,9
2025-02-19,128161,1,43,Android,15,3
2025-02-19,78823,0,24,Android,37,5
2025-02-19,138237,1,54,iOS,57,15
2025-02-19,131937,1,47,Android,38,12
2025-02-19,76912,1,21,iOS,21,9
2025-02-19,58809,1,18,Android,36,4
2025-02-19,13674,1,25,Android,54,7
2025-02-19,51335,1,19,Android,25,2
2025-02-19,35114,0,20,Android,12,0
2025-02-19,34559,0,22,Android,15,6
2025-02-19,80075,1,19,Android,25,4
2025-02-19,49742,0,33,iOS,23,7
2025-02-19,78338,0,20,iOS,18,6
2025-02-19,166617,1,22,Android,53,18
2025-02-19,142050,1,18,Android,11,3
2025-02-19,73801,1,19,Android,21,4
2025-02-19,73583,1,19,Android,37,15
2025-02-19,155041,1,32,Android,12,3
2025-02-19,78383,1,19,Android,47,11
2025-02-19,121311,0,19,Android,12,4
2025-02-19,73514,0,23,Android,9,2
2025-02-19,2948,0,18,Android,43,7
2025-02-19,15790,1,44,iOS,93,19
2025-02-19,19023,0,25,iOS,15,4
2025-02-19,18172,1,31,Android,37,7
2025-02-19,146093,1,27,iOS,54,8
2025-02-19,74199,1,22,iOS,17,10
2025-02-19,73009,0,17,iOS,37,7
2025-02-19,120003,1,35,Android,81,12
2025-02-19,119334,0,21,iOS,41,12
2025-02-19,152638,1,20,Android,23,5
2025-02-19,157814,1,59,Android,32,8
2025-02-19,133756,1,24,Android,13,1
2025-02-19,17633,1,30,Android,13,5
2025-02-19,59066,1,21,iOS,19,4
2025-02-19,151860,0,19,Android,13,3
2025-02-19,2727,1,35,Android,26,4
2025-02-19,111899,0,20,Android,53,7
2025-02-19,73334,1,22,Android,8,3
2025-02-19,125092,1,16,iOS,28,5
2025-02-19,144252,1,42,Android,18,3
2025-02-19,136808,0,50,iOS,69,7
2025-02-19,57285,0,20,iOS,29,9
2025-02-19,156577,0,44,Android,14,1
2025-02-19,31767,1,31,Android,56,15
2025-02-19,73667,0,14,Android,32,6
2025-02-19,126550,1,34,Android,16,1
2025-02-19,72311,0,17,Android,13,3
2025-02-19,123155,1,29,iOS,19,2
2025-02-19,143779,0,17,Android,21,3
2025-02-19,129647,1,15,Android,13,1
2025-02-19,130146,1,22,iOS,77,16
2025-02-19,75663,1,27,Android,45,11
2025-02-19,167478,0,22,Android,64,18
2025-02-19,107717,0,31,iOS,17,2
2025-02-19,76296,0,44,Android,50,14
2025-02-19,72560,0,14,Android,14,2
2025-02-19,149114,1,18,iOS,38,6
2025-02-19,145810,1,26,Android,27,7
2025-02-19,122060,1,16,Android,33,7
2025-02-19,67738,0,17,iOS,33,10
2025-02-19,50919,0,31,iOS,23,2
2025-02-19,164269,1,17,Android,28,5
2025-02-19,124997,0,41,Android,24,6
2025-02-19,117240,1,18,Android,36,11
2025-02-19,79016,0,18,Android,27,7
2025-02-19,7135,0,25,iOS,39,8
2025-02-19,75883,1,40,iOS,30,5
2025-02-19,74107,1,37,iOS,42,9
2025-02-19,145267,0,17,Android,37,6
2025-02-19,120936,0,55,iOS,10,3
2025-02-19,56595,0,19,Android,15,3
2025-02-19,122238,0,22,Android,29,2
2025-02-19,130780,1,15,Android,15,1
2025-02-19,160176,0,15,Android,57,5
2025-02-19,165274,1,23,iOS,27,3
2025-02-19,69874,1,24,iOS,39,7
2025-02-19,3752,0,24,Android,69,15
2025-02-19,7181,1,19,Android,37,5
2025-02-19,149885,0,21,iOS,54,9
2025-02-19,122831,1,26,iOS,41,9
2025-02-19,124326,1,18,iOS,80,7
2025-02-19,122177,1,31,Android,15,3
2025-02-19,51425,1,39,Android,80,16
2025-02-19,126069,1,14,iOS,25,8
2025-02-19,62199,1,20,Android,31,5
2025-02-19,59618,1,19,iOS,89,9
2025-02-19,66594,0,15,Android,30,6
2025-02-19,146352,0,18,Android,14,2
2025-02-19,7696,1,18,Android,17,5
2025-02-19,75861,1,20,Android,49,7
2025-02-19,156381,0,15,Android,11,3
2025-02-19,20105,1,33,Android,10,1
2025-02-19,2285,1,19,Android,19,5
2025-02-19,21707,1,64,Android,11,4
2025-02-19,80614,0,68,iOS,16,0
2025-02-19,108731,1,18,Android,83,12
2025-02-19,80425,0,26,iOS,29,7
2025-02-19,155239,0,42,iOS,31,7
2025-02-19,63928,1,38,Android,51,10
2025-02-19,76497,1,36,iOS,48,10
2025-02-19,110355,1,14,iOS,43,6
2025-02-19,110031,0,20,Android,29,4
2025-02-19,50242,0,15,Android,14,2
2025-02-19,130344,0,38,Android,40,8
2025-02-19,147819,0,31,iOS,19,6
2025-02-19,76770,1,22,Android,15,2
2025-02-19,71193,0,14,Android,52,12
2025-02-19,114627,1,44,iOS,20,6
2025-02-19,69756,1,23,Android,85,16
2025-02-19,116151,1,29,iOS,55,14
2025-02-19,156827,1,22,Android,24,4
2025-02-19,151790,0,45,Android,14,0
2025-02-19,53496,0,16,Android,42,9
2025-02-19,57057,1,21,Android,18,5
2025-02-19,148105,0,28,Android,12,0
2025-02-19,77663,1,42,Android,23,3
2025-02-19,132335,0,32,iOS,14,2
2025-02-19,107303,1,30,iOS,52,18
2025-02-19,165394,1,34,iOS,44,12
2025-02-19,12235,1,16,Android,29,6
2025-02-19,81073,1,24,Android,15,3
2025-02-19,6594,0,21,iOS,47,10
2025-02-19,123522,0,41,Android,8,3
2025-02-19,52282,0,31,Android,81,19
2025-02-19,165239,1,35,iOS,43,9
2025-02-19,80149,1,21,iOS,33,8
2025-02-19,131872,1,23,Android,20,6
2025-02-19,109010,0,22,iOS,13,2
2025-02-19,145930,1,19,iOS,63,16
2025-02-19,128108,1,44,Android,44,5
2025-02-19,128826,0,20,Android,21,3
2025-02-19,66046,1,40,Android,31,6
2025-02-19,121533,0,25,iOS,11,2
2025-02-19,136452,1,18,iOS,13,2
2025-02-19,76445,1,39,Android,65,20
2025-02-19,117009,0,59,Android,9,2
2025-02-19,108325,0,40,Android,49,12
2025-02-19,134853,0,19,iOS,9,2
2025-02-19,36163,1,21,iOS,19,4
2025-02-19,25433,0,23,Android,14,2
2025-02-19,27370,1,30,Android,27,5
2025-02-19,66337,0,19,Android,12,2
2025-02-19,80373,1,26,Android,27,7
2025-02-19,14087,0,21,Android,30,2
2025-02-19,24528,1,16,Android,56,11
2025-02-19,6610,0,38,Android,31,5
2025-02-19,107593,0,36,Android,20,8
2025-02-19,146338,1,39,Android,28,5
2025-02-19,122620,1,45,Android,31,2
2025-02-19,137716,0,46,Android,36,3
2025-02-19,76675,1,39,iOS,13,3
2025-02-19,72360,0,19,Android,27,5
2025-02-19,108789,0,23,Android,35,6
2025-02-19,78362,1,26,Android,10,0
2025-02-19,22227,1,24,iOS,56,18
2025-02-19,159281,0,19,Android,50,16
2025-02-19,72237,0,30,iOS,20,3
2025-02-19,69833,0,14,Android,33,2
2025-02-19,33244,1,40,Android,12,3
2025-02-19,154567,1,24,iOS,83,9
2025-02-19,110101,1,19,Android,15,4
2025-02-19,10388,1,19,iOS,29,1
2025-02-19,159181,0,25,Android,15,4
2025-02-19,15253,1,25,iOS,24,5
2025-02-19,142806,0,20,Android,28,3
2025-02-19,64200,1,19,Android,44,5
2025-02-19,151605,1,19,Android,78,10
2025-02-19,149285,0,54,Android,19,12
2025-02-19,73809,0,22,Android,9,3
2025-02-19,17733,1,15,iOS,30,18
2025-02-19,70215,0,27,Android,31,10
2025-02-19,52202,1,22,iOS,59,16
2025-02-19,120741,1,27,iOS,13,4
2025-02-19,50671,1,34,Android,61,11
2025-02-19,160158,1,23,iOS,17,4
2025-02-19,30379,1,23,iOS,9,0
2025-02-19,123362,1,24,iOS,10,5
2025-02-19,134449,0,37,iOS,46,7
2025-02-19,137031,0,25,Android,24,4
2025-02-19,138872,0,18,iOS,27,8
2025-02-19,22537,0,27,iOS,53,9
2025-02-19,79836,1,36,iOS,22,8
2025-02-19,154346,0,22,Android,11,4
2025-02-19,155710,1,31,Android,29,6
2025-02-19,112019,1,23,Android,37,4
2025-02-19,158909,0,37,Android,39,7
2025-02-19,77124,0,21,iOS,18,0
2025-02-19,6194,0,28,Android,26,7
2025-02-19,18245,1,40,Android,19,5
2025-02-19,80527,1,31,Android,31,3
2025-02-19,58992,1,17,Android,41,8
2025-02-19,37484,1,20,iOS,44,6
