event_date,user_id,age,gender,os,messages_sent,messages_received,users_received,users_sent
2025-02-23,8608,21,0,iOS,6,1,1,6
2025-02-23,20301,23,1,Android,3,0,0,3
2025-02-23,17005,29,0,iOS,7,8,1,7
2025-02-23,129497,25,1,iOS,3,1,1,3
2025-02-23,23672,29,0,iOS,6,6,1,5
2025-02-23,124076,20,0,Android,6,15,1,6
2025-02-23,115843,22,0,Android,11,2,1,11
2025-02-23,128440,23,1,Android,10,0,0,10
2025-02-23,116133,29,1,Android,6,16,1,6
2025-02-23,129930,27,1,Android,5,1,1,5
2025-02-23,127120,31,1,iOS,1,5,1,1
2025-02-23,16349,34,1,Android,5,0,0,3
2025-02-23,121425,22,1,Android,1,7,1,1
2025-02-23,23158,27,1,Android,7,9,1,6
2025-02-23,16863,20,0,Android,9,7,1,9
2025-02-23,129865,20,1,iOS,3,0,0,3
2025-02-23,120402,39,1,Android,7,4,1,2
2025-02-23,108099,34,1,Android,5,2,1,2
2025-02-23,23811,37,0,Android,8,3,1,2
2025-02-23,115271,15,0,Android,4,0,0,4
2025-02-23,117495,25,1,iOS,4,10,1,4
2025-02-23,111201,26,0,iOS,9,0,0,9
2025-02-23,125258,18,0,Android,9,2,1,8
2025-02-23,13591,38,0,Android,0,1,1,0
2025-02-23,22656,21,1,iOS,10,10,1,10
2025-02-23,126117,26,1,iOS,9,0,0,9
2025-02-23,127945,54,0,iOS,5,0,0,2
2025-02-23,127140,23,0,Android,15,10,1,15
2025-02-23,111696,16,1,Android,4,0,0,3
2025-02-23,23412,31,1,iOS,6,5,1,6
2025-02-23,130298,38,0,Android,3,4,1,2
2025-02-23,123560,41,1,Android,5,0,0,2
2025-02-23,124853,22,0,Android,1,0,0,1
2025-02-23,122940,24,0,Android,3,1,1,3
2025-02-23,109906,17,1,iOS,13,11,1,13
2025-02-23,122949,23,0,iOS,4,1,1,4
2025-02-23,21189,21,0,iOS,3,18,1,3
2025-02-23,16220,18,1,Android,3,0,0,3
2025-02-23,120901,40,1,Android,4,2,1,2
2025-02-23,7177,33,1,Android,5,0,0,5
2025-02-23,10861,22,0,Android,10,11,1,10
2025-02-23,128385,14,0,Android,6,3,1,2
2025-02-23,114603,50,1,Android,6,0,0,2
2025-02-23,14280,54,1,iOS,11,0,0,2
2025-02-23,116320,18,1,iOS,4,9,1,4
2025-02-23,107319,27,1,iOS,3,0,0,3
2025-02-23,7893,26,1,Android,3,0,0,3
2025-02-23,130227,19,0,Android,6,9,1,6
2025-02-23,13343,23,1,Android,5,12,1,5
2025-02-23,128601,23,1,Android,3,5,1,3
2025-02-23,122835,23,1,iOS,10,292,1,10
2025-02-23,125105,24,0,Android,2,2,1,2
2025-02-23,12013,19,0,Android,8,1,1,8
2025-02-23,17973,20,1,iOS,3,15,1,3
2025-02-23,120991,72,0,Android,5,0,0,2
2025-02-23,126348,30,0,Android,4,0,0,4
2025-02-23,118008,23,0,Android,6,2,1,6
2025-02-23,122188,27,0,Android,4,6,1,4
2025-02-23,129858,20,1,iOS,4,0,0,4
2025-02-23,129677,24,0,Android,7,6,1,6
2025-02-23,4660,17,1,Android,3,3,1,3
2025-02-23,122343,16,1,iOS,10,0,0,8
2025-02-23,129207,18,0,Android,6,5,1,6
2025-02-23,19567,18,1,Android,14,1,1,14
2025-02-23,16121,57,0,Android,4,0,0,2
2025-02-23,20295,40,0,Android,7,3,1,2
2025-02-23,13844,18,0,Android,1,8,1,1
2025-02-23,128688,20,0,Android,4,17,1,4
2025-02-23,24113,26,0,iOS,3,0,0,3
2025-02-23,121821,16,1,iOS,4,0,0,4
2025-02-23,125119,40,1,iOS,6,1,1,2
2025-02-23,19236,17,1,Android,10,10,1,9
2025-02-23,124552,20,1,Android,1,3,1,1
2025-02-23,21523,38,1,Android,2,0,0,1
2025-02-23,118608,44,0,Android,10,0,0,2
2025-02-23,22685,52,0,Android,3,0,0,2
2025-02-23,536,23,0,iOS,5,9,1,5
2025-02-23,10426,30,1,iOS,1,0,0,1
2025-02-23,23084,53,0,iOS,1,0,0,1
2025-02-23,16454,22,0,iOS,3,6,1,3
2025-02-23,129906,46,1,Android,6,0,0,5
2025-02-23,9235,27,1,Android,4,11,1,4
2025-02-23,11331,26,0,Android,4,11,1,4
2025-02-23,115863,20,0,Android,6,9,1,6
2025-02-23,21170,23,0,Android,10,3,1,10
2025-02-23,14001,30,1,Android,3,6,1,3
2025-02-23,15336,27,0,Android,6,1,1,6
2025-02-23,107306,52,1,Android,10,0,0,4
2025-02-23,17677,45,1,Android,5,0,0,2
2025-02-23,120051,24,0,iOS,9,13,1,9
2025-02-23,109958,18,1,iOS,14,28,1,13
2025-02-23,117271,18,1,Android,5,1,1,5
2025-02-23,10222,36,1,Android,5,1,1,2
2025-02-23,129800,28,0,iOS,1,1,1,1
2025-02-23,126186,21,1,Android,2,3,1,2
2025-02-23,9959,23,0,iOS,8,2,1,8
2025-02-23,24215,24,0,Android,6,23,1,6
2025-02-23,3652,23,0,Android,1,2,1,1
2025-02-23,115524,27,0,Android,7,10,1,7
2025-02-23,4212,20,1,Android,4,19,1,4
2025-02-23,9759,40,1,Android,7,0,0,2
2025-02-23,122957,23,1,Android,2,13,1,2
2025-02-23,128096,36,1,iOS,7,0,0,2
2025-02-23,22516,22,0,Android,1,0,0,1
2025-02-23,108989,21,1,Android,5,1,1,4
2025-02-23,125675,22,0,iOS,4,0,0,4
2025-02-23,128736,19,0,Android,13,1,1,12
2025-02-23,113843,32,1,iOS,9,4,1,8
2025-02-23,129701,18,0,Android,4,0,0,4
2025-02-23,130349,35,1,Android,0,1,1,0
2025-02-23,22973,15,1,Android,5,0,0,5
2025-02-23,24304,25,1,Android,11,1,1,10
2025-02-23,21241,19,0,iOS,4,9,1,4
2025-02-23,124085,17,0,Android,4,7,1,4
2025-02-23,115457,14,0,iOS,11,12,1,2
2025-02-23,13924,21,1,Android,12,12,1,12
2025-02-23,10110,34,0,Android,4,1,1,2
2025-02-23,13352,27,0,iOS,5,1,1,5
2025-02-23,125195,20,1,Android,11,20,1,10
2025-02-23,14670,18,1,iOS,7,15,1,7
2025-02-23,15114,51,1,Android,2,0,0,1
2025-02-23,9710,22,0,Android,3,14,1,3
2025-02-23,107438,21,1,Android,6,0,0,6
2025-02-23,21675,19,0,Android,7,0,0,7
2025-02-23,15992,38,1,iOS,11,0,0,2
2025-02-23,124822,37,1,Android,3,0,0,2
2025-02-23,9189,32,1,Android,5,0,0,4
2025-02-23,122582,18,0,Android,3,7,1,3
2025-02-23,118102,19,0,iOS,6,0,0,6
2025-02-23,130048,38,0,Android,6,0,0,2
2025-02-23,9506,33,1,Android,7,15,1,1
2025-02-23,8419,46,1,Android,2,0,0,1
2025-02-23,116455,47,1,Android,5,0,0,2
2025-02-23,130150,22,1,Android,4,2,1,4
2025-02-23,116180,22,0,iOS,5,14,1,5
2025-02-23,126686,47,0,iOS,8,0,0,1
2025-02-23,20238,15,1,Android,6,0,0,4
2025-02-23,119397,24,1,iOS,8,7,1,8
2025-02-23,121311,19,0,Android,5,2,1,5
2025-02-23,110442,25,1,iOS,6,16,1,6
2025-02-23,121349,35,0,Android,6,6,1,2
2025-02-23,18139,28,0,Android,8,10,1,8
2025-02-23,119289,24,1,iOS,8,12,1,7
2025-02-23,9523,23,1,Android,7,8,1,7
2025-02-23,23290,34,0,Android,5,1,1,2
2025-02-23,120175,15,1,iOS,5,0,0,4
2025-02-23,113973,19,0,iOS,5,3,1,5
2025-02-23,128653,35,0,Android,1,0,0,1
2025-02-23,2874,17,0,iOS,3,2,1,3
2025-02-23,16866,26,1,Android,6,1,1,6
2025-02-23,117039,22,0,Android,6,7,1,6
2025-02-23,125869,50,0,Android,7,0,0,2
2025-02-23,109122,34,1,iOS,11,2,1,2
2025-02-23,22496,20,0,Android,10,6,1,9
2025-02-23,117870,22,1,Android,9,11,1,9
2025-02-23,124372,17,0,iOS,10,8,1,10
2025-02-23,128075,25,1,Android,6,5,1,6
2025-02-23,22970,28,1,Android,6,14,1,6
2025-02-23,123749,20,1,Android,5,12,1,5
2025-02-23,11153,32,0,iOS,4,3,1,2
2025-02-23,123815,23,0,Android,4,2,1,4
2025-02-23,16521,22,1,Android,2,1,1,2
2025-02-23,743,16,0,Android,7,0,0,5
2025-02-23,21966,37,1,Android,3,2,1,2
2025-02-23,112837,23,1,Android,1,0,0,1
2025-02-23,12957,21,0,Android,2,6,1,2
2025-02-23,23745,19,1,Android,3,9,1,3
2025-02-23,17089,23,1,Android,9,0,0,8
2025-02-23,129933,26,1,Android,5,5,1,5
2025-02-23,121145,17,1,iOS,7,0,0,7
2025-02-23,18958,21,1,Android,1,7,1,1
2025-02-23,123547,32,0,iOS,1,9,1,1
2025-02-23,117949,45,1,Android,2,0,0,2
2025-02-23,125261,32,1,iOS,16,3,1,8
2025-02-23,18484,44,1,iOS,3,0,0,1
2025-02-23,128232,14,1,Android,2,6,1,2
2025-02-23,7038,29,0,Android,5,8,1,5
2025-02-23,11110,26,1,Android,5,1,1,5
2025-02-23,123325,19,0,Android,8,0,0,7
2025-02-23,122071,27,0,iOS,13,3,1,13
2025-02-23,10206,20,0,Android,5,7,1,5
2025-02-23,19424,27,1,Android,2,3,1,2
2025-02-23,124616,30,0,iOS,10,11,1,7
2025-02-23,124520,17,1,iOS,15,1,1,13
2025-02-23,18696,21,0,Android,9,0,0,9
2025-02-23,17023,22,1,iOS,5,4,1,3
2025-02-23,23252,24,1,Android,5,1,1,5
2025-02-23,18428,21,0,iOS,4,14,1,4
2025-02-23,21400,29,1,Android,6,20,1,5
2025-02-23,129410,26,1,Android,7,8,1,6
2025-02-23,110851,40,1,iOS,3,3,1,1
2025-02-23,122013,56,0,iOS,3,0,0,2
2025-02-23,9551,38,1,Android,10,3,1,4
2025-02-23,15799,47,1,Android,5,0,0,4
2025-02-23,23571,25,1,Android,7,1,1,7
2025-02-23,17009,17,1,Android,11,9,1,10
2025-02-23,113936,20,1,Android,10,7,1,10
2025-02-23,128328,21,0,iOS,7,4,1,7
2025-02-23,115163,19,1,Android,11,5,1,9
2025-02-23,120141,44,0,Android,6,0,0,1
2025-02-23,130405,20,0,iOS,6,13,1,6
2025-02-23,129198,19,1,iOS,7,8,1,6
2025-02-23,116414,25,1,iOS,7,8,1,7
2025-02-23,24161,29,1,iOS,5,0,0,5
2025-02-23,108408,35,1,iOS,9,9,1,2
2025-02-23,119676,21,1,Android,7,10,1,6
2025-02-23,15255,23,1,Android,6,0,0,6
2025-02-23,11168,18,0,Android,6,1,1,6
2025-02-23,2509,25,1,Android,8,9,1,7
2025-02-23,23643,25,0,iOS,7,6,1,7
2025-02-23,20133,16,1,Android,8,8,1,7
2025-02-23,116615,16,0,iOS,5,0,0,5
2025-02-23,18991,19,1,Android,5,14,1,5
2025-02-23,7469,17,1,Android,6,5,1,6
2025-02-23,128411,19,1,Android,0,7,1,0
2025-02-23,111147,22,1,Android,11,19,1,11
2025-02-23,125233,21,1,Android,1,0,0,1
2025-02-23,119514,31,1,Android,6,0,0,6
2025-02-23,20227,20,0,Android,3,1,1,3
2025-02-23,125276,33,0,iOS,9,4,1,1
2025-02-23,114182,19,0,Android,3,7,1,3
2025-02-23,22898,29,1,iOS,9,15,1,7
2025-02-23,109236,16,1,Android,5,0,0,5
2025-02-23,119267,29,1,Android,11,5,1,11
2025-02-23,16870,44,1,iOS,5,0,0,2
2025-02-23,111153,33,1,Android,1,5,1,1
2025-02-23,124436,18,1,Android,8,2,1,8
2025-02-23,16058,25,1,Android,1,8,1,1
2025-02-23,121301,20,0,Android,9,0,0,8
2025-02-23,122526,25,1,Android,6,0,0,5
2025-02-23,17121,22,1,Android,12,17,1,12
2025-02-23,16720,52,0,Android,10,0,0,2
2025-02-23,119158,29,0,iOS,4,0,0,4
2025-02-23,18047,46,0,Android,6,0,0,6
2025-02-23,115334,48,0,Android,2,0,0,1
2025-02-23,14614,20,0,Android,6,0,0,6
2025-02-23,20242,20,0,Android,5,0,0,5
2025-02-23,22966,14,0,Android,8,2,1,2
2025-02-23,124865,17,1,iOS,7,18,1,6
2025-02-23,23526,39,1,Android,4,0,0,2
2025-02-23,20220,20,1,Android,4,0,0,3
2025-02-23,17707,24,1,iOS,5,5,1,5
2025-02-23,15442,23,0,Android,8,17,1,8
2025-02-23,127054,34,0,iOS,6,2,1,2
2025-02-23,128196,18,0,Android,9,1,1,9
2025-02-23,5250,30,0,Android,5,9,1,5
2025-02-23,122623,48,1,iOS,2,0,0,1
2025-02-23,129437,23,1,Android,6,7,1,6
2025-02-23,128188,17,1,Android,7,0,0,7
2025-02-23,9387,47,0,Android,5,0,0,3
2025-02-23,4781,20,1,Android,6,5,1,6
2025-02-23,23471,33,1,iOS,5,0,0,1
2025-02-23,113996,19,1,Android,7,0,0,6
2025-02-23,117820,18,0,Android,10,2,1,10
2025-02-23,3223,31,1,Android,9,5,1,9
2025-02-23,115820,19,1,Android,5,11,1,5
2025-02-23,17160,15,1,iOS,2,0,0,2
2025-02-23,109726,28,0,iOS,7,0,0,7
2025-02-23,121483,23,1,Android,10,8,1,10
2025-02-23,130120,16,0,iOS,4,0,0,4
2025-02-23,23946,16,1,Android,7,5,1,7
2025-02-23,114411,45,1,Android,5,0,0,2
2025-02-23,15406,38,1,Android,4,0,0,2
2025-02-23,126671,22,1,iOS,11,9,1,11
2025-02-23,121554,18,0,Android,9,2,1,8
2025-02-23,23565,18,0,Android,4,3,1,4
2025-02-23,15743,28,0,Android,6,3,1,5
2025-02-23,2975,24,0,Android,4,8,1,4
2025-02-23,23632,33,0,iOS,2,6,1,2
2025-02-23,10958,18,1,Android,5,19,1,5
2025-02-23,16738,16,0,iOS,15,36,1,14
2025-02-23,127623,25,1,Android,8,11,1,7
2025-02-23,23229,27,0,Android,8,7,1,8
2025-02-23,11520,19,0,Android,12,19,1,11
2025-02-23,2763,24,1,Android,5,4,1,5
2025-02-23,129669,19,1,Android,7,12,1,6
2025-02-23,7768,23,0,iOS,6,23,1,6
2025-02-23,122103,16,0,Android,9,7,1,8
2025-02-23,23775,22,1,Android,0,3,1,0
2025-02-23,127758,22,0,Android,7,0,0,7
2025-02-23,14111,31,0,Android,7,5,1,6
2025-02-23,128948,33,1,iOS,3,0,0,3
2025-02-23,15934,29,1,Android,8,0,0,7
2025-02-23,16612,20,0,iOS,5,9,1,5
2025-02-23,9265,22,1,Android,5,0,0,5
2025-02-23,127217,24,0,iOS,7,12,1,7
2025-02-23,124631,25,0,Android,9,0,0,9
2025-02-23,128286,35,1,iOS,5,1,1,2
2025-02-23,128546,17,1,Android,4,0,0,4
2025-02-23,130456,26,0,iOS,12,13,1,12
2025-02-23,23507,20,1,Android,4,0,0,4
2025-02-23,119060,27,0,Android,1,1,1,1
2025-02-23,24022,24,1,Android,11,3,1,11
2025-02-23,130091,20,0,iOS,5,4,1,5
2025-02-23,14065,17,0,Android,5,0,0,5
2025-02-23,126466,26,0,Android,6,5,1,6
2025-02-23,118033,25,0,Android,9,11,1,8
2025-02-23,130279,16,1,Android,6,0,0,5
2025-02-23,14271,45,0,iOS,6,0,0,3
2025-02-23,16192,27,1,Android,1,5,1,1
2025-02-23,124785,19,0,Android,1,0,0,1
2025-02-23,11821,36,0,Android,7,0,0,2
2025-02-23,16412,22,0,iOS,13,0,0,13
2025-02-23,14254,21,1,iOS,6,0,0,6
2025-02-23,22541,24,0,Android,3,8,1,3
2025-02-23,109864,27,0,Android,3,8,1,3
2025-02-23,129029,36,0,iOS,9,3,1,2
2025-02-23,22033,19,1,iOS,5,0,0,5
2025-02-23,107351,16,0,Android,6,1,1,5
2025-02-23,111340,36,1,iOS,4,2,1,2
2025-02-23,118233,18,1,Android,1,0,0,1
2025-02-23,129899,29,0,Android,10,14,1,10
2025-02-23,23894,23,0,Android,5,7,1,5
2025-02-23,6030,28,1,iOS,7,0,0,6
2025-02-23,2182,20,1,Android,10,20,1,10
2025-02-23,23548,34,1,iOS,2,216,1,2
2025-02-23,22207,27,1,Android,4,16,1,4
2025-02-23,15505,18,1,Android,4,0,0,4
2025-02-23,19605,19,0,Android,6,4,1,5
2025-02-23,121107,33,1,iOS,3,3,1,2
2025-02-23,128470,21,1,Android,7,0,0,7
2025-02-23,10380,21,0,Android,7,16,1,7
2025-02-23,107281,19,1,iOS,8,23,1,8
2025-02-23,18458,19,0,Android,3,11,1,3
2025-02-23,24186,17,0,Android,4,2,1,3
2025-02-23,22680,32,1,iOS,10,8,1,8
2025-02-23,128193,21,0,iOS,4,0,0,4
2025-02-23,4074,14,1,iOS,5,0,0,1
2025-02-23,121861,26,0,Android,8,9,1,8
2025-02-23,119843,17,1,iOS,5,0,0,5
2025-02-23,14863,18,1,iOS,10,2,1,8
2025-02-23,16975,41,0,iOS,6,0,0,3
2025-02-23,115830,22,1,iOS,4,10,1,4
2025-02-23,124295,19,1,iOS,6,9,1,6
2025-02-23,6479,37,1,iOS,19,2,1,4
2025-02-23,14412,36,1,iOS,9,1,1,2
2025-02-23,23420,16,0,Android,7,0,0,6
2025-02-23,112836,45,1,iOS,1,0,0,1
2025-02-23,129932,19,1,Android,6,10,1,6
2025-02-23,23435,23,0,Android,8,14,1,8
2025-02-23,122806,17,0,Android,4,11,1,4
2025-02-23,23627,34,1,Android,9,1,1,3
2025-02-23,9419,65,1,Android,4,0,0,2
2025-02-23,126840,19,0,iOS,10,11,1,10
2025-02-23,10959,45,1,Android,5,0,0,2
2025-02-23,129550,43,0,Android,8,0,0,2
2025-02-23,119903,29,1,Android,7,12,1,7
2025-02-23,114886,26,1,iOS,2,8,1,2
2025-02-23,4124,31,0,Android,4,3,1,4
2025-02-23,125024,25,1,Android,7,0,0,7
2025-02-23,125035,23,1,Android,8,15,1,8
2025-02-23,129241,16,1,Android,6,7,1,6
2025-02-23,128023,26,1,iOS,7,15,1,7
2025-02-23,23333,21,1,Android,5,6,1,5
2025-02-23,9889,34,0,Android,3,1,1,2
2025-02-23,23781,19,0,iOS,2,0,0,2
2025-02-23,22594,15,0,Android,7,1,1,6
2025-02-23,120839,14,0,Android,7,2,1,2
2025-02-23,16562,26,1,iOS,6,5,1,6
2025-02-23,116924,25,0,Android,7,13,1,6
2025-02-23,11229,23,0,iOS,2,2,1,2
2025-02-23,122157,18,0,Android,12,0,0,11
2025-02-23,123402,24,0,iOS,4,2,1,4
2025-02-23,21371,19,0,iOS,2,0,0,2
2025-02-23,122588,40,0,iOS,3,0,0,1
2025-02-23,124312,21,0,Android,2,10,1,2
2025-02-23,118536,64,0,Android,7,0,0,2
2025-02-23,7449,18,1,Android,5,1,1,5
2025-02-23,116801,43,0,iOS,9,0,0,2
2025-02-23,130162,34,0,Android,4,0,0,2
2025-02-23,111553,18,1,Android,3,0,0,3
2025-02-23,128801,29,1,iOS,6,10,1,6
2025-02-23,129740,31,0,Android,12,11,1,11
2025-02-23,129238,21,1,Android,3,0,0,3
2025-02-23,108570,22,0,Android,6,2,1,6
2025-02-23,16408,19,0,iOS,1,5,1,1
2025-02-23,119974,25,0,Android,5,3,1,5
2025-02-23,119491,21,1,Android,9,9,1,9
2025-02-23,114943,31,1,iOS,3,0,0,3
2025-02-23,129621,34,0,Android,7,0,0,2
2025-02-23,23132,33,1,iOS,8,8,1,4
2025-02-23,109047,24,0,iOS,7,9,1,7
2025-02-23,123130,21,1,iOS,2,0,0,2
2025-02-23,121793,15,0,Android,4,0,0,3
2025-02-23,20454,29,0,iOS,8,12,1,7
2025-02-23,130363,31,0,iOS,7,0,0,5
2025-02-23,129137,27,0,Android,2,8,1,2
2025-02-23,118132,30,1,iOS,8,5,1,8
2025-02-23,120929,21,0,Android,5,0,0,4
2025-02-23,119015,44,1,Android,23,1,1,6
2025-02-23,23907,60,1,iOS,6,0,0,2
2025-02-23,20503,40,1,Android,4,3,1,2
2025-02-23,23488,23,1,Android,1,7,1,1
2025-02-23,127627,22,0,Android,6,7,1,6
2025-02-23,120830,23,0,iOS,12,24,1,12
2025-02-23,116891,24,1,Android,4,0,0,4
2025-02-23,114911,17,1,iOS,7,8,1,7
2025-02-23,111270,21,1,iOS,5,16,1,5
2025-02-23,122236,23,0,iOS,4,10,1,4
2025-02-23,23872,25,0,Android,4,16,1,4
2025-02-23,23677,34,1,Android,5,12,1,3
2025-02-23,15340,17,1,Android,4,6,1,4
2025-02-23,21962,51,1,Android,10,0,0,2
2025-02-23,21314,18,1,Android,8,0,0,7
2025-02-23,7831,36,1,iOS,6,0,0,2
2025-02-23,8624,46,1,Android,6,0,0,2
2025-02-23,125904,24,1,Android,1,0,0,1
2025-02-23,125911,15,1,iOS,3,2,1,3
2025-02-23,14899,26,0,iOS,9,16,1,9
2025-02-23,122728,26,1,Android,2,4,1,2
2025-02-23,107353,54,0,Android,7,0,0,2
2025-02-23,114116,28,1,iOS,6,0,0,6
2025-02-23,8456,48,1,Android,4,0,0,2
2025-02-23,117423,31,1,Android,6,0,0,5
2025-02-23,114555,26,1,iOS,7,15,1,7
2025-02-23,11341,18,0,iOS,4,0,0,4
2025-02-23,125218,19,1,iOS,2,4,1,2
2025-02-23,20994,16,1,Android,9,6,1,8
2025-02-23,127208,42,1,iOS,5,0,0,2
2025-02-23,123367,25,0,iOS,7,0,0,7
2025-02-23,111756,22,0,Android,3,14,1,3
2025-02-23,125163,55,1,iOS,4,0,0,2
2025-02-23,127097,46,0,Android,8,0,0,1
2025-02-23,116377,25,0,iOS,7,0,0,7
2025-02-23,128987,23,1,Android,10,0,0,10
2025-02-23,129959,15,1,Android,6,0,0,3
2025-02-23,9332,21,0,Android,4,0,0,4
2025-02-23,118218,40,0,Android,6,0,0,2
2025-02-23,17771,28,1,Android,2,0,0,2
2025-02-23,18333,33,0,Android,5,0,0,2
2025-02-23,129593,16,0,iOS,6,13,1,6
2025-02-23,111839,31,1,iOS,6,0,0,6
2025-02-23,128626,22,0,Android,8,5,1,8
2025-02-23,111644,16,1,Android,3,0,0,3
2025-02-23,128339,15,1,iOS,9,7,1,3
2025-02-23,3788,19,0,Android,5,7,1,5
2025-02-23,108084,18,0,Android,2,8,1,2
2025-02-23,116930,19,1,Android,7,12,1,6
2025-02-23,17050,17,0,Android,12,10,1,10
2025-02-23,18417,25,0,Android,3,10,1,3
2025-02-23,121423,46,1,iOS,7,1,1,5
2025-02-23,125908,19,1,Android,8,0,0,8
2025-02-23,121642,37,0,Android,7,2,1,2
2025-02-23,130272,17,0,Android,8,10,1,7
2025-02-23,22791,37,1,Android,9,4,1,2
2025-02-23,11631,24,1,Android,3,1,1,3
2025-02-23,130264,57,1,Android,9,0,0,2
2025-02-23,17083,46,1,Android,2,0,0,2
2025-02-23,15573,19,0,iOS,7,5,1,7
2025-02-23,22073,25,1,iOS,5,0,0,5
2025-02-23,112578,18,0,Android,7,0,0,7
2025-02-23,16050,25,0,iOS,13,0,0,13
2025-02-23,112404,42,0,Android,7,0,0,2
2025-02-23,126090,26,1,Android,8,6,1,8
2025-02-23,13106,47,0,iOS,5,0,0,2
2025-02-23,111903,43,0,iOS,4,0,0,2
2025-02-23,123555,38,1,Android,18,13,1,4
2025-02-23,10901,34,1,Android,2,0,0,2
2025-02-23,11507,19,1,Android,10,3,1,10
2025-02-23,18988,18,0,iOS,8,10,1,8
2025-02-23,23340,25,0,Android,4,3,1,4
2025-02-23,8553,23,1,iOS,8,2,1,8
2025-02-23,128356,17,0,Android,3,0,0,3
2025-02-23,124245,50,1,iOS,6,0,0,2
2025-02-23,20339,18,0,Android,7,3,1,7
2025-02-23,125269,40,0,Android,2,3,1,2
2025-02-23,116248,26,0,Android,1,2,1,1
2025-02-23,116635,29,0,Android,1,1,1,1
2025-02-23,17494,41,0,Android,2,2,1,2
2025-02-23,125406,16,0,Android,6,1,1,6
2025-02-23,128154,22,1,Android,5,0,0,5
2025-02-23,125734,25,1,Android,6,6,1,6
2025-02-23,19475,31,1,iOS,2,0,0,2
2025-02-23,7604,35,1,Android,16,6,1,2
2025-02-23,24189,30,0,Android,5,5,1,5
2025-02-23,6529,26,1,Android,7,12,1,6
2025-02-23,23563,21,1,Android,6,0,0,6
2025-02-23,24035,14,1,Android,5,0,0,2
2025-02-23,111364,30,0,Android,4,7,1,3
2025-02-23,3980,31,0,Android,3,4,1,3
2025-02-23,125999,18,1,iOS,3,11,1,3
2025-02-23,110495,19,0,iOS,7,0,0,7
2025-02-23,121956,28,1,Android,4,4,1,4
2025-02-23,122711,22,0,Android,13,17,1,13
2025-02-23,22172,17,1,Android,19,0,0,19
2025-02-23,115651,16,1,iOS,4,1,1,4
2025-02-23,18790,29,1,iOS,9,1,1,8
2025-02-23,118113,39,1,Android,2,0,0,1
2025-02-23,23817,17,0,iOS,7,14,1,7
2025-02-23,124948,21,1,Android,4,2,1,4
2025-02-23,127621,34,1,Android,5,4,1,2
2025-02-23,113009,25,0,Android,11,10,1,11
2025-02-23,124315,21,1,iOS,5,1,1,5
2025-02-23,8237,20,1,Android,4,0,0,4
